(30, 79):  	connectivity: 2,  	local depth: 11,  	global depth: 15
(33, 72):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(16, 33):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(20, 54):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(28, 75):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(58, 83):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(40, 92):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(28, 87):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(16, 37):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(22, 50):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(40, 95):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(3, 51):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(21, 37):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(11, 74):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(33, 85):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(27, 48):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(21, 40):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(7, 31):  	connectivity: 1,  	local depth: 15,  	global depth: 23
(7, 33):  	connectivity: 1,  	local depth: 8,  	global depth: 17
(7, 36):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(16, 48):  	connectivity: 1,  	local depth: 8,  	global depth: 30
(18, 65):  	connectivity: 3,  	local depth: 10,  	global depth: 14
(7, 37):  	connectivity: 4,  	local depth: 16,  	global depth: 16
(3, 53):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(22, 61):  	connectivity: 2,  	local depth: 14,  	global depth: 18
(5, 86):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(27, 58):  	connectivity: 3,  	local depth: 15,  	global depth: 15
(19, 33):  	connectivity: 2,  	local depth: 9,  	global depth: 13
(18, 70):  	connectivity: 2,  	local depth: 13,  	global depth: 13
(22, 63):  	connectivity: 1,  	local depth: 13,  	global depth: 21
(46, 80):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(22, 64):  	connectivity: 2,  	local depth: 14,  	global depth: 18
(22, 65):  	connectivity: 1,  	local depth: 10,  	global depth: 19
(28, 80):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(18, 73):  	connectivity: 2,  	local depth: 14,  	global depth: 14
(21, 95):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(21, 50):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(17, 30):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(22, 68):  	connectivity: 2,  	local depth: 11,  	global depth: 20
(16, 58):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(3, 50):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(17, 33):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(44, 84):  	connectivity: 2,  	local depth: 11,  	global depth: 15
(19, 43):  	connectivity: 2,  	local depth: 9,  	global depth: 13
(41, 82):  	connectivity: 2,  	local depth: 14,  	global depth: 14
(7, 51):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(44, 85):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(20, 83):  	connectivity: 2,  	local depth: 9,  	global depth: 18
(11, 37):  	connectivity: 1,  	local depth: 15,  	global depth: 23
(0, 45):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(44, 88):  	connectivity: 2,  	local depth: 9,  	global depth: 18
(19, 49):  	connectivity: 2,  	local depth: 12,  	global depth: 21
(11, 41):  	connectivity: 2,  	local depth: 15,  	global depth: 19
