(62, 34):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(96, 26):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(93, 18):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(58, 8):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(96, 22):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(52, 34):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(85, 47):  	connectivity: 2,  	local depth: 17,  	global depth: 30
(93, 15):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(96, 18):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(65, 33):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(81, 18):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(71, 11):  	connectivity: 1,  	local depth: 8,  	global depth: 55
(91, 27):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(68, 24):  	connectivity: 3,  	local depth: 7,  	global depth: 7
(93, 11):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(66, 10):  	connectivity: 2,  	local depth: 9,  	global depth: 18
(68, 27):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(81, 24):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(94, 14):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(88, 47):  	connectivity: 2,  	local depth: 16,  	global depth: 31
(96, 8):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(68, 31):  	connectivity: 1,  	local depth: 11,  	global depth: 11
(81, 28):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(79, 13):  	connectivity: 2,  	local depth: 11,  	global depth: 15
(81, 32):  	connectivity: 2,  	local depth: 21,  	global depth: 63
(78, 44):  	connectivity: 3,  	local depth: 5,  	global depth: 5
(71, 24):  	connectivity: 1,  	local depth: 10,  	global depth: 10
(56, 15):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(88, 55):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(69, 14):  	connectivity: 2,  	local depth: 9,  	global depth: 46
(69, 15):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(71, 34):  	connectivity: 2,  	local depth: 9,  	global depth: 87
(69, 18):  	connectivity: 2,  	local depth: 11,  	global depth: 39
(81, 42):  	connectivity: 1,  	local depth: 7,  	global depth: 7
(69, 19):  	connectivity: 1,  	local depth: 8,  	global depth: 8
