(36, 78):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(36, 62):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(72, 58):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(36, 79):  	connectivity: 1,  	local depth: 11,  	global depth: 28
(71, 88):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(49, 57):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(72, 61):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(34, 49):  	connectivity: 1,  	local depth: 8,  	global depth: 34
(36, 81):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(74, 81):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(49, 62):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(34, 54):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(51, 82):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(52, 55):  	connectivity: 2,  	local depth: 19,  	global depth: 19
(36, 89):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(32, 91):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(46, 85):  	connectivity: 2,  	local depth: 15,  	global depth: 15
(75, 64):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(36, 92):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(43, 88):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(75, 66):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(41, 82):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(75, 69):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(59, 86):  	connectivity: 1,  	local depth: 8,  	global depth: 17
(75, 71):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(62, 78):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(37, 71):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(52, 72):  	connectivity: 1,  	local depth: 11,  	global depth: 19
(78, 66):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(32, 78):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(49, 91):  	connectivity: 1,  	local depth: 10,  	global depth: 23
(49, 92):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(44, 60):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(46, 91):  	connectivity: 3,  	local depth: 13,  	global depth: 17
(78, 74):  	connectivity: 2,  	local depth: 14,  	global depth: 23
(68, 67):  	connectivity: 2,  	local depth: 10,  	global depth: 10
(75, 87):  	connectivity: 2,  	local depth: 9,  	global depth: 13
(38, 51):  	connectivity: 2,  	local depth: 9,  	global depth: 27
(32, 65):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(55, 73):  	connectivity: 2,  	local depth: 14,  	global depth: 14
(55, 74):  	connectivity: 1,  	local depth: 13,  	global depth: 21
(35, 49):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(58, 65):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(38, 56):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(46, 51):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(34, 84):  	connectivity: 1,  	local depth: 11,  	global depth: 25
(68, 75):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(44, 54):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(68, 79):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(43, 72):  	connectivity: 3,  	local depth: 16,  	global depth: 16
(68, 80):  	connectivity: 1,  	local depth: 8,  	global depth: 17
(68, 84):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(58, 76):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(45, 64):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(56, 61):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(32, 70):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(43, 76):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(68, 87):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(32, 57):  	connectivity: 1,  	local depth: 11,  	global depth: 29
(43, 78):  	connectivity: 2,  	local depth: 17,  	global depth: 21
(53, 76):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(69, 61):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(68, 88):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(48, 75):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(32, 60):  	connectivity: 2,  	local depth: 14,  	global depth: 22
(46, 64):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(43, 82):  	connectivity: 1,  	local depth: 11,  	global depth: 28
(59, 59):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(66, 80):  	connectivity: 3,  	local depth: 14,  	global depth: 18
(53, 84):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(48, 80):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(53, 85):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(69, 70):  	connectivity: 2,  	local depth: 12,  	global depth: 12
(54, 59):  	connectivity: 1,  	local depth: 16,  	global depth: 24
(33, 45):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(53, 88):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(35, 92):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(69, 74):  	connectivity: 1,  	local depth: 8,  	global depth: 16
(79, 83):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(56, 80):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(54, 66):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(56, 84):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(80, 60):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(35, 68):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(77, 75):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(64, 83):  	connectivity: 2,  	local depth: 14,  	global depth: 23
(47, 68):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(67, 74):  	connectivity: 2,  	local depth: 14,  	global depth: 14
(80, 70):  	connectivity: 1,  	local depth: 11,  	global depth: 30
(40, 88):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(77, 60):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(57, 67):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(47, 71):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(33, 61):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(35, 81):  	connectivity: 2,  	local depth: 11,  	global depth: 19
(77, 90):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(80, 78):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(50, 54):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(60, 64):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(54, 89):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(39, 91):  	connectivity: 1,  	local depth: 10,  	global depth: 23
(54, 93):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(39, 92):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(60, 70):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(70, 78):  	connectivity: 1,  	local depth: 11,  	global depth: 19
(67, 90):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(73, 67):  	connectivity: 1,  	local depth: 10,  	global depth: 14
(80, 87):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(41, 47):  	connectivity: 2,  	local depth: 14,  	global depth: 22
(60, 73):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(63, 63):  	connectivity: 1,  	local depth: 11,  	global depth: 19
(42, 66):  	connectivity: 3,  	local depth: 17,  	global depth: 17
(33, 78):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(39, 93):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(57, 89):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(57, 90):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(42, 69):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(73, 77):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(71, 61):  	connectivity: 1,  	local depth: 10,  	global depth: 14
(63, 70):  	connectivity: 2,  	local depth: 14,  	global depth: 14
(70, 92):  	connectivity: 2,  	local depth: 9,  	global depth: 13
(71, 64):  	connectivity: 3,  	local depth: 10,  	global depth: 10
(45, 82):  	connectivity: 3,  	local depth: 15,  	global depth: 15
(63, 73):  	connectivity: 3,  	local depth: 11,  	global depth: 11
(60, 84):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(50, 78):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(60, 87):  	connectivity: 1,  	local depth: 11,  	global depth: 30
(42, 93):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(33, 88):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(76, 75):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(60, 93):  	connectivity: 1,  	local depth: 5,  	global depth: 5
