(74, 50):  	connectivity: 2,  	local depth: 19,  	global depth: 32
(58, 31):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(72, 38):  	connectivity: 2,  	local depth: 25,  	global depth: 38
(84, 62):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(92, 65):  	connectivity: 1,  	local depth: 13,  	global depth: 21
(84, 63):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(51, 35):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(57, 59):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(88, 25):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(84, 67):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(88, 28):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(56, 28):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(51, 40):  	connectivity: 1,  	local depth: 8,  	global depth: 74
(75, 34):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(85, 42):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(51, 41):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(62, 39):  	connectivity: 2,  	local depth: 11,  	global depth: 52
(94, 48):  	connectivity: 1,  	local depth: 13,  	global depth: 54
(69, 60):  	connectivity: 3,  	local depth: 15,  	global depth: 19
(75, 37):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(47, 46):  	connectivity: 1,  	local depth: 8,  	global depth: 52
(46, 62):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(74, 67):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(37, 17):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(69, 63):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(34, 73):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(58, 47):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(47, 23):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(93, 56):  	connectivity: 1,  	local depth: 10,  	global depth: 23
(44, 25):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(56, 36):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(51, 46):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(65, 38):  	connectivity: 2,  	local depth: 17,  	global depth: 44
(58, 52):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(39, 74):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(58, 53):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(55, 41):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(62, 53):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(91, 34):  	connectivity: 3,  	local depth: 7,  	global depth: 7
(58, 56):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(52, 50):  	connectivity: 2,  	local depth: 16,  	global depth: 34
(93, 39):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(92, 43):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(72, 63):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(63, 27):  	connectivity: 2,  	local depth: 9,  	global depth: 13
(94, 35):  	connectivity: 1,  	local depth: 10,  	global depth: 10
(88, 46):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(62, 57):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(85, 62):  	connectivity: 2,  	local depth: 11,  	global depth: 19
(63, 30):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(88, 51):  	connectivity: 1,  	local depth: 10,  	global depth: 23
(49, 49):  	connectivity: 2,  	local depth: 12,  	global depth: 42
(62, 60):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(63, 33):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(93, 29):  	connectivity: 1,  	local depth: 10,  	global depth: 10
(76, 31):  	connectivity: 2,  	local depth: 12,  	global depth: 56
(78, 49):  	connectivity: 2,  	local depth: 14,  	global depth: 38
(49, 53):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(51, 58):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(47, 33):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(63, 39):  	connectivity: 2,  	local depth: 9,  	global depth: 13
(47, 68):  	connectivity: 1,  	local depth: 11,  	global depth: 15
(51, 61):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(78, 54):  	connectivity: 2,  	local depth: 9,  	global depth: 46
(93, 71):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(49, 57):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(62, 72):  	connectivity: 1,  	local depth: 16,  	global depth: 24
