(51, 19):  	connectivity: 2,  	local depth: 14,  	global depth: 23
(19, 90):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(68, 48):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(68, 49):  	connectivity: 2,  	local depth: 9,  	global depth: 26
(42, 59):  	connectivity: 1,  	local depth: 7,  	global depth: 7
(84, 35):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(58, 45):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(68, 54):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(42, 63):  	connectivity: 3,  	local depth: 5,  	global depth: 5
(62, 7):  	connectivity: 2,  	local depth: 11,  	global depth: 26
(59, 20):  	connectivity: 2,  	local depth: 13,  	global depth: 13
(44, 80):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(74, 33):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(58, 49):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(85, 14):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(72, 18):  	connectivity: 3,  	local depth: 10,  	global depth: 19
(87, 30):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(87, 31):  	connectivity: 2,  	local depth: 9,  	global depth: 23
(61, 40):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(74, 36):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(62, 12):  	connectivity: 2,  	local depth: 9,  	global depth: 31
(44, 85):  	connectivity: 3,  	local depth: 7,  	global depth: 7
(41, 96):  	connectivity: 1,  	local depth: 10,  	global depth: 10
(84, 45):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(58, 54):  	connectivity: 2,  	local depth: 13,  	global depth: 22
(59, 26):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(62, 16):  	connectivity: 3,  	local depth: 12,  	global depth: 12
(74, 40):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(84, 49):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(64, 34):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(74, 42):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(42, 76):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(75, 16):  	connectivity: 2,  	local depth: 13,  	global depth: 17
(58, 61):  	connectivity: 4,  	local depth: 13,  	global depth: 17
(61, 49):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(65, 10):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(45, 66):  	connectivity: 1,  	local depth: 7,  	global depth: 7
(64, 39):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(88, 16):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(31, 73):  	connectivity: 1,  	local depth: 11,  	global depth: 11
(68, 2):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(55, 79):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(34, 69):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(42, 83):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(62, 28):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(65, 17):  	connectivity: 2,  	local depth: 11,  	global depth: 15
(61, 57):  	connectivity: 1,  	local depth: 15,  	global depth: 24
(88, 21):  	connectivity: 2,  	local depth: 11,  	global depth: 19
(45, 74):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(85, 34):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(52, 23):  	connectivity: 1,  	local depth: 13,  	global depth: 13
(78, 17):  	connectivity: 2,  	local depth: 17,  	global depth: 17
(72, 44):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(48, 69):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(78, 24):  	connectivity: 2,  	local depth: 12,  	global depth: 12
(62, 40):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(31, 88):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(62, 43):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(78, 27):  	connectivity: 1,  	local depth: 8,  	global depth: 16
(38, 68):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(48, 76):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(64, 61):  	connectivity: 2,  	local depth: 18,  	global depth: 18
(75, 41):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(45, 18):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(26, 76):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(72, 55):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(62, 48):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(38, 74):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(52, 43):  	connectivity: 1,  	local depth: 8,  	global depth: 38
(72, 59):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(65, 39):  	connectivity: 1,  	local depth: 8,  	global depth: 33
(30, 80):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(55, 35):  	connectivity: 2,  	local depth: 11,  	global depth: 26
(66, 17):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(49, 62):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(78, 42):  	connectivity: 1,  	local depth: 8,  	global depth: 29
(15, 86):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(53, 25):  	connectivity: 1,  	local depth: 8,  	global depth: 21
(79, 17):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(58, 30):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(66, 22):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(79, 21):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(52, 57):  	connectivity: 1,  	local depth: 15,  	global depth: 24
(53, 31):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(39, 64):  	connectivity: 1,  	local depth: 7,  	global depth: 7
(53, 32):  	connectivity: 2,  	local depth: 14,  	global depth: 23
(79, 24):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(43, 25):  	connectivity: 1,  	local depth: 11,  	global depth: 15
(88, 60):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(55, 50):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(46, 14):  	connectivity: 1,  	local depth: 11,  	global depth: 15
(56, 23):  	connectivity: 2,  	local depth: 12,  	global depth: 16
(73, 51):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(89, 35):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(74, 21):  	connectivity: 1,  	local depth: 10,  	global depth: 25
(34, 76):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(43, 31):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(39, 71):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(73, 55):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(79, 32):  	connectivity: 1,  	local depth: 10,  	global depth: 14
(66, 38):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(69, 27):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(63, 52):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(82, 25):  	connectivity: 2,  	local depth: 10,  	global depth: 10
(23, 80):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(86, 57):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(76, 49):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(32, 84):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(46, 26):  	connectivity: 2,  	local depth: 11,  	global depth: 11
