(11, 82):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(26, 30):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(9, 28):  	connectivity: 1,  	local depth: 13,  	global depth: 13
(5, 86):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(40, 29):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(3, 25):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(40, 39):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(22, 16):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(23, 45):  	connectivity: 3,  	local depth: 22,  	global depth: 47
(29, 3):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(27, 81):  	connectivity: 1,  	local depth: 8,  	global depth: 17
(3, 40):  	connectivity: 1,  	local depth: 16,  	global depth: 61
(39, 20):  	connectivity: 2,  	local depth: 14,  	global depth: 14
(32, 91):  	connectivity: 1,  	local depth: 8,  	global depth: 21
(19, 85):  	connectivity: 3,  	local depth: 12,  	global depth: 12
(48, 16):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(27, 85):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(15, 55):  	connectivity: 2,  	local depth: 17,  	global depth: 59
(25, 35):  	connectivity: 3,  	local depth: 22,  	global depth: 45
(24, 11):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(27, 92):  	connectivity: 2,  	local depth: 12,  	global depth: 16
(4, 29):  	connectivity: 3,  	local depth: 9,  	global depth: 9
(23, 23):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(5, 68):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(9, 74):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(39, 4):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(15, 74):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(35, 75):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(19, 50):  	connectivity: 1,  	local depth: 10,  	global depth: 10
(15, 82):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(9, 88):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(15, 83):  	connectivity: 2,  	local depth: 11,  	global depth: 15
(28, 19):  	connectivity: 3,  	local depth: 10,  	global depth: 71
(29, 47):  	connectivity: 2,  	local depth: 22,  	global depth: 55
(28, 21):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(3, 77):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(40, 8):  	connectivity: 1,  	local depth: 10,  	global depth: 85
(5, 72):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(15, 97):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(4, 33):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(24, 55):  	connectivity: 3,  	local depth: 7,  	global depth: 7
(24, 59):  	connectivity: 1,  	local depth: 10,  	global depth: 10
(3, 92):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(39, 78):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(6, 60):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(28, 54):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(19, 58):  	connectivity: 1,  	local depth: 11,  	global depth: 73
(36, 17):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(7, 79):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(16, 19):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(6, 67):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(36, 26):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(24, 87):  	connectivity: 2,  	local depth: 13,  	global depth: 13
(4, 14):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(36, 31):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(36, 32):  	connectivity: 1,  	local depth: 19,  	global depth: 59
(16, 30):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(0, 21):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(6, 82):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(1, 81):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(49, 17):  	connectivity: 2,  	local depth: 14,  	global depth: 14
(8, 11):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(14, 23):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(16, 56):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(18, 31):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(14, 24):  	connectivity: 2,  	local depth: 22,  	global depth: 53
(10, 73):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(4, 40):  	connectivity: 1,  	local depth: 11,  	global depth: 15
(44, 27):  	connectivity: 2,  	local depth: 14,  	global depth: 14
(30, 30):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(18, 40):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(30, 34):  	connectivity: 1,  	local depth: 8,  	global depth: 91
(30, 39):  	connectivity: 2,  	local depth: 9,  	global depth: 77
(41, 82):  	connectivity: 2,  	local depth: 9,  	global depth: 13
(14, 29):  	connectivity: 3,  	local depth: 20,  	global depth: 47
(44, 37):  	connectivity: 1,  	local depth: 11,  	global depth: 19
(3, 13):  	connectivity: 1,  	local depth: 11,  	global depth: 15
(8, 36):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(38, 6):  	connectivity: 1,  	local depth: 11,  	global depth: 19
(10, 94):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(8, 44):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(43, 23):  	connectivity: 3,  	local depth: 11,  	global depth: 11
(52, 12):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(13, 41):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(16, 89):  	connectivity: 1,  	local depth: 13,  	global depth: 17
(45, 82):  	connectivity: 1,  	local depth: 8,  	global depth: 17
(30, 59):  	connectivity: 1,  	local depth: 11,  	global depth: 11
(18, 76):  	connectivity: 1,  	local depth: 11,  	global depth: 20
(38, 30):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(30, 76):  	connectivity: 2,  	local depth: 9,  	global depth: 13
(13, 63):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(32, 13):  	connectivity: 1,  	local depth: 11,  	global depth: 19
(11, 32):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(2, 62):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(51, 33):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(21, 47):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(17, 44):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(18, 15):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(32, 43):  	connectivity: 2,  	local depth: 14,  	global depth: 65
(19, 23):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(35, 1):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(17, 53):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(35, 9):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(14, 13):  	connectivity: 2,  	local depth: 16,  	global depth: 61
(11, 69):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(4, 41):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(31, 33):  	connectivity: 1,  	local depth: 10,  	global depth: 85
