(12, 28):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(25, 11):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(0, 1):  	connectivity: 1,  	local depth: 11,  	global depth: 15
(0, 5):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(67, 11):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(25, 22):  	connectivity: 2,  	local depth: 11,  	global depth: 26
(17, 19):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(24, 4):  	connectivity: 1,  	local depth: 8,  	global depth: 17
(24, 5):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(23, 3):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(24, 12):  	connectivity: 1,  	local depth: 8,  	global depth: 38
(15, 8):  	connectivity: 2,  	local depth: 14,  	global depth: 27
(0, 23):  	connectivity: 1,  	local depth: 11,  	global depth: 33
(15, 14):  	connectivity: 2,  	local depth: 19,  	global depth: 23
(24, 19):  	connectivity: 2,  	local depth: 9,  	global depth: 31
(23, 13):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(0, 28):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(5, 22):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(5, 25):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(0, 33):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(12, 21):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(76, 31):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(5, 31):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(0, 39):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(71, 26):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(75, 8):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(0, 44):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(23, 31):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(70, 13):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(27, 3):  	connectivity: 2,  	local depth: 9,  	global depth: 13
(14, 25):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(26, 26):  	connectivity: 2,  	local depth: 14,  	global depth: 23
(27, 8):  	connectivity: 3,  	local depth: 17,  	global depth: 21
(13, 1):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(13, 3):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(19, 7):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(21, 28):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(20, 11):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(13, 11):  	connectivity: 2,  	local depth: 12,  	global depth: 29
(22, 29):  	connectivity: 2,  	local depth: 14,  	global depth: 22
(19, 18):  	connectivity: 3,  	local depth: 19,  	global depth: 19
(36, 22):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(13, 20):  	connectivity: 1,  	local depth: 11,  	global depth: 15
(64, 19):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(27, 36):  	connectivity: 1,  	local depth: 8,  	global depth: 38
(12, 6):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(21, 1):  	connectivity: 1,  	local depth: 16,  	global depth: 29
(1, 9):  	connectivity: 1,  	local depth: 13,  	global depth: 13
(12, 8):  	connectivity: 1,  	local depth: 11,  	global depth: 35
(12, 11):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(6, 1):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(18, 29):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(1, 13):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(30, 20):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(6, 31):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(29, 12):  	connectivity: 1,  	local depth: 8,  	global depth: 17
(29, 17):  	connectivity: 2,  	local depth: 9,  	global depth: 13
(4, 6):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(4, 8):  	connectivity: 3,  	local depth: 9,  	global depth: 9
(4, 22):  	connectivity: 2,  	local depth: 17,  	global depth: 25
(28, 29):  	connectivity: 2,  	local depth: 14,  	global depth: 23
(32, 3):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(32, 9):  	connectivity: 2,  	local depth: 9,  	global depth: 13
(32, 6):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(9, 12):  	connectivity: 1,  	local depth: 8,  	global depth: 37
(9, 13):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(3, 3):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(3, 5):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(32, 12):  	connectivity: 1,  	local depth: 8,  	global depth: 17
(9, 22):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(3, 16):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(32, 23):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(32, 26):  	connectivity: 2,  	local depth: 9,  	global depth: 13
(1, 17):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(74, 23):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(32, 32):  	connectivity: 1,  	local depth: 8,  	global depth: 17
(7, 4):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(3, 30):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(7, 9):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(32, 33):  	connectivity: 2,  	local depth: 9,  	global depth: 31
(8, 29):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(32, 37):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(7, 14):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(32, 43):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(7, 19):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(7, 22):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(17, 3):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(31, 29):  	connectivity: 2,  	local depth: 11,  	global depth: 26
(31, 34):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(2, 36):  	connectivity: 1,  	local depth: 3,  	global depth: 3
