(46, 37):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(64, 15):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(95, 81):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(54, 3):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(75, 64):  	connectivity: 3,  	local depth: 7,  	global depth: 7
(26, 1):  	connectivity: 1,  	local depth: 11,  	global depth: 11
(46, 45):  	connectivity: 1,  	local depth: 8,  	global depth: 17
(69, 35):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(2, 19):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(35, 8):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(92, 98):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(21, 16):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(69, 40):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(61, 80):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(10, 7):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(88, 48):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(31, 15):  	connectivity: 1,  	local depth: 10,  	global depth: 10
(82, 15):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(44, 9):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(32, 25):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(2, 28):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(46, 64):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(69, 51):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(35, 23):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(65, 72):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(26, 27):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(10, 25):  	connectivity: 2,  	local depth: 9,  	global depth: 18
(64, 53):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(14, 3):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(65, 81):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(44, 22):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(98, 88):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(54, 40):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(54, 42):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(6, 15):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(78, 60):  	connectivity: 1,  	local depth: 10,  	global depth: 10
(19, 3):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(5, 35):  	connectivity: 2,  	local depth: 11,  	global depth: 15
(88, 81):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(77, 38):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(34, 27):  	connectivity: 1,  	local depth: 8,  	global depth: 23
(19, 7):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(28, 89):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(19, 15):  	connectivity: 1,  	local depth: 8,  	global depth: 23
(32, 88):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(88, 95):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(28, 96):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(34, 36):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(14, 35):  	connectivity: 2,  	local depth: 14,  	global depth: 14
