(42, 15):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(34, 36):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(34, 39):  	connectivity: 2,  	local depth: 9,  	global depth: 13
(19, 36):  	connectivity: 3,  	local depth: 12,  	global depth: 12
(17, 46):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(42, 21):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(22, 6):  	connectivity: 3,  	local depth: 14,  	global depth: 29
(36, 22):  	connectivity: 1,  	local depth: 8,  	global depth: 23
(34, 42):  	connectivity: 1,  	local depth: 8,  	global depth: 17
(14, 5):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(28, 39):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(15, 43):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(24, 17):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(34, 44):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(22, 8):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(8, 56):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(22, 9):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(28, 40):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(14, 9):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(24, 21):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(22, 12):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(23, 38):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(22, 13):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(41, 38):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(19, 43):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(42, 30):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(45, 18):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(42, 31):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(22, 16):  	connectivity: 3,  	local depth: 17,  	global depth: 26
(14, 16):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(44, 43):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(43, 44):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(41, 43):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(43, 45):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(30, 42):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(34, 30):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(23, 28):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(8, 74):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(23, 29):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(25, 46):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(7, 85):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(69, 59):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(8, 77):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(30, 4):  	connectivity: 1,  	local depth: 8,  	global depth: 59
(59, 54):  	connectivity: 1,  	local depth: 11,  	global depth: 11
(30, 35):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(2, 54):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(40, 26):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(24, 2):  	connectivity: 1,  	local depth: 3,  	global depth: 3
