(87, 46):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(92, 40):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(55, 6):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(65, 14):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(90, 37):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(74, 54):  	connectivity: 1,  	local depth: 8,  	global depth: 17
(77, 42):  	connectivity: 1,  	local depth: 8,  	global depth: 30
(67, 36):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(58, 0):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(70, 27):  	connectivity: 1,  	local depth: 13,  	global depth: 17
(58, 3):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(87, 57):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(45, 10):  	connectivity: 3,  	local depth: 12,  	global depth: 51
(80, 38):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(71, 2):  	connectivity: 1,  	local depth: 11,  	global depth: 11
(84, 70):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(68, 15):  	connectivity: 2,  	local depth: 9,  	global depth: 67
(77, 53):  	connectivity: 2,  	local depth: 9,  	global depth: 13
(48, 1):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(71, 7):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(74, 69):  	connectivity: 1,  	local depth: 8,  	global depth: 30
(48, 10):  	connectivity: 2,  	local depth: 11,  	global depth: 60
(77, 35):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(71, 16):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(90, 61):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(68, 29):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(51, 4):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(94, 68):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(94, 67):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(77, 70):  	connectivity: 2,  	local depth: 9,  	global depth: 24
(58, 28):  	connectivity: 1,  	local depth: 8,  	global depth: 21
(91, 41):  	connectivity: 1,  	local depth: 11,  	global depth: 15
(91, 42):  	connectivity: 1,  	local depth: 8,  	global depth: 17
(98, 52):  	connectivity: 1,  	local depth: 13,  	global depth: 13
(94, 60):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(78, 49):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(91, 48):  	connectivity: 2,  	local depth: 9,  	global depth: 13
(51, 17):  	connectivity: 2,  	local depth: 17,  	global depth: 43
(71, 33):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(58, 38):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(49, 2):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(91, 51):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(78, 57):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(81, 47):  	connectivity: 1,  	local depth: 10,  	global depth: 10
(91, 56):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(72, 12):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(84, 36):  	connectivity: 1,  	local depth: 11,  	global depth: 11
(81, 48):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(78, 63):  	connectivity: 2,  	local depth: 14,  	global depth: 18
(72, 17):  	connectivity: 2,  	local depth: 11,  	global depth: 58
(72, 20):  	connectivity: 2,  	local depth: 14,  	global depth: 51
(81, 56):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(64, 30):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(97, 59):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(59, 29):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(65, 6):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(72, 26):  	connectivity: 2,  	local depth: 14,  	global depth: 46
(62, 20):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(68, 0):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(92, 44):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(60, 9):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(72, 34):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(60, 12):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(63, 2):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(60, 15):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(89, 70):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(62, 36):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(60, 20):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(63, 9):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(79, 66):  	connectivity: 2,  	local depth: 11,  	global depth: 20
(85, 43):  	connectivity: 3,  	local depth: 7,  	global depth: 7
(96, 64):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(50, 16):  	connectivity: 1,  	local depth: 10,  	global depth: 10
(60, 25):  	connectivity: 2,  	local depth: 12,  	global depth: 16
(75, 38):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(96, 59):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(97, 38):  	connectivity: 1,  	local depth: 10,  	global depth: 10
(53, 10):  	connectivity: 1,  	local depth: 11,  	global depth: 71
(89, 60):  	connectivity: 1,  	local depth: 7,  	global depth: 7
(96, 56):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(85, 53):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(85, 54):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(83, 39):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(56, 4):  	connectivity: 3,  	local depth: 7,  	global depth: 7
(63, 24):  	connectivity: 2,  	local depth: 13,  	global depth: 13
(83, 40):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(95, 39):  	connectivity: 1,  	local depth: 11,  	global depth: 15
(66, 14):  	connectivity: 1,  	local depth: 11,  	global depth: 20
(96, 49):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(96, 48):  	connectivity: 3,  	local depth: 9,  	global depth: 9
(83, 45):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(53, 21):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(82, 74):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(56, 10):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(85, 63):  	connectivity: 3,  	local depth: 5,  	global depth: 5
(69, 7):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(66, 20):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(63, 33):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(66, 21):  	connectivity: 2,  	local depth: 11,  	global depth: 15
(69, 9):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(69, 10):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(75, 58):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(75, 59):  	connectivity: 2,  	local depth: 14,  	global depth: 18
(96, 42):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(56, 17):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(54, 1):  	connectivity: 1,  	local depth: 10,  	global depth: 10
(73, 46):  	connectivity: 2,  	local depth: 9,  	global depth: 24
(88, 58):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(69, 15):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(86, 43):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(56, 20):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(73, 49):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(66, 30):  	connectivity: 2,  	local depth: 14,  	global depth: 43
(46, 14):  	connectivity: 2,  	local depth: 16,  	global depth: 46
