(74, 48):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(34, 61):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(80, 96):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(45, 69):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(87, 46):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(89, 58):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(95, 55):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(83, 88):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(74, 54):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(87, 50):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(83, 93):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(61, 62):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(54, 42):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(48, 68):  	connectivity: 2,  	local depth: 11,  	global depth: 15
(49, 43):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(68, 87):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(31, 63):  	connectivity: 1,  	local depth: 7,  	global depth: 7
(48, 72):  	connectivity: 2,  	local depth: 14,  	global depth: 14
(43, 47):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(93, 57):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(40, 62):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(40, 63):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(43, 49):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(71, 80):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(31, 66):  	connectivity: 3,  	local depth: 5,  	global depth: 5
(94, 78):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(43, 50):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(36, 22):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(90, 54):  	connectivity: 2,  	local depth: 6,  	global depth: 6
