(70, 30):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(75, 35):  	connectivity: 2,  	local depth: 9,  	global depth: 44
(62, 39):  	connectivity: 1,  	local depth: 10,  	global depth: 10
(60, 27):  	connectivity: 1,  	local depth: 8,  	global depth: 17
(62, 44):  	connectivity: 2,  	local depth: 9,  	global depth: 52
(73, 24):  	connectivity: 1,  	local depth: 8,  	global depth: 17
(83, 39):  	connectivity: 2,  	local depth: 17,  	global depth: 34
(86, 28):  	connectivity: 2,  	local depth: 9,  	global depth: 13
(92, 44):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(83, 40):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(60, 41):  	connectivity: 1,  	local depth: 8,  	global depth: 62
(82, 2):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(86, 35):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(86, 36):  	connectivity: 2,  	local depth: 19,  	global depth: 32
(92, 32):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(89, 28):  	connectivity: 1,  	local depth: 8,  	global depth: 17
(90, 1):  	connectivity: 3,  	local depth: 5,  	global depth: 5
(89, 30):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(90, 6):  	connectivity: 1,  	local depth: 7,  	global depth: 7
(94, 22):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(89, 40):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(96, 20):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(89, 42):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(94, 17):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(77, 21):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(96, 14):  	connectivity: 2,  	local depth: 14,  	global depth: 14
(77, 32):  	connectivity: 2,  	local depth: 11,  	global depth: 37
(67, 25):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(94, 0):  	connectivity: 1,  	local depth: 7,  	global depth: 7
(67, 29):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(77, 38):  	connectivity: 1,  	local depth: 11,  	global depth: 45
(54, 35):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(77, 40):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(70, 22):  	connectivity: 1,  	local depth: 11,  	global depth: 50
(77, 42):  	connectivity: 2,  	local depth: 14,  	global depth: 36
(83, 18):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(76, 3):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(97, 29):  	connectivity: 1,  	local depth: 8,  	global depth: 56
(57, 32):  	connectivity: 3,  	local depth: 7,  	global depth: 7
(91, 19):  	connectivity: 2,  	local depth: 11,  	global depth: 15
(80, 40):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(99, 39):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(91, 24):  	connectivity: 3,  	local depth: 17,  	global depth: 32
(81, 17):  	connectivity: 2,  	local depth: 14,  	global depth: 40
(91, 25):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(74, 0):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(55, 28):  	connectivity: 1,  	local depth: 10,  	global depth: 10
(55, 29):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(99, 31):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(87, 0):  	connectivity: 1,  	local depth: 7,  	global depth: 7
(88, 44):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(81, 25):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(55, 35):  	connectivity: 1,  	local depth: 8,  	global depth: 17
(91, 36):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(55, 38):  	connectivity: 2,  	local depth: 9,  	global depth: 13
(98, 1):  	connectivity: 1,  	local depth: 8,  	global depth: 23
(68, 34):  	connectivity: 1,  	local depth: 11,  	global depth: 11
(68, 35):  	connectivity: 2,  	local depth: 9,  	global depth: 13
(87, 8):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(81, 33):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(55, 42):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(71, 28):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(71, 29):  	connectivity: 2,  	local depth: 17,  	global depth: 29
(68, 42):  	connectivity: 2,  	local depth: 14,  	global depth: 36
(98, 5):  	connectivity: 2,  	local depth: 9,  	global depth: 18
(58, 34):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(81, 44):  	connectivity: 2,  	local depth: 11,  	global depth: 44
(62, 0):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(58, 42):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(71, 38):  	connectivity: 2,  	local depth: 19,  	global depth: 28
(71, 39):  	connectivity: 1,  	local depth: 8,  	global depth: 53
(98, 39):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(71, 41):  	connectivity: 3,  	local depth: 14,  	global depth: 29
(74, 30):  	connectivity: 2,  	local depth: 14,  	global depth: 32
(99, 5):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(85, 14):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(64, 27):  	connectivity: 2,  	local depth: 9,  	global depth: 13
(84, 43):  	connectivity: 2,  	local depth: 14,  	global depth: 38
(88, 6):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(87, 34):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(64, 32):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(85, 20):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(98, 26):  	connectivity: 2,  	local depth: 12,  	global depth: 46
(95, 42):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(85, 25):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(64, 38):  	connectivity: 1,  	local depth: 11,  	global depth: 45
(88, 16):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(85, 28):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(98, 19):  	connectivity: 2,  	local depth: 16,  	global depth: 38
(91, 6):  	connectivity: 1,  	local depth: 8,  	global depth: 23
(91, 10):  	connectivity: 2,  	local depth: 9,  	global depth: 18
(81, 5):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(98, 11):  	connectivity: 2,  	local depth: 11,  	global depth: 15
(95, 28):  	connectivity: 2,  	local depth: 4,  	global depth: 4
