(54, 73):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(52, 94):  	connectivity: 1,  	local depth: 7,  	global depth: 7
(58, 80):  	connectivity: 2,  	local depth: 17,  	global depth: 21
(64, 57):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(54, 76):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(94, 76):  	connectivity: 1,  	local depth: 8,  	global depth: 21
(98, 76):  	connectivity: 2,  	local depth: 14,  	global depth: 14
(56, 67):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(58, 85):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(98, 73):  	connectivity: 3,  	local depth: 11,  	global depth: 11
(87, 70):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(62, 52):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(92, 68):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(62, 53):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(77, 65):  	connectivity: 1,  	local depth: 11,  	global depth: 20
(98, 66):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(90, 62):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(74, 80):  	connectivity: 2,  	local depth: 11,  	global depth: 26
(64, 72):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(67, 61):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(54, 61):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(64, 75):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(75, 56):  	connectivity: 2,  	local depth: 11,  	global depth: 15
(98, 60):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(67, 66):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(64, 78):  	connectivity: 1,  	local depth: 11,  	global depth: 15
(90, 71):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(92, 58):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(87, 85):  	connectivity: 1,  	local depth: 13,  	global depth: 17
(64, 83):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(94, 54):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(90, 79):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(65, 59):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(68, 49):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(90, 84):  	connectivity: 3,  	local depth: 12,  	global depth: 12
(68, 53):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(67, 81):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(47, 92):  	connectivity: 3,  	local depth: 5,  	global depth: 5
(65, 69):  	connectivity: 3,  	local depth: 9,  	global depth: 9
(93, 85):  	connectivity: 2,  	local depth: 13,  	global depth: 13
(99, 70):  	connectivity: 2,  	local depth: 14,  	global depth: 14
(62, 84):  	connectivity: 2,  	local depth: 16,  	global depth: 20
(68, 61):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(71, 51):  	connectivity: 1,  	local depth: 8,  	global depth: 23
(95, 70):  	connectivity: 2,  	local depth: 14,  	global depth: 14
(71, 53):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(71, 54):  	connectivity: 2,  	local depth: 9,  	global depth: 18
(42, 95):  	connectivity: 1,  	local depth: 8,  	global depth: 36
(91, 72):  	connectivity: 2,  	local depth: 11,  	global depth: 15
(58, 60):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(51, 89):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(91, 76):  	connectivity: 1,  	local depth: 11,  	global depth: 19
(58, 66):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(84, 63):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(58, 71):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(71, 67):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(44, 95):  	connectivity: 1,  	local depth: 7,  	global depth: 7
(71, 72):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(69, 58):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(69, 59):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(99, 58):  	connectivity: 1,  	local depth: 11,  	global depth: 19
(99, 57):  	connectivity: 2,  	local depth: 8,  	global depth: 8
