(74, 68):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(47, 99):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(61, 78):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(68, 98):  	connectivity: 1,  	local depth: 8,  	global depth: 23
(61, 81):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(72, 64):  	connectivity: 1,  	local depth: 10,  	global depth: 14
(59, 68):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(59, 70):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(74, 90):  	connectivity: 3,  	local depth: 9,  	global depth: 9
(62, 70):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(61, 98):  	connectivity: 2,  	local depth: 9,  	global depth: 18
(47, 87):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(52, 65):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(59, 87):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(52, 67):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(75, 73):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(65, 65):  	connectivity: 2,  	local depth: 10,  	global depth: 10
(52, 69):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(59, 91):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(78, 64):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(65, 70):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(55, 64):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(78, 68):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(62, 85):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(55, 67):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(62, 87):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(47, 91):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(52, 80):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(62, 90):  	connectivity: 1,  	local depth: 11,  	global depth: 15
(62, 93):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(75, 91):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(50, 75):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(65, 90):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(75, 99):  	connectivity: 2,  	local depth: 9,  	global depth: 18
(68, 80):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(52, 97):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(78, 90):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(55, 87):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(50, 86):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(68, 87):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(78, 99):  	connectivity: 1,  	local depth: 8,  	global depth: 23
(76, 83):  	connectivity: 3,  	local depth: 12,  	global depth: 21
(56, 67):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(73, 96):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(69, 65):  	connectivity: 3,  	local depth: 10,  	global depth: 10
(50, 93):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(66, 79):  	connectivity: 2,  	local depth: 11,  	global depth: 26
(73, 99):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(49, 80):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(69, 68):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(66, 83):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(53, 88):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(69, 73):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(56, 77):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(77, 69):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(64, 75):  	connectivity: 2,  	local depth: 9,  	global depth: 29
(56, 84):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(49, 96):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(77, 74):  	connectivity: 2,  	local depth: 17,  	global depth: 21
(54, 72):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(77, 77):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(77, 79):  	connectivity: 2,  	local depth: 16,  	global depth: 20
(54, 75):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(54, 76):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(54, 77):  	connectivity: 1,  	local depth: 11,  	global depth: 33
(56, 95):  	connectivity: 2,  	local depth: 14,  	global depth: 14
(77, 86):  	connectivity: 1,  	local depth: 13,  	global depth: 28
(70, 70):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(69, 99):  	connectivity: 2,  	local depth: 11,  	global depth: 15
(54, 88):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(70, 72):  	connectivity: 1,  	local depth: 10,  	global depth: 14
(60, 65):  	connectivity: 2,  	local depth: 12,  	global depth: 12
(57, 77):  	connectivity: 1,  	local depth: 8,  	global depth: 16
(77, 94):  	connectivity: 1,  	local depth: 13,  	global depth: 13
(70, 76):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(70, 77):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(70, 81):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(44, 95):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(67, 97):  	connectivity: 1,  	local depth: 11,  	global depth: 15
(44, 99):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(73, 77):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(70, 93):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(57, 97):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(57, 98):  	connectivity: 2,  	local depth: 11,  	global depth: 15
(73, 82):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(63, 78):  	connectivity: 1,  	local depth: 8,  	global depth: 36
(73, 87):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(48, 97):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(71, 72):  	connectivity: 2,  	local depth: 11,  	global depth: 24
(73, 90):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(73, 91):  	connectivity: 1,  	local depth: 5,  	global depth: 5
