(58, 61),(64, 61),[]
(45, 72),(48, 70),[]
(42, 42),(44, 45),[]
(33, 74),(38, 74),[]
(76, 53),(64, 61),[]
(92, 42),(88, 42),[]
(35, 57),(38, 57),[]
(75, 60),(72, 56),[]
(38, 46),(38, 50),[]
(54, 63),(54, 67),[]
(40, 77),(38, 73),[]
(42, 53),(42, 50),[]
(74, 73),(76, 69),[]
(35, 57),(30, 57),[]
(54, 63),(54, 60),[]
(77, 84),(81, 80),[]
(49, 41),(53, 53),[]
(93, 78),(91, 81),[]
(57, 47),(65, 63),[(57, 52)]
(34, 52),(45, 59),[]
(42, 50),(46, 49),[]
(41, 66),(48, 55),[]
(70, 61),(70, 65),[]
(28, 65),(31, 65),[]
(47, 77),(45, 72),[]
(64, 72),(67, 71),[]
(28, 69),(29, 72),[]
(28, 69),(28, 65),[]
(29, 72),(41, 66),[]
(71, 76),(68, 76),[]
(61, 64),(64, 62),[]
(29, 51),(32, 54),[]
(53, 41),(50, 43),[]
(95, 52),(94, 48),[]
(95, 83),(92, 80),[]
(38, 59),(39, 62),[]
(82, 89),(86, 86),[]
(70, 61),(69, 58),[]
(49, 62),(49, 55),[]
(76, 63),(75, 60),[]
(42, 73),(45, 73),[]
(32, 60),(29, 60),[]
(47, 45),(44, 45),[]
(88, 94),(85, 93),[]
(41, 70),(40, 67),[]
(38, 50),(36, 53),[]
(35, 62),(31, 64),[]
(58, 61),(55, 60),[]
(35, 77),(39, 76),[]
(29, 59),(29, 65),[]
(85, 93),(82, 89),[]
(94, 86),(95, 83),[]
(55, 60),(52, 59),[]
(47, 52),(47, 56),[]
(31, 64),(33, 70),[]
(61, 64),(52, 73),[]
(42, 53),(42, 57),[]
(92, 74),(93, 78),[]
(71, 70),(67, 70),[]
(86, 85),(74, 73),[]
(29, 59),(30, 56),[]
(46, 40),(49, 41),[]
(32, 60),(38, 60),[]
(30, 56),(34, 52),[]
(53, 74),(42, 65),[]
(30, 77),(30, 72),[]
(44, 45),(45, 49),[]
(38, 73),(36, 69),[]
(75, 91),(77, 84),[]
(96, 46),(92, 49),[]
(38, 59),(38, 55),[]
(52, 59),(52, 54),[]
(92, 49),(89, 50),[]
(88, 40),(88, 45),[]
(50, 66),(54, 67),[]
(39, 62),(42, 64),[]
(72, 64),(66, 66),[]
(71, 70),(76, 70),[]
(68, 76),(65, 72),[]
(47, 45),(50, 45),[]
(88, 77),(93, 77),[]
(55, 66),(51, 72),[]
(57, 52),(48, 55),[]
(67, 71),(65, 63),[]
(91, 81),(86, 85),[]
(75, 80),(78, 77),[]
(56, 77),(53, 77),[]
(56, 77),(61, 77),[]
(89, 51),(87, 46),[]
(50, 66),(43, 66),[]
(76, 69),(72, 64),[]
(61, 77),(59, 69),[]
(42, 73),(38, 73),[]
(59, 69),(55, 66),[]
(88, 45),(76, 53),[]
(47, 52),(47, 49),[]
(56, 57),(59, 55),[]
(81, 98),(85, 93),[]
(85, 76),(81, 80),[]
(88, 77),(85, 76),[]
(46, 49),(51, 48),[]
(76, 63),(76, 69),[]
(33, 74),(30, 74),[]
(49, 62),(49, 66),[]
(53, 77),(53, 74),[]
