(76, 33):  	connectivity: 1,  	local depth: 11,  	global depth: 329
(58, 33):  	connectivity: 4,  	local depth: 20,  	global depth: 228
(22, 73):  	connectivity: 1,  	local depth: 11,  	global depth: 11
(20, 67):  	connectivity: 1,  	local depth: 11,  	global depth: 46
(1, 33):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(3, 29):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(12, 28):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(71, 31):  	connectivity: 3,  	local depth: 14,  	global depth: 265
(51, 87):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(62, 68):  	connectivity: 1,  	local depth: 13,  	global depth: 234
(46, 86):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(30, 95):  	connectivity: 2,  	local depth: 9,  	global depth: 44
(75, 66):  	connectivity: 2,  	local depth: 18,  	global depth: 256
(14, 34):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(19, 33):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(4, 50):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(71, 38):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(39, 91):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(20, 77):  	connectivity: 1,  	local depth: 8,  	global depth: 22
(26, 74):  	connectivity: 2,  	local depth: 13,  	global depth: 13
(20, 78):  	connectivity: 2,  	local depth: 17,  	global depth: 36
(54, 86):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(40, 80):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(12, 33):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(63, 53):  	connectivity: 3,  	local depth: 20,  	global depth: 35
(74, 34):  	connectivity: 1,  	local depth: 8,  	global depth: 60
(33, 83):  	connectivity: 1,  	local depth: 10,  	global depth: 10
(1, 50):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(68, 61):  	connectivity: 2,  	local depth: 21,  	global depth: 214
(58, 53):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(58, 54):  	connectivity: 2,  	local depth: 16,  	global depth: 192
(19, 46):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(49, 92):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(20, 88):  	connectivity: 2,  	local depth: 22,  	global depth: 30
(20, 89):  	connectivity: 1,  	local depth: 11,  	global depth: 15
(71, 52):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(20, 37):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(3, 45):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(12, 64):  	connectivity: 3,  	local depth: 5,  	global depth: 5
(43, 67):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(20, 92):  	connectivity: 2,  	local depth: 14,  	global depth: 36
(74, 27):  	connectivity: 2,  	local depth: 14,  	global depth: 296
(57, 89):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(76, 62):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(37, 69):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(40, 91):  	connectivity: 1,  	local depth: 8,  	global depth: 54
(20, 40):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(56, 48):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(20, 97):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(1, 61):  	connectivity: 1,  	local depth: 7,  	global depth: 7
(14, 53):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(3, 50):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(43, 72):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(12, 38):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(71, 63):  	connectivity: 3,  	local depth: 26,  	global depth: 229
(64, 43):  	connectivity: 1,  	local depth: 11,  	global depth: 319
(27, 85):  	connectivity: 1,  	local depth: 11,  	global depth: 44
(40, 95):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(19, 57):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(27, 86):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(56, 57):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(29, 91):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(62, 33):  	connectivity: 3,  	local depth: 19,  	global depth: 255
(40, 98):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(33, 89):  	connectivity: 3,  	local depth: 7,  	global depth: 7
(48, 68):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(74, 59):  	connectivity: 2,  	local depth: 19,  	global depth: 254
(15, 47):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(29, 95):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(62, 39):  	connectivity: 2,  	local depth: 17,  	global depth: 286
(26, 89):  	connectivity: 3,  	local depth: 9,  	global depth: 9
(33, 91):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(12, 43):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(10, 44):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(30, 88):  	connectivity: 1,  	local depth: 10,  	global depth: 10
(57, 40):  	connectivity: 2,  	local depth: 27,  	global depth: 209
(29, 99):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(62, 44):  	connectivity: 3,  	local depth: 20,  	global depth: 177
(13, 34):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(10, 45):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(26, 91):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(25, 81):  	connectivity: 2,  	local depth: 17,  	global depth: 36
(62, 48):  	connectivity: 2,  	local depth: 19,  	global depth: 180
(39, 80):  	connectivity: 1,  	local depth: 5,  	global depth: 5
