(76, 32):  	connectivity: 1,  	local depth: 11,  	global depth: 24
(47, 12):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(80, 18):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(71, 35):  	connectivity: 3,  	local depth: 12,  	global depth: 12
(65, 1):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(71, 37):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(75, 19):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(65, 4):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(60, 3):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(84, 19):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(75, 30):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(75, 31):  	connectivity: 1,  	local depth: 8,  	global depth: 21
(79, 14):  	connectivity: 2,  	local depth: 13,  	global depth: 13
(84, 24):  	connectivity: 2,  	local depth: 14,  	global depth: 18
(60, 13):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(75, 39):  	connectivity: 2,  	local depth: 14,  	global depth: 14
(74, 14):  	connectivity: 3,  	local depth: 12,  	global depth: 12
(84, 31):  	connectivity: 3,  	local depth: 17,  	global depth: 25
(55, 11):  	connectivity: 1,  	local depth: 8,  	global depth: 17
(96, 26):  	connectivity: 1,  	local depth: 10,  	global depth: 10
(79, 26):  	connectivity: 1,  	local depth: 13,  	global depth: 17
(92, 31):  	connectivity: 2,  	local depth: 14,  	global depth: 32
(74, 22):  	connectivity: 1,  	local depth: 11,  	global depth: 20
(64, 5):  	connectivity: 1,  	local depth: 8,  	global depth: 17
(50, 10):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(70, 44):  	connectivity: 2,  	local depth: 11,  	global depth: 15
(59, 2):  	connectivity: 2,  	local depth: 9,  	global depth: 13
(79, 34):  	connectivity: 2,  	local depth: 12,  	global depth: 16
(50, 14):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(96, 14):  	connectivity: 2,  	local depth: 11,  	global depth: 38
(59, 6):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(92, 16):  	connectivity: 2,  	local depth: 16,  	global depth: 16
(59, 13):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(49, 3):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(78, 25):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(82, 14):  	connectivity: 2,  	local depth: 12,  	global depth: 16
(82, 16):  	connectivity: 1,  	local depth: 8,  	global depth: 26
(78, 37):  	connectivity: 2,  	local depth: 13,  	global depth: 13
(82, 18):  	connectivity: 1,  	local depth: 8,  	global depth: 21
(78, 39):  	connectivity: 1,  	local depth: 11,  	global depth: 19
(93, 26):  	connectivity: 3,  	local depth: 7,  	global depth: 7
(93, 23):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(78, 43):  	connectivity: 3,  	local depth: 12,  	global depth: 12
(91, 14):  	connectivity: 2,  	local depth: 13,  	global depth: 32
(99, 50):  	connectivity: 1,  	local depth: 13,  	global depth: 35
(99, 46):  	connectivity: 3,  	local depth: 18,  	global depth: 26
(93, 17):  	connectivity: 1,  	local depth: 11,  	global depth: 11
(62, 9):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(99, 39):  	connectivity: 2,  	local depth: 13,  	global depth: 31
(99, 36):  	connectivity: 2,  	local depth: 12,  	global depth: 38
(86, 23):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(72, 28):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(86, 28):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(81, 22):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(86, 31):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(76, 17):  	connectivity: 2,  	local depth: 11,  	global depth: 15
(76, 18):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(52, 6):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(72, 39):  	connectivity: 3,  	local depth: 11,  	global depth: 11
(71, 14):  	connectivity: 1,  	local depth: 13,  	global depth: 17
(76, 23):  	connectivity: 2,  	local depth: 24,  	global depth: 24
(67, 34):  	connectivity: 1,  	local depth: 13,  	global depth: 17
(99, 19):  	connectivity: 2,  	local depth: 13,  	global depth: 32
(52, 10):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(72, 44):  	connectivity: 1,  	local depth: 16,  	global depth: 16
(47, 9):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(66, 10):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(85, 16):  	connectivity: 2,  	local depth: 12,  	global depth: 20
(99, 15):  	connectivity: 2,  	local depth: 11,  	global depth: 38
(56, 2):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(67, 45):  	connectivity: 1,  	local depth: 11,  	global depth: 20
(56, 5):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(56, 8):  	connectivity: 2,  	local depth: 9,  	global depth: 13
(95, 34):  	connectivity: 1,  	local depth: 8,  	global depth: 47
(56, 12):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(95, 31):  	connectivity: 1,  	local depth: 11,  	global depth: 41
(95, 30):  	connectivity: 2,  	local depth: 21,  	global depth: 25
(56, 15):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(89, 26):  	connectivity: 1,  	local depth: 10,  	global depth: 10
(89, 27):  	connectivity: 1,  	local depth: 11,  	global depth: 24
(89, 31):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(89, 34):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(89, 39):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(83, 19):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(88, 39):  	connectivity: 2,  	local depth: 14,  	global depth: 32
(97, 22):  	connectivity: 3,  	local depth: 17,  	global depth: 26
(68, 16):  	connectivity: 2,  	local depth: 14,  	global depth: 32
(87, 22):  	connectivity: 3,  	local depth: 14,  	global depth: 14
(63, 8):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(68, 21):  	connectivity: 3,  	local depth: 17,  	global depth: 25
(68, 24):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(68, 25):  	connectivity: 2,  	local depth: 14,  	global depth: 32
(68, 29):  	connectivity: 1,  	local depth: 11,  	global depth: 41
(87, 38):  	connectivity: 1,  	local depth: 13,  	global depth: 17
(68, 38):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(68, 41):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(68, 45):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(57, 5):  	connectivity: 1,  	local depth: 11,  	global depth: 41
(94, 38):  	connectivity: 1,  	local depth: 11,  	global depth: 41
(90, 24):  	connectivity: 2,  	local depth: 14,  	global depth: 18
