(87, 31):  	connectivity: 3,  	local depth: 5,  	global depth: 5
(88, 79):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(81, 59):  	connectivity: 2,  	local depth: 13,  	global depth: 17
(64, 35):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(88, 84):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(44, 56):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(91, 76):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(51, 40):  	connectivity: 2,  	local depth: 13,  	global depth: 13
(88, 95):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(53, 44):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(92, 81):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(75, 29):  	connectivity: 1,  	local depth: 8,  	global depth: 16
(88, 98):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(95, 68):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(64, 53):  	connectivity: 1,  	local depth: 8,  	global depth: 17
(94, 84):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(75, 36):  	connectivity: 1,  	local depth: 10,  	global depth: 14
(87, 60):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(67, 45):  	connectivity: 1,  	local depth: 8,  	global depth: 17
(67, 46):  	connectivity: 2,  	local depth: 16,  	global depth: 30
(57, 39):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(62, 43):  	connectivity: 1,  	local depth: 11,  	global depth: 41
(62, 46):  	connectivity: 2,  	local depth: 14,  	global depth: 32
(93, 95):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(87, 66):  	connectivity: 2,  	local depth: 12,  	global depth: 21
(62, 48):  	connectivity: 1,  	local depth: 13,  	global depth: 13
(60, 34):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(53, 62):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(98, 68):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(91, 33):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(45, 65):  	connectivity: 3,  	local depth: 10,  	global depth: 34
(48, 61):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(94, 74):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(60, 40):  	connectivity: 1,  	local depth: 3,  	global depth: 3
