(79, 14),(80, 10),[]
(36, 30),(36, 26),[]
(34, 18),(37, 21),[]
(45, 5),(45, 8),[]
(90, 32),(90, 36),[]
(32, 25),(37, 21),[]
(52, 28),(52, 31),[]
(81, 45),(71, 35),[]
(50, 25),(45, 27),[]
(37, 21),(44, 22),[]
(35, 7),(38, 12),[]
(72, 14),(72, 11),[]
(75, 6),(73, 11),[]
(53, 35),(50, 38),[]
(77, 17),(74, 17),[]
(63, 10),(66, 12),[]
(52, 28),(52, 15),[]
(49, 5),(49, 8),[]
(74, 17),(72, 14),[]
(66, 54),(74, 51),[]
(35, 13),(39, 12),[]
(87, 47),(81, 45),[]
(36, 30),(36, 36),[]
(45, 31),(56, 31),[]
(39, 12),(43, 8),[]
(71, 35),(65, 24),[]
(53, 35),(56, 33),[]
(42, 42),(45, 31),[]
(32, 38),(33, 34),[]
(63, 38),(66, 41),[]
(72, 20),(74, 17),[]
(56, 33),(56, 26),[]
(53, 5),(52, 15),[]
(66, 41),(71, 35),[]
(59, 18),(58, 14),[]
(76, 46),(79, 43),[]
(90, 36),(83, 40),[]
(61, 45),(66, 41),[]
(59, 13),(53, 16),[]
(70, 46),(76, 46),[]
(49, 8),(53, 8),[]
(70, 17),(66, 17),[]
(32, 12),(35, 13),[]
(40, 15),(37, 15),[]
(70, 17),(73, 16),[]
(65, 7),(68, 7),[]
(37, 16),(37, 13),[]
(40, 15),(45, 15),[]
(49, 8),(43, 8),[]
(74, 51),(74, 46),[]
(45, 19),(45, 10),[]
(66, 12),(66, 23),[]
(36, 26),(35, 23),[]
(47, 12),(52, 12),[]
(32, 7),(35, 7),[]
(43, 8),(47, 12),[]
(63, 21),(63, 10),[]
(33, 43),(37, 40),[]
(37, 16),(37, 21),[]
(80, 10),(75, 7),[]
(49, 22),(49, 25),[]
(58, 10),(59, 13),[]
(45, 19),(44, 22),[]
(59, 30),(56, 30),[]
(39, 25),(44, 25),[]
(32, 33),(38, 37),[]
(61, 5),(65, 7),[]
(68, 7),(70, 11),[]
(76, 32),(72, 36),[]
(40, 6),(43, 8),[]
(71, 5),(68, 7),[]
(40, 31),(44, 33),[]
(83, 40),(80, 44),[]
(39, 25),(36, 25),[]
(83, 50),(83, 46),[]
(37, 40),(38, 37),[]
(56, 6),(53, 6),[]
(73, 11),(66, 12),[]
(38, 37),(43, 37),[]
(50, 38),(44, 36),[]
(63, 21),(63, 24),[]
(49, 22),(49, 12),[]
(80, 17),(77, 17),[]
(44, 22),(45, 31),[]
(67, 23),(56, 26),[]
(59, 18),(59, 25),[]
(89, 50),(87, 47),[]
(32, 28),(32, 25),[]
(52, 15),(58, 25),[]
