(3, 42),(3, 38),[]
(52, 32),(52, 37),[]
(56, 39),(53, 37),[]
(27, 31),(28, 28),[]
(22, 30),(18, 27),[]
(43, 68),(46, 67),[]
(65, 36),(62, 38),[]
(82, 6),(84, 10),[]
(69, 31),(67, 27),[]
(17, 19),(20, 15),[]
(55, 31),(52, 32),[]
(55, 31),(69, 31),[]
(22, 1),(25, 2),[]
(68, 6),(74, 10),[]
(62, 38),(56, 39),[]
(32, 23),(28, 28),[]
(23, 5),(24, 2),[]
(25, 2),(35, 15),[(36, 12)]
(10, 32),(7, 32),[]
(49, 38),(43, 38),[]
(31, 72),(35, 68),[]
(47, 54),(43, 57),[]
(2, 31),(3, 34),[]
(43, 42),(39, 45),[]
(14, 71),(11, 71),[]
(44, 20),(45, 16),[]
(4, 52),(8, 53),[]
(22, 73),(19, 76),[]
(38, 18),(41, 14),[]
(28, 20),(25, 18),[]
(11, 69),(12, 64),[]
(25, 83),(14, 71),[]
(37, 2),(33, 2),[]
(38, 5),(37, 2),[]
(47, 48),(41, 51),[]
(24, 19),(30, 7),[]
(2, 38),(5, 38),[]
(13, 50),(10, 49),[]
(74, 10),(77, 15),[]
(33, 18),(31, 14),[]
(36, 61),(40, 60),[]
(38, 81),(41, 78),[]
(2, 45),(2, 48),[]
(43, 28),(46, 25),[]
(36, 22),(32, 23),[]
(40, 32),(43, 28),[]
(35, 68),(36, 61),[]
(39, 64),(36, 64),[]
(39, 57),(39, 60),[]
(26, 8),(29, 9),[]
(67, 27),(66, 23),[]
(55, 44),(56, 39),[]
(2, 45),(2, 38),[]
(35, 15),(35, 22),[]
(39, 64),(45, 64),[]
(31, 14),(28, 12),[]
(15, 47),(11, 46),[]
(39, 36),(40, 32),[]
(29, 0),(33, 1),[]
(33, 29),(30, 26),[]
(10, 35),(7, 35),[]
(6, 72),(3, 70),[]
(49, 27),(46, 25),[]
(35, 46),(38, 44),[]
(66, 23),(51, 18),[]
(50, 41),(49, 38),[]
(38, 5),(38, 10),[]
(45, 4),(36, 12),[]
(16, 6),(22, 1),[]
(8, 43),(11, 44),[]
(35, 26),(34, 23),[]
(77, 6),(66, 23),[]
(41, 78),(48, 72),[]
(22, 89),(20, 83),[]
(3, 34),(6, 36),[]
(81, 19),(78, 15),[]
(6, 49),(6, 52),[]
(16, 30),(24, 19),[]
(2, 58),(4, 55),[]
(61, 26),(62, 22),[]
(16, 11),(18, 14),[]
(51, 18),(41, 14),[]
(12, 60),(11, 63),[]
(59, 30),(61, 26),[]
(6, 75),(6, 72),[]
(46, 25),(50, 18),[]
(4, 55),(4, 52),[]
(40, 60),(43, 59),[]
(44, 20),(44, 27),[]
(71, 14),(74, 17),[]
(17, 1),(18, 4),[]
(44, 40),(33, 29),[]
(12, 64),(6, 61),[]
(51, 45),(47, 45),[]
(11, 72),(11, 69),[]
(17, 85),(23, 80),[]
(4, 43),(16, 30),[]
(10, 35),(14, 35),[]
(47, 45),(47, 48),[]
(9, 75),(6, 75),[]
(47, 34),(47, 38),[]
(69, 43),(66, 41),[]
(10, 32),(15, 32),[]
(53, 37),(49, 38),[]
(33, 1),(31, 7),[]
(66, 41),(64, 37),[]
(51, 24),(48, 22),[]
(28, 28),(22, 22),[]
(18, 14),(25, 17),[]
(21, 10),(19, 14),[]
(35, 77),(38, 81),[]
(39, 36),(39, 45),[]
(61, 45),(55, 44),[]
(5, 38),(12, 41),[]
(1, 61),(2, 58),[]
(17, 22),(17, 19),[]
(44, 33),(47, 34),[]
(2, 48),(6, 49),[]
(41, 14),(38, 10),[]
(23, 5),(23, 16),[]
(37, 51),(40, 50),[]
(7, 32),(6, 38),[]
(67, 17),(70, 20),[]
(17, 22),(17, 28),[]
(43, 38),(43, 42),[]
(36, 56),(39, 57),[]
(42, 2),(45, 4),[]
