(84, 6):  	connectivity: 2,  	local depth: 12,  	global depth: 16
(89, 10):  	connectivity: 3,  	local depth: 12,  	global depth: 12
(81, 19):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(71, 11):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(58, 16):  	connectivity: 1,  	local depth: 8,  	global depth: 142
(71, 12):  	connectivity: 1,  	local depth: 13,  	global depth: 17
(53, 13):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(71, 14):  	connectivity: 1,  	local depth: 11,  	global depth: 106
(51, 9):  	connectivity: 1,  	local depth: 8,  	global depth: 82
(71, 16):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(51, 25):  	connectivity: 3,  	local depth: 14,  	global depth: 60
(93, 17):  	connectivity: 3,  	local depth: 10,  	global depth: 10
(61, 9):  	connectivity: 2,  	local depth: 20,  	global depth: 89
(84, 14):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(61, 12):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(84, 16):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(93, 30):  	connectivity: 3,  	local depth: 7,  	global depth: 7
(84, 19):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(55, 46):  	connectivity: 2,  	local depth: 13,  	global depth: 17
(84, 22):  	connectivity: 1,  	local depth: 8,  	global depth: 16
(63, 35):  	connectivity: 2,  	local depth: 13,  	global depth: 17
(58, 31):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(64, 8):  	connectivity: 3,  	local depth: 21,  	global depth: 74
(90, 2):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(84, 26):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(63, 39):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(58, 36):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(58, 39):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(81, 16):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(55, 34):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(62, 1):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(87, 22):  	connectivity: 2,  	local depth: 12,  	global depth: 12
(62, 4):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(75, 1):  	connectivity: 2,  	local depth: 9,  	global depth: 9
