(45, 92):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(76, 90):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(3, 63):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(58, 91):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(48, 84):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(22, 68):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(3, 66):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(58, 95):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(30, 69):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(7, 34):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(79, 84):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(22, 77):  	connectivity: 2,  	local depth: 11,  	global depth: 19
(7, 35):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(6, 66):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(13, 51):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(66, 89):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(69, 77):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(69, 81):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(3, 73):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(3, 74):  	connectivity: 3,  	local depth: 10,  	global depth: 38
(48, 94):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(7, 41):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(41, 75):  	connectivity: 3,  	local depth: 10,  	global depth: 19
(13, 57):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(42, 48):  	connectivity: 2,  	local depth: 11,  	global depth: 40
(26, 55):  	connectivity: 2,  	local depth: 17,  	global depth: 30
(30, 17):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(72, 77):  	connectivity: 2,  	local depth: 9,  	global depth: 13
(42, 54):  	connectivity: 3,  	local depth: 12,  	global depth: 33
(2, 41):  	connectivity: 1,  	local depth: 10,  	global depth: 10
(40, 44):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(40, 47):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(49, 80):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(22, 67):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(7, 52):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(22, 26):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(21, 53):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(62, 78):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(40, 19):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(42, 63):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(26, 65):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(72, 88):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(62, 81):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(72, 90):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(38, 47):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(26, 69):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(13, 74):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(45, 57):  	connectivity: 1,  	local depth: 13,  	global depth: 42
(42, 70):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(38, 51):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(62, 87):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(4, 32):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(24, 60):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(26, 74):  	connectivity: 2,  	local depth: 9,  	global depth: 23
(40, 60):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(45, 64):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(62, 92):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(17, 52):  	connectivity: 1,  	local depth: 10,  	global depth: 10
(49, 98):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(25, 49):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(0, 51):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(52, 89):  	connectivity: 1,  	local depth: 10,  	global depth: 25
(62, 98):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(45, 71):  	connectivity: 1,  	local depth: 7,  	global depth: 7
(42, 84):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(29, 29):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(70, 92):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(17, 60):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(38, 63):  	connectivity: 3,  	local depth: 9,  	global depth: 9
(7, 76):  	connectivity: 1,  	local depth: 10,  	global depth: 47
(2, 66):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(22, 47):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(25, 55):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(0, 56):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(22, 50):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(15, 41):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(30, 46):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(45, 81):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(76, 77):  	connectivity: 1,  	local depth: 8,  	global depth: 17
(12, 38):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(17, 67):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(32, 57):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(53, 76):  	connectivity: 2,  	local depth: 9,  	global depth: 13
