(19, 58):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(24, 67):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(43, 81):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(35, 54):  	connectivity: 1,  	local depth: 10,  	global depth: 25
(45, 62):  	connectivity: 3,  	local depth: 10,  	global depth: 19
(43, 82):  	connectivity: 2,  	local depth: 17,  	global depth: 17
(74, 78):  	connectivity: 3,  	local depth: 11,  	global depth: 11
(89, 90):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(6, 73):  	connectivity: 1,  	local depth: 8,  	global depth: 17
(56, 81):  	connectivity: 1,  	local depth: 11,  	global depth: 19
(21, 72):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(41, 59):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(14, 68):  	connectivity: 1,  	local depth: 8,  	global depth: 17
(98, 83):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(62, 60):  	connectivity: 2,  	local depth: 14,  	global depth: 14
(62, 61):  	connectivity: 1,  	local depth: 11,  	global depth: 19
(34, 90):  	connectivity: 2,  	local depth: 9,  	global depth: 23
(41, 76):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(41, 77):  	connectivity: 2,  	local depth: 13,  	global depth: 17
(81, 74):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(31, 68):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(56, 55):  	connectivity: 1,  	local depth: 10,  	global depth: 25
(38, 56):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(56, 92):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(68, 81):  	connectivity: 2,  	local depth: 14,  	global depth: 14
(87, 88):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(17, 67):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(33, 72):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(12, 70):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(34, 98):  	connectivity: 1,  	local depth: 8,  	global depth: 29
(67, 74):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(32, 69):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(96, 62):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(91, 96):  	connectivity: 1,  	local depth: 11,  	global depth: 19
(41, 49):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(50, 86):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(57, 70):  	connectivity: 3,  	local depth: 11,  	global depth: 11
(14, 76):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(1, 56):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(43, 68):  	connectivity: 1,  	local depth: 11,  	global depth: 19
(51, 96):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(6, 56):  	connectivity: 2,  	local depth: 9,  	global depth: 13
(25, 62):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(57, 74):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(46, 95):  	connectivity: 1,  	local depth: 11,  	global depth: 19
(74, 68):  	connectivity: 2,  	local depth: 14,  	global depth: 14
(21, 64):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(28, 75):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(3, 68):  	connectivity: 2,  	local depth: 9,  	global depth: 13
(82, 97):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(80, 81):  	connectivity: 2,  	local depth: 14,  	global depth: 14
(34, 73):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(41, 93):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(58, 50):  	connectivity: 1,  	local depth: 11,  	global depth: 19
(46, 98):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(48, 79):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(36, 55):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(57, 79):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(51, 68):  	connectivity: 2,  	local depth: 14,  	global depth: 14
(54, 56):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(57, 80):  	connectivity: 2,  	local depth: 14,  	global depth: 14
(35, 85):  	connectivity: 2,  	local depth: 11,  	global depth: 19
(1, 63):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(48, 45):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(37, 64):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(91, 83):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(74, 74):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(79, 80):  	connectivity: 1,  	local depth: 5,  	global depth: 5
