(80, 87):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(89, 77):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(77, 12):  	connectivity: 1,  	local depth: 11,  	global depth: 15
(65, 70):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(77, 16):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(58, 11):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(54, 33):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(79, 79):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(63, 29):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(63, 37):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(71, 5):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(52, 9):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(83, 83):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(63, 55):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(87, 69):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(93, 89):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(83, 98):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(73, 82):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(47, 16):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(66, 23):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(91, 66):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(75, 21):  	connectivity: 3,  	local depth: 9,  	global depth: 9
(79, 2):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(79, 7):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(81, 64):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(80, 43):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(79, 23):  	connectivity: 1,  	local depth: 13,  	global depth: 13
(64, 2):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(74, 21):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(72, 96):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(64, 6):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(71, 72):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(55, 22):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(59, 6):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(64, 16):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(64, 17):  	connectivity: 2,  	local depth: 11,  	global depth: 11
