(73, 64):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(63, 57):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(37, 94):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(63, 61):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(56, 90):  	connectivity: 1,  	local depth: 13,  	global depth: 28
(93, 79):  	connectivity: 3,  	local depth: 12,  	global depth: 43
(52, 96):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(58, 85):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(89, 61):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(45, 98):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(63, 70):  	connectivity: 1,  	local depth: 11,  	global depth: 24
(49, 90):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(65, 88):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(66, 61):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(63, 74):  	connectivity: 2,  	local depth: 14,  	global depth: 18
(93, 70):  	connectivity: 3,  	local depth: 17,  	global depth: 37
(65, 90):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(65, 91):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(63, 77):  	connectivity: 3,  	local depth: 14,  	global depth: 14
(93, 68):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(66, 66):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(64, 51):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(73, 90):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(56, 53):  	connectivity: 1,  	local depth: 8,  	global depth: 16
(95, 63):  	connectivity: 1,  	local depth: 16,  	global depth: 45
(64, 60):  	connectivity: 3,  	local depth: 10,  	global depth: 10
(58, 68):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(87, 65):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(89, 81):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(66, 80):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(72, 57):  	connectivity: 2,  	local depth: 6,  	global depth: 6
