(93, 89),(90, 90),[]
(77, 60),(65, 65),[(75, 63)]
(62, 45),(58, 45),[]
(77, 71),(77, 74),[]
(62, 74),(60, 70),[]
(84, 86),(80, 86),[]
(66, 59),(62, 62),[]
(55, 74),(57, 69),[]
(86, 83),(83, 72),[]
(67, 72),(66, 68),[]
(60, 65),(57, 65),[]
(69, 89),(68, 86),[]
(67, 86),(74, 84),[]
(72, 69),(72, 64),[]
(71, 51),(73, 63),[]
(59, 47),(64, 50),[]
(70, 76),(70, 64),[]
(96, 77),(85, 78),[]
(77, 91),(75, 84),[]
(62, 82),(65, 81),[]
(75, 68),(79, 68),[]
(91, 74),(91, 77),[]
(55, 85),(58, 88),[]
(74, 74),(72, 69),[]
(62, 45),(65, 46),[]
(68, 51),(64, 51),[]
(77, 74),(74, 74),[]
(75, 68),(72, 68),[]
(91, 85),(91, 90),[]
(64, 52),(61, 53),[]
(97, 84),(92, 82),[]
(79, 78),(79, 74),[]
(55, 80),(58, 80),[]
(80, 90),(77, 90),[]
(58, 83),(58, 80),[]
(56, 68),(59, 70),[]
(99, 90),(97, 84),[]
(80, 86),(80, 90),[]
(70, 48),(70, 51),[]
(72, 91),(69, 89),[]
(98, 66),(98, 70),[]
(80, 86),(79, 83),[]
(63, 77),(62, 74),[]
(99, 81),(97, 84),[]
(55, 43),(56, 46),[]
(74, 80),(76, 83),[]
(84, 86),(87, 85),[]
(99, 61),(98, 66),[]
(67, 43),(65, 46),[]
(59, 70),(66, 68),[]
(70, 79),(66, 82),[]
(66, 68),(66, 65),[]
(92, 82),(90, 78),[]
(98, 70),(96, 77),[]
(56, 46),(59, 47),[]
(67, 56),(66, 59),[]
(56, 90),(61, 86),[]
(58, 83),(58, 88),[]
(61, 53),(57, 56),[]
(79, 78),(79, 83),[]
(61, 86),(64, 88),[]
(60, 65),(65, 65),[]
(57, 65),(57, 56),[]
(56, 55),(65, 65),[]
(90, 90),(86, 83),[]
(74, 52),(71, 52),[]
(65, 46),(64, 52),[]
(85, 90),(89, 89),[]
(93, 89),(99, 89),[]
(65, 91),(64, 88),[]
(77, 71),(77, 68),[]
(94, 73),(97, 73),[]
(57, 65),(56, 68),[]
(58, 77),(55, 74),[]
(70, 76),(70, 79),[]
(88, 75),(88, 78),[]
(91, 85),(92, 82),[]
(74, 84),(85, 81),[]
(85, 90),(80, 90),[]
(58, 80),(58, 77),[]
(67, 75),(67, 72),[]
(67, 75),(67, 81),[]
(57, 51),(56, 55),[]
(59, 43),(57, 46),[]
(83, 72),(75, 63),[]
(77, 74),(84, 74),[]
(65, 80),(67, 86),[]
(64, 88),(67, 86),[]
(68, 51),(71, 51),[]
(57, 51),(57, 46),[]
