(32, 57):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(41, 66):  	connectivity: 2,  	local depth: 13,  	global depth: 13
(55, 77):  	connectivity: 3,  	local depth: 10,  	global depth: 32
(32, 58):  	connectivity: 1,  	local depth: 8,  	global depth: 21
(14, 21):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(32, 75):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(24, 51):  	connectivity: 1,  	local depth: 11,  	global depth: 11
(44, 91):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(24, 52):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(35, 98):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(2, 16):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(23, 29):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(28, 98):  	connectivity: 1,  	local depth: 8,  	global depth: 17
(6, 29):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(50, 75):  	connectivity: 1,  	local depth: 10,  	global depth: 41
(10, 16):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(3, 57):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(23, 34):  	connectivity: 3,  	local depth: 9,  	global depth: 9
(10, 17):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(57, 85):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(6, 48):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(6, 49):  	connectivity: 2,  	local depth: 16,  	global depth: 20
(32, 81):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(50, 80):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(22, 48):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(50, 82):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(32, 84):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(64, 58):  	connectivity: 1,  	local depth: 14,  	global depth: 39
(5, 52):  	connectivity: 2,  	local depth: 12,  	global depth: 25
(14, 35):  	connectivity: 1,  	local depth: 11,  	global depth: 15
(31, 59):  	connectivity: 1,  	local depth: 11,  	global depth: 30
(41, 95):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(29, 84):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(5, 57):  	connectivity: 1,  	local depth: 8,  	global depth: 32
(28, 58):  	connectivity: 2,  	local depth: 14,  	global depth: 23
(29, 86):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(35, 60):  	connectivity: 2,  	local depth: 12,  	global depth: 16
(10, 41):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(2, 47):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(12, 16):  	connectivity: 1,  	local depth: 5,  	global depth: 5
