(51, 21):  	connectivity: 1,  	local depth: 11,  	global depth: 45
(51, 22):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(59, 15):  	connectivity: 1,  	local depth: 8,  	global depth: 30
(91, 57):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(37, 1):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(59, 18):  	connectivity: 2,  	local depth: 9,  	global depth: 24
(81, 51):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(74, 31):  	connectivity: 3,  	local depth: 17,  	global depth: 112
(71, 43):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(72, 16):  	connectivity: 2,  	local depth: 24,  	global depth: 92
(23, 2):  	connectivity: 1,  	local depth: 10,  	global depth: 10
(48, 42):  	connectivity: 3,  	local depth: 10,  	global depth: 10
(81, 54):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(97, 11):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(62, 11):  	connectivity: 1,  	local depth: 13,  	global depth: 140
(51, 32):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(74, 37):  	connectivity: 2,  	local depth: 16,  	global depth: 130
(85, 17):  	connectivity: 2,  	local depth: 30,  	global depth: 80
(59, 27):  	connectivity: 2,  	local depth: 11,  	global depth: 20
(85, 20):  	connectivity: 2,  	local depth: 25,  	global depth: 88
(97, 6):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(59, 28):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(59, 31):  	connectivity: 2,  	local depth: 14,  	global depth: 18
(88, 12):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(49, 25):  	connectivity: 2,  	local depth: 11,  	global depth: 15
(46, 38):  	connectivity: 2,  	local depth: 10,  	global depth: 10
(49, 26):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(62, 24):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(75, 20):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(85, 28):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(65, 15):  	connectivity: 3,  	local depth: 12,  	global depth: 118
(75, 23):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(82, 43):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(42, 11):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(37, 21):  	connectivity: 2,  	local depth: 19,  	global depth: 28
(84, 60):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(65, 16):  	connectivity: 1,  	local depth: 8,  	global depth: 134
(52, 19):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(42, 14):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(65, 18):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(37, 24):  	connectivity: 2,  	local depth: 17,  	global depth: 29
(46, 48):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(65, 21):  	connectivity: 3,  	local depth: 20,  	global depth: 100
(85, 37):  	connectivity: 3,  	local depth: 17,  	global depth: 98
(62, 34):  	connectivity: 2,  	local depth: 14,  	global depth: 18
(68, 11):  	connectivity: 1,  	local depth: 13,  	global depth: 140
(72, 43):  	connectivity: 1,  	local depth: 8,  	global depth: 172
(85, 40):  	connectivity: 1,  	local depth: 16,  	global depth: 120
(65, 24):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(42, 20):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(89, 1):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(42, 21):  	connectivity: 3,  	local depth: 14,  	global depth: 29
(82, 54):  	connectivity: 2,  	local depth: 14,  	global depth: 14
(72, 47):  	connectivity: 1,  	local depth: 10,  	global depth: 19
(42, 24):  	connectivity: 2,  	local depth: 14,  	global depth: 36
(37, 32):  	connectivity: 2,  	local depth: 14,  	global depth: 32
(81, 13):  	connectivity: 3,  	local depth: 25,  	global depth: 88
(42, 27):  	connectivity: 1,  	local depth: 11,  	global depth: 45
(81, 16):  	connectivity: 4,  	local depth: 31,  	global depth: 74
(55, 25):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(85, 51):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(45, 19):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(45, 22):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(75, 47):  	connectivity: 3,  	local depth: 10,  	global depth: 14
(42, 36):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(36, 5):  	connectivity: 2,  	local depth: 9,  	global depth: 9
