(44, 40):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(56, 66):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(10, 60):  	connectivity: 1,  	local depth: 8,  	global depth: 17
(53, 80):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(83, 32):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(86, 92):  	connectivity: 1,  	local depth: 7,  	global depth: 7
(69, 65):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(56, 70):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(76, 86):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(10, 64):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(56, 73):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(25, 51):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(69, 71):  	connectivity: 2,  	local depth: 22,  	global depth: 126
(79, 8):  	connectivity: 1,  	local depth: 8,  	global depth: 17
(89, 16):  	connectivity: 2,  	local depth: 9,  	global depth: 13
(59, 65):  	connectivity: 2,  	local depth: 9,  	global depth: 13
(11, 65):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(2, 91):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(57, 51):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(43, 84):  	connectivity: 1,  	local depth: 18,  	global depth: 118
(59, 69):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(56, 81):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(89, 93):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(69, 56):  	connectivity: 2,  	local depth: 9,  	global depth: 50
(93, 26):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(57, 56):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(76, 28):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(79, 88):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(12, 91):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(69, 82):  	connectivity: 3,  	local depth: 18,  	global depth: 126
(59, 74):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(49, 67):  	connectivity: 1,  	local depth: 13,  	global depth: 162
(5, 70):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(60, 48):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(50, 43):  	connectivity: 2,  	local depth: 12,  	global depth: 46
(60, 51):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(30, 36):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(40, 38):  	connectivity: 1,  	local depth: 8,  	global depth: 56
(79, 98):  	connectivity: 1,  	local depth: 7,  	global depth: 7
(9, 69):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(50, 47):  	connectivity: 2,  	local depth: 16,  	global depth: 38
