(14, 29):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(20, 9):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(11, 4):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(2, 2):  	connectivity: 1,  	local depth: 13,  	global depth: 160
(33, 13):  	connectivity: 1,  	local depth: 8,  	global depth: 200
(33, 6):  	connectivity: 2,  	local depth: 14,  	global depth: 154
(1, 31):  	connectivity: 1,  	local depth: 7,  	global depth: 7
(7, 14):  	connectivity: 1,  	local depth: 15,  	global depth: 19
(37, 38):  	connectivity: 1,  	local depth: 8,  	global depth: 236
(40, 41):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(40, 45):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(36, 10):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(1, 43):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(40, 16):  	connectivity: 2,  	local depth: 19,  	global depth: 152
(33, 10):  	connectivity: 2,  	local depth: 9,  	global depth: 176
(1, 47):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(40, 9):  	connectivity: 1,  	local depth: 16,  	global depth: 160
(39, 24):  	connectivity: 2,  	local depth: 14,  	global depth: 196
(7, 24):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(36, 13):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(31, 13):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(3, 14):  	connectivity: 4,  	local depth: 13,  	global depth: 13
(36, 16):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(3, 15):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(5, 28):  	connectivity: 1,  	local depth: 7,  	global depth: 7
(2, 21):  	connectivity: 1,  	local depth: 7,  	global depth: 7
(36, 19):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(31, 29):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(5, 31):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(2, 24):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(11, 32):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(22, 20):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(8, 6):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(2, 28):  	connectivity: 3,  	local depth: 5,  	global depth: 5
(19, 18):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(5, 35):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(31, 18):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(31, 19):  	connectivity: 1,  	local depth: 8,  	global depth: 262
(37, 3):  	connectivity: 3,  	local depth: 7,  	global depth: 7
(16, 5):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(3, 3):  	connectivity: 1,  	local depth: 19,  	global depth: 19
(37, 19):  	connectivity: 2,  	local depth: 11,  	global depth: 216
(40, 20):  	connectivity: 2,  	local depth: 17,  	global depth: 170
(31, 20):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(3, 20):  	connectivity: 1,  	local depth: 15,  	global depth: 19
(6, 10):  	connectivity: 2,  	local depth: 17,  	global depth: 17
(10, 15):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(31, 23):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(14, 21):  	connectivity: 2,  	local depth: 16,  	global depth: 148
(3, 7):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(39, 13):  	connectivity: 3,  	local depth: 20,  	global depth: 136
(31, 24):  	connectivity: 2,  	local depth: 14,  	global depth: 14
(10, 25):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(33, 2):  	connectivity: 2,  	local depth: 22,  	global depth: 134
(3, 10):  	connectivity: 3,  	local depth: 13,  	global depth: 13
(8, 37):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(7, 0):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(40, 31):  	connectivity: 2,  	local depth: 11,  	global depth: 190
(14, 28):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(33, 3):  	connectivity: 1,  	local depth: 10,  	global depth: 10
(35, 24):  	connectivity: 2,  	local depth: 9,  	global depth: 17
(0, 14):  	connectivity: 1,  	local depth: 15,  	global depth: 19
(39, 34):  	connectivity: 2,  	local depth: 9,  	global depth: 212
(29, 29):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(15, 6):  	connectivity: 2,  	local depth: 16,  	global depth: 128
(0, 18):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(23, 31):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(29, 33):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(27, 3):  	connectivity: 3,  	local depth: 25,  	global depth: 116
(29, 34):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(18, 24):  	connectivity: 1,  	local depth: 19,  	global depth: 148
(0, 21):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(35, 30):  	connectivity: 2,  	local depth: 14,  	global depth: 178
(15, 14):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(38, 0):  	connectivity: 1,  	local depth: 10,  	global depth: 10
(41, 1):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(38, 1):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(17, 3):  	connectivity: 2,  	local depth: 20,  	global depth: 122
(38, 6):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(25, 16):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(9, 29):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(12, 9):  	connectivity: 3,  	local depth: 15,  	global depth: 136
(13, 1):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(4, 35):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(18, 32):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(26, 33):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(12, 10):  	connectivity: 1,  	local depth: 11,  	global depth: 23
(4, 24):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(38, 13):  	connectivity: 1,  	local depth: 11,  	global depth: 11
(17, 14):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(34, 19):  	connectivity: 2,  	local depth: 9,  	global depth: 238
(38, 21):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(13, 14):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(13, 15):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(23, 0):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(38, 25):  	connectivity: 1,  	local depth: 8,  	global depth: 22
(41, 19):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(13, 18):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(17, 24):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(34, 30):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(0, 7):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(23, 3):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(28, 9):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(28, 13):  	connectivity: 3,  	local depth: 22,  	global depth: 124
(21, 27):  	connectivity: 2,  	local depth: 17,  	global depth: 162
(4, 3):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(22, 3):  	connectivity: 2,  	local depth: 22,  	global depth: 118
(34, 36):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(24, 17):  	connectivity: 1,  	local depth: 10,  	global depth: 19
(28, 20):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(23, 27):  	connectivity: 1,  	local depth: 10,  	global depth: 19
(24, 20):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(23, 9):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(24, 24):  	connectivity: 3,  	local depth: 10,  	global depth: 14
(28, 24):  	connectivity: 2,  	local depth: 13,  	global depth: 13
(22, 13):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(24, 28):  	connectivity: 1,  	local depth: 3,  	global depth: 3
