(65, 17):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(26, 36):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(88, 93):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(41, 67):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(26, 39):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(40, 36):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(37, 57):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(26, 41):  	connectivity: 1,  	local depth: 13,  	global depth: 114
(81, 8):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(63, 82):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(26, 44):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(73, 91):  	connectivity: 2,  	local depth: 14,  	global depth: 14
(60, 95):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(71, 5):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(53, 77):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(28, 54):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(21, 30):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(20, 24):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(46, 29):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(26, 47):  	connectivity: 1,  	local depth: 8,  	global depth: 254
(27, 29):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(15, 27):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(42, 68):  	connectivity: 1,  	local depth: 13,  	global depth: 13
(34, 28):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(20, 27):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(42, 71):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(46, 33):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(42, 72):  	connectivity: 1,  	local depth: 11,  	global depth: 198
(3, 46):  	connectivity: 2,  	local depth: 9,  	global depth: 226
(6, 58):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(34, 32):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(8, 45):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(89, 86):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(61, 6):  	connectivity: 2,  	local depth: 9,  	global depth: 18
(39, 28):  	connectivity: 2,  	local depth: 19,  	global depth: 74
(53, 87):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(46, 36):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(15, 36):  	connectivity: 3,  	local depth: 5,  	global depth: 5
(3, 28):  	connectivity: 2,  	local depth: 17,  	global depth: 146
(66, 85):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(20, 33):  	connectivity: 1,  	local depth: 8,  	global depth: 144
(14, 60):  	connectivity: 2,  	local depth: 13,  	global depth: 204
(31, 51):  	connectivity: 2,  	local depth: 22,  	global depth: 138
(3, 29):  	connectivity: 1,  	local depth: 8,  	global depth: 252
(64, 74):  	connectivity: 3,  	local depth: 5,  	global depth: 5
(82, 75):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(27, 43):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(5, 32):  	connectivity: 3,  	local depth: 22,  	global depth: 122
