(17, 74):  	connectivity: 3,  	local depth: 10,  	global depth: 10
(42, 55):  	connectivity: 2,  	local depth: 9,  	global depth: 13
(16, 94):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(97, 97):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(18, 51):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(16, 85):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(79, 30):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(1, 80):  	connectivity: 1,  	local depth: 8,  	global depth: 16
(50, 50):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(5, 79):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(16, 96):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(67, 80):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(34, 59):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(93, 85):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(37, 33):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(82, 93):  	connectivity: 3,  	local depth: 7,  	global depth: 7
(60, 61):  	connectivity: 2,  	local depth: 9,  	global depth: 37
(69, 26):  	connectivity: 1,  	local depth: 7,  	global depth: 7
(45, 50):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(93, 84):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(72, 87):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(1, 51):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(47, 68):  	connectivity: 1,  	local depth: 7,  	global depth: 7
(19, 71):  	connectivity: 1,  	local depth: 10,  	global depth: 14
(67, 85):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(4, 45):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(57, 78):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(61, 38):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(62, 82):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(33, 57):  	connectivity: 1,  	local depth: 16,  	global depth: 24
(79, 40):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(13, 55):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(53, 48):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(33, 58):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(17, 98):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(90, 94):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(45, 58):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(92, 90):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(79, 43):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(6, 93):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(76, 59):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(59, 32):  	connectivity: 2,  	local depth: 16,  	global depth: 25
(76, 60):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(83, 80):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(35, 46):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(23, 86):  	connectivity: 2,  	local depth: 10,  	global depth: 10
(60, 79):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(15, 84):  	connectivity: 1,  	local depth: 10,  	global depth: 14
(92, 81):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(95, 72):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(33, 71):  	connectivity: 1,  	local depth: 11,  	global depth: 29
(55, 81):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(81, 73):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(61, 58):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(22, 76):  	connectivity: 1,  	local depth: 3,  	global depth: 3
