(38, 0):  	connectivity: 1,  	local depth: 13,  	global depth: 13
(39, 29):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(42, 33):  	connectivity: 1,  	local depth: 11,  	global depth: 15
(38, 2):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(39, 32):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(36, 13):  	connectivity: 2,  	local depth: 12,  	global depth: 20
(25, 39):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(39, 5):  	connectivity: 3,  	local depth: 9,  	global depth: 9
(25, 46):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(16, 64):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(38, 14):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(38, 15):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(1, 67):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(51, 7):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(19, 64):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(48, 22):  	connectivity: 2,  	local depth: 14,  	global depth: 18
(51, 10):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(36, 29):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(51, 13):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(29, 9):  	connectivity: 1,  	local depth: 11,  	global depth: 15
(48, 27):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(18, 64):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(9, 66):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(39, 14):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(9, 67):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(36, 34):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(29, 15):  	connectivity: 1,  	local depth: 11,  	global depth: 15
(44, 3):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(4, 64):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(51, 24):  	connectivity: 1,  	local depth: 11,  	global depth: 24
(18, 67):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(49, 10):  	connectivity: 1,  	local depth: 13,  	global depth: 13
(29, 21):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(62, 13):  	connectivity: 1,  	local depth: 11,  	global depth: 15
(49, 17):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(9, 35):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(30, 6):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(29, 24):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(44, 19):  	connectivity: 3,  	local depth: 14,  	global depth: 14
(30, 16):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(29, 33):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(52, 19):  	connectivity: 2,  	local depth: 14,  	global depth: 18
(42, 6):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(32, 29):  	connectivity: 3,  	local depth: 9,  	global depth: 9
(17, 42):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(31, 2):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(11, 38):  	connectivity: 1,  	local depth: 7,  	global depth: 7
(20, 49):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(55, 11):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(60, 18):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(17, 46):  	connectivity: 1,  	local depth: 11,  	global depth: 15
(41, 11):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(55, 15):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(11, 43):  	connectivity: 3,  	local depth: 5,  	global depth: 5
(55, 18):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(20, 55):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(14, 45):  	connectivity: 1,  	local depth: 7,  	global depth: 7
(55, 19):  	connectivity: 1,  	local depth: 11,  	global depth: 24
(20, 59):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(33, 15):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(55, 22):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(58, 11):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(17, 53):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(17, 54):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(58, 15):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(34, 9):  	connectivity: 1,  	local depth: 8,  	global depth: 26
(43, 20):  	connectivity: 3,  	local depth: 9,  	global depth: 9
(33, 34):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(15, 35):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(12, 34):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(21, 38):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(15, 38):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(40, 15):  	connectivity: 2,  	local depth: 16,  	global depth: 16
(43, 26):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(10, 38):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(43, 27):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(43, 29):  	connectivity: 1,  	local depth: 13,  	global depth: 13
(43, 30):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(40, 20):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(46, 15):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(32, 10):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(17, 38):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(23, 50):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(40, 26):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(21, 55):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(22, 45):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(15, 56):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(12, 52):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(32, 19):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(32, 20):  	connectivity: 1,  	local depth: 11,  	global depth: 15
(12, 69):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(37, 17):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(32, 21):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(32, 24):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(8, 45):  	connectivity: 1,  	local depth: 7,  	global depth: 7
(37, 23):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(12, 62):  	connectivity: 1,  	local depth: 5,  	global depth: 5
