(10, 14):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(16, 11):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(20, 29):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(36, 27):  	connectivity: 1,  	local depth: 8,  	global depth: 66
(8, 20):  	connectivity: 1,  	local depth: 10,  	global depth: 14
(13, 28):  	connectivity: 2,  	local depth: 12,  	global depth: 52
(16, 14):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(38, 22):  	connectivity: 1,  	local depth: 11,  	global depth: 24
(48, 25):  	connectivity: 2,  	local depth: 19,  	global depth: 36
(48, 26):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(48, 29):  	connectivity: 3,  	local depth: 15,  	global depth: 39
(18, 3):  	connectivity: 3,  	local depth: 7,  	global depth: 7
(28, 0):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(16, 26):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(19, 16):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(10, 26):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(28, 3):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(32, 23):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(18, 0):  	connectivity: 1,  	local depth: 10,  	global depth: 10
(25, 10):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(28, 8):  	connectivity: 1,  	local depth: 10,  	global depth: 10
(25, 11):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(28, 9):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(21, 4):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(25, 13):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(8, 29):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(25, 14):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(25, 18):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(28, 19):  	connectivity: 1,  	local depth: 11,  	global depth: 24
(44, 29):  	connectivity: 2,  	local depth: 13,  	global depth: 46
(28, 25):  	connectivity: 2,  	local depth: 14,  	global depth: 18
(13, 0):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(22, 22):  	connectivity: 1,  	local depth: 8,  	global depth: 16
(28, 28):  	connectivity: 3,  	local depth: 14,  	global depth: 14
(25, 29):  	connectivity: 2,  	local depth: 16,  	global depth: 16
(13, 3):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(8, 1):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(13, 11):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(8, 4):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(19, 9):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(13, 14):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(26, 20):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(41, 0):  	connectivity: 1,  	local depth: 11,  	global depth: 56
(18, 15):  	connectivity: 2,  	local depth: 12,  	global depth: 12
(24, 21):  	connectivity: 1,  	local depth: 8,  	global depth: 26
(24, 26):  	connectivity: 2,  	local depth: 12,  	global depth: 20
(37, 0):  	connectivity: 2,  	local depth: 14,  	global depth: 45
(12, 4):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(12, 8):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(9, 13):  	connectivity: 1,  	local depth: 10,  	global depth: 14
(18, 24):  	connectivity: 2,  	local depth: 16,  	global depth: 43
(11, 16):  	connectivity: 3,  	local depth: 10,  	global depth: 10
(51, 26):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(7, 4):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(31, 0):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(9, 26):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(31, 5):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(7, 9):  	connectivity: 1,  	local depth: 11,  	global depth: 11
(16, 3):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(12, 23):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(39, 17):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(39, 18):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(34, 20):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(37, 21):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(35, 28):  	connectivity: 2,  	local depth: 14,  	global depth: 18
(24, 17):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(39, 29):  	connectivity: 2,  	local depth: 12,  	global depth: 55
(42, 19):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(31, 17):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(7, 25):  	connectivity: 1,  	local depth: 8,  	global depth: 63
(34, 15):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(31, 18):  	connectivity: 3,  	local depth: 17,  	global depth: 36
(22, 0):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(34, 2):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(42, 24):  	connectivity: 2,  	local depth: 22,  	global depth: 35
(22, 11):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(45, 20):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(55, 29):  	connectivity: 1,  	local depth: 13,  	global depth: 50
(22, 5):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(15, 15):  	connectivity: 2,  	local depth: 10,  	global depth: 10
(22, 14):  	connectivity: 2,  	local depth: 4,  	global depth: 4
