(84, 34):  	connectivity: 2,  	local depth: 20,  	global depth: 42
(69, 22):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(49, 6):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(45, 1):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(60, 59):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(72, 11):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(69, 25):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(84, 38):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(67, 11):  	connectivity: 1,  	local depth: 13,  	global depth: 45
(59, 19):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(59, 20):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(64, 24):  	connectivity: 2,  	local depth: 18,  	global depth: 31
(63, 53):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(56, 33):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(67, 15):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(72, 19):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(59, 23):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(64, 29):  	connectivity: 3,  	local depth: 21,  	global depth: 29
(56, 38):  	connectivity: 1,  	local depth: 11,  	global depth: 53
(64, 32):  	connectivity: 1,  	local depth: 13,  	global depth: 39
(66, 48):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(72, 25):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(23, 9):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(72, 26):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(69, 39):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(23, 11):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(72, 28):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(67, 25):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(55, 1):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(72, 30):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(59, 34):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(93, 53):  	connectivity: 2,  	local depth: 16,  	global depth: 48
(99, 55):  	connectivity: 2,  	local depth: 12,  	global depth: 58
(72, 31):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(72, 33):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(80, 25):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(99, 52):  	connectivity: 2,  	local depth: 16,  	global depth: 48
(98, 59):  	connectivity: 1,  	local depth: 8,  	global depth: 70
(80, 28):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(60, 12):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(55, 9):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(94, 34):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(85, 35):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(55, 12):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(72, 40):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(60, 17):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(99, 47):  	connectivity: 3,  	local depth: 20,  	global depth: 40
(78, 18):  	connectivity: 1,  	local depth: 7,  	global depth: 7
(80, 35):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(67, 42):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(80, 38):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(86, 16):  	connectivity: 4,  	local depth: 18,  	global depth: 22
(60, 24):  	connectivity: 1,  	local depth: 13,  	global depth: 45
(96, 26):  	connectivity: 2,  	local depth: 11,  	global depth: 15
(99, 38):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(81, 15):  	connectivity: 1,  	local depth: 7,  	global depth: 7
(67, 48):  	connectivity: 2,  	local depth: 16,  	global depth: 46
(96, 24):  	connectivity: 1,  	local depth: 11,  	global depth: 40
(81, 18):  	connectivity: 3,  	local depth: 5,  	global depth: 5
(99, 33):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(48, 10):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(94, 56):  	connectivity: 2,  	local depth: 12,  	global depth: 58
(86, 29):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(68, 30):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(55, 35):  	connectivity: 2,  	local depth: 11,  	global depth: 43
