(50, 20):  	connectivity: 1,  	local depth: 11,  	global depth: 15
(66, 4):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(68, 21):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(32, 25):  	connectivity: 2,  	local depth: 16,  	global depth: 20
(70, 38):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(47, 38):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(74, 3):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(58, 20):  	connectivity: 1,  	local depth: 8,  	global depth: 57
(36, 25):  	connectivity: 2,  	local depth: 14,  	global depth: 23
(63, 24):  	connectivity: 2,  	local depth: 14,  	global depth: 72
(65, 41):  	connectivity: 1,  	local depth: 10,  	global depth: 10
(39, 42):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(84, 15):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(61, 12):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(73, 38):  	connectivity: 1,  	local depth: 11,  	global depth: 11
(52, 52):  	connectivity: 1,  	local depth: 8,  	global depth: 57
(71, 25):  	connectivity: 2,  	local depth: 13,  	global depth: 90
(66, 25):  	connectivity: 2,  	local depth: 17,  	global depth: 80
(66, 26):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(53, 34):  	connectivity: 2,  	local depth: 17,  	global depth: 84
(34, 33):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(36, 39):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(90, 8):  	connectivity: 1,  	local depth: 8,  	global depth: 17
(74, 26):  	connectivity: 3,  	local depth: 10,  	global depth: 102
(61, 30):  	connectivity: 2,  	local depth: 9,  	global depth: 48
(61, 31):  	connectivity: 1,  	local depth: 16,  	global depth: 16
(71, 41):  	connectivity: 1,  	local depth: 13,  	global depth: 17
(74, 31):  	connectivity: 1,  	local depth: 10,  	global depth: 118
(46, 24):  	connectivity: 1,  	local depth: 8,  	global depth: 34
(50, 58):  	connectivity: 2,  	local depth: 14,  	global depth: 33
(77, 24):  	connectivity: 1,  	local depth: 10,  	global depth: 118
(32, 38):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(59, 24):  	connectivity: 2,  	local depth: 14,  	global depth: 66
(74, 39):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(31, 21):  	connectivity: 3,  	local depth: 15,  	global depth: 19
(74, 41):  	connectivity: 3,  	local depth: 12,  	global depth: 12
(77, 31):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(88, 11):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(51, 39):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(32, 41):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(77, 34):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(59, 35):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(59, 36):  	connectivity: 1,  	local depth: 10,  	global depth: 10
(49, 30):  	connectivity: 2,  	local depth: 22,  	global depth: 74
(77, 38):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(88, 19):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(67, 31):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(33, 38):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(67, 35):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(67, 36):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(59, 46):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(49, 38):  	connectivity: 1,  	local depth: 11,  	global depth: 100
(75, 31):  	connectivity: 2,  	local depth: 14,  	global depth: 14
(91, 16):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(63, 9):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(49, 42):  	connectivity: 2,  	local depth: 4,  	global depth: 4
