(90, 92):  	connectivity: 1,  	local depth: 13,  	global depth: 13
(16, 78):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(47, 73):  	connectivity: 2,  	local depth: 14,  	global depth: 14
(7, 90):  	connectivity: 1,  	local depth: 10,  	global depth: 10
(80, 85):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(34, 57):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(72, 96):  	connectivity: 1,  	local depth: 10,  	global depth: 18
(90, 97):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(14, 96):  	connectivity: 1,  	local depth: 11,  	global depth: 11
(53, 59):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(38, 49):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(16, 91):  	connectivity: 1,  	local depth: 10,  	global depth: 10
(91, 79):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(73, 79):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(19, 64):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(20, 49):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(31, 73):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(73, 83):  	connectivity: 1,  	local depth: 8,  	global depth: 73
(33, 66):  	connectivity: 2,  	local depth: 17,  	global depth: 51
(59, 44):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(46, 48):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(58, 72):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(83, 93):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(64, 50):  	connectivity: 1,  	local depth: 10,  	global depth: 10
(59, 47):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(71, 72):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(20, 57):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(65, 97):  	connectivity: 1,  	local depth: 10,  	global depth: 18
(64, 55):  	connectivity: 1,  	local depth: 16,  	global depth: 24
(56, 63):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(32, 53):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(25, 59):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(32, 54):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(84, 73):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(24, 50):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(33, 72):  	connectivity: 2,  	local depth: 9,  	global depth: 18
(20, 64):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(84, 79):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(34, 72):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(64, 64):  	connectivity: 2,  	local depth: 19,  	global depth: 19
(23, 71):  	connectivity: 3,  	local depth: 9,  	global depth: 9
(36, 56):  	connectivity: 1,  	local depth: 16,  	global depth: 60
(59, 63):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(36, 61):  	connectivity: 3,  	local depth: 17,  	global depth: 47
(81, 98):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(32, 63):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(52, 49):  	connectivity: 2,  	local depth: 19,  	global depth: 19
(20, 72):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(36, 65):  	connectivity: 3,  	local depth: 22,  	global depth: 40
(36, 69):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(77, 73):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(23, 50):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(84, 94):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(55, 43):  	connectivity: 1,  	local depth: 8,  	global depth: 73
(44, 63):  	connectivity: 3,  	local depth: 23,  	global depth: 40
