(86, 15):  	connectivity: 1,  	local depth: 11,  	global depth: 15
(63, 12):  	connectivity: 1,  	local depth: 10,  	global depth: 10
(37, 20):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(43, 10):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(78, 22):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(48, 3):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(71, 9):  	connectivity: 2,  	local depth: 12,  	global depth: 25
(43, 12):  	connectivity: 2,  	local depth: 17,  	global depth: 17
(63, 17):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(43, 13):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(73, 27):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(83, 36):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(73, 30):  	connectivity: 1,  	local depth: 11,  	global depth: 11
(39, 13):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(99, 34):  	connectivity: 2,  	local depth: 11,  	global depth: 15
(61, 10):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(35, 31):  	connectivity: 1,  	local depth: 8,  	global depth: 23
(73, 37):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(93, 27):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(53, 22):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(64, 3):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(92, 19):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(99, 29):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(74, 14):  	connectivity: 3,  	local depth: 11,  	global depth: 11
(64, 6):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(69, 10):  	connectivity: 1,  	local depth: 13,  	global depth: 17
(34, 8):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(30, 22):  	connectivity: 1,  	local depth: 13,  	global depth: 21
(74, 17):  	connectivity: 2,  	local depth: 14,  	global depth: 14
(61, 22):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(39, 37):  	connectivity: 2,  	local depth: 11,  	global depth: 15
(34, 9):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(89, 31):  	connectivity: 2,  	local depth: 12,  	global depth: 16
(53, 31):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(67, 1):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(74, 22):  	connectivity: 1,  	local depth: 11,  	global depth: 19
(92, 12):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(77, 12):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(48, 33):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(64, 17):  	connectivity: 1,  	local depth: 11,  	global depth: 29
(74, 26):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(77, 14):  	connectivity: 1,  	local depth: 16,  	global depth: 16
(93, 12):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(59, 15):  	connectivity: 1,  	local depth: 8,  	global depth: 12
