(13, 30):  	connectivity: 2,  	local depth: 19,  	global depth: 23
(32, 9):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(14, 33):  	connectivity: 2,  	local depth: 12,  	global depth: 29
(66, 4):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(66, 7):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(38, 4):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(3, 25):  	connectivity: 2,  	local depth: 9,  	global depth: 18
(14, 38):  	connectivity: 1,  	local depth: 8,  	global depth: 37
(3, 26):  	connectivity: 2,  	local depth: 17,  	global depth: 25
(56, 4):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(61, 9):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(14, 43):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(56, 8):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(3, 31):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(6, 21):  	connectivity: 2,  	local depth: 12,  	global depth: 12
(51, 6):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(37, 2):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(3, 34):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(25, 35):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(3, 36):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(18, 17):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(3, 37):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(6, 26):  	connectivity: 1,  	local depth: 8,  	global depth: 16
(3, 38):  	connectivity: 2,  	local depth: 11,  	global depth: 15
(26, 3):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(3, 39):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(0, 26):  	connectivity: 1,  	local depth: 11,  	global depth: 33
(3, 41):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(26, 6):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(6, 31):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(18, 20):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(0, 31):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(49, 7):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(26, 11):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(54, 13):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(0, 34):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(35, 4):  	connectivity: 1,  	local depth: 11,  	global depth: 35
(18, 25):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(49, 12):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(64, 10):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(38, 3):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(0, 37):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(49, 13):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(13, 39):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(41, 10):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(35, 6):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(49, 15):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(18, 29):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(37, 12):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(13, 40):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(65, 1):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(25, 9):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(0, 41):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(57, 12):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(22, 71):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(20, 37):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(26, 27):  	connectivity: 1,  	local depth: 16,  	global depth: 29
(0, 48):  	connectivity: 2,  	local depth: 11,  	global depth: 15
(13, 20):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(13, 43):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(24, 45):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(42, 1):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(26, 37):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(13, 26):  	connectivity: 3,  	local depth: 19,  	global depth: 19
(45, 9):  	connectivity: 1,  	local depth: 7,  	global depth: 7
(46, 8):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(10, 29):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(63, 10):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(6, 72):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(50, 15):  	connectivity: 1,  	local depth: 7,  	global depth: 7
(21, 32):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(33, 10):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(63, 14):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(6, 74):  	connectivity: 1,  	local depth: 8,  	global depth: 23
(7, 39):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(21, 37):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(33, 13):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(10, 36):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(28, 15):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(4, 61):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(4, 62):  	connectivity: 2,  	local depth: 9,  	global depth: 18
(7, 43):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(21, 41):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(46, 15):  	connectivity: 3,  	local depth: 5,  	global depth: 5
(7, 46):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(40, 6):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(21, 44):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(11, 58):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(21, 20):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(30, 6):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(19, 32):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(29, 2):  	connectivity: 1,  	local depth: 8,  	global depth: 8
