(46, 72):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(83, 44):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(73, 37):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(49, 62):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(43, 87):  	connectivity: 1,  	local depth: 19,  	global depth: 23
(80, 59):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(75, 55):  	connectivity: 1,  	local depth: 11,  	global depth: 30
(69, 80):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(75, 56):  	connectivity: 1,  	local depth: 8,  	global depth: 17
(66, 93):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(52, 95):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(72, 72):  	connectivity: 1,  	local depth: 16,  	global depth: 255
(69, 84):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(27, 89):  	connectivity: 2,  	local depth: 14,  	global depth: 22
(73, 45):  	connectivity: 2,  	local depth: 14,  	global depth: 23
(83, 54):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(41, 78):  	connectivity: 1,  	local depth: 13,  	global depth: 26
(75, 62):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(91, 48):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(73, 49):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(17, 92):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(72, 78):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(91, 50):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(51, 91):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(91, 52):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(95, 27):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(46, 90):  	connectivity: 1,  	local depth: 8,  	global depth: 16
(73, 58):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(49, 83):  	connectivity: 1,  	local depth: 13,  	global depth: 26
(76, 48):  	connectivity: 2,  	local depth: 4,  	global depth: 4
