(96, 36),(96, 39),[]
(90, 74),(83, 72),[]
(66, 26),(70, 33),[]
(99, 72),(96, 61),[]
(65, 46),(65, 43),[]
(78, 39),(75, 39),[]
(96, 61),(86, 53),[]
(77, 59),(74, 59),[]
(62, 58),(67, 59),[]
(83, 72),(79, 65),[]
(67, 59),(66, 64),[]
(98, 51),(98, 48),[]
(94, 50),(89, 55),[]
(73, 74),(67, 74),[]
(98, 51),(98, 56),[]
(89, 50),(84, 45),[]
(98, 33),(98, 30),[]
(75, 28),(69, 31),[]
(86, 29),(89, 27),[]
(89, 60),(92, 58),[]
(61, 55),(62, 58),[]
(76, 51),(78, 47),[]
(88, 33),(85, 31),[]
(79, 26),(66, 26),[]
(70, 55),(67, 59),[]
(90, 66),(94, 71),[]
(79, 31),(83, 33),[]
(79, 31),(70, 31),[]
(79, 72),(76, 72),[]
(77, 36),(74, 37),[]
(81, 42),(78, 43),[]
(75, 42),(75, 46),[]
(79, 72),(83, 72),[]
(64, 37),(70, 37),[]
(60, 66),(62, 69),[]
(73, 74),(76, 74),[]
(60, 49),(63, 52),[]
(99, 55),(95, 60),[]
(89, 60),(81, 68),[]
(60, 40),(60, 43),[]
(93, 27),(91, 38),[]
(69, 69),(79, 65),[]
(99, 40),(89, 38),[]
(71, 48),(72, 45),[]
(81, 38),(84, 39),[]
(78, 43),(77, 46),[]
(94, 55),(92, 58),[]
(70, 72),(70, 69),[]
(57, 82),(55, 78),[]
(89, 27),(93, 27),[]
(99, 30),(93, 29),[]
(84, 39),(87, 41),[]
(91, 42),(92, 39),[]
(73, 35),(70, 35),[]
(61, 32),(64, 37),[]
(88, 46),(86, 43),[]
(89, 38),(86, 53),[(82, 48)]
(64, 51),(61, 55),[]
(76, 70),(75, 67),[]
(83, 27),(86, 29),[]
(51, 84),(63, 73),[]
(94, 71),(98, 70),[]
(91, 42),(91, 51),[]
(60, 62),(62, 58),[]
(63, 73),(67, 68),[]
(66, 34),(66, 37),[]
(66, 34),(66, 26),[]
(70, 33),(70, 44),[]
(76, 74),(76, 70),[]
(62, 27),(66, 27),[]
(70, 44),(82, 48),[]
(75, 39),(73, 35),[]
(49, 74),(52, 79),[]
(81, 38),(74, 38),[]
(93, 74),(90, 74),[]
(62, 69),(65, 70),[]
(88, 33),(91, 36),[]
(95, 45),(94, 50),[]
(98, 43),(98, 40),[]
(83, 33),(86, 29),[]
(67, 74),(64, 72),[]
(88, 69),(90, 66),[]
(75, 42),(75, 39),[]
(66, 67),(69, 69),[]
(99, 48),(95, 47),[]
(89, 50),(92, 52),[]
(79, 65),(88, 55),[]
(92, 63),(90, 66),[]
(74, 59),(69, 57),[]
(79, 26),(83, 27),[]
(92, 63),(95, 60),[]
(60, 43),(70, 43),[]
(81, 42),(86, 42),[]
(66, 64),(66, 67),[]
