(60, 43),(63, 43),[]
(81, 29),(83, 26),[]
(43, 63),(43, 67),[]
(97, 18),(92, 16),[]
(55, 41),(53, 46),[]
(49, 55),(52, 58),[]
(82, 66),(79, 66),[]
(97, 12),(94, 11),[]
(25, 37),(37, 48),[]
(72, 79),(71, 82),[]
(80, 89),(81, 86),[]
(31, 36),(28, 38),[]
(38, 61),(39, 64),[]
(30, 29),(27, 29),[]
(76, 57),(77, 60),[]
(79, 59),(75, 61),[]
(63, 56),(67, 59),[]
(45, 43),(42, 53),[]
(39, 64),(39, 67),[]
(81, 86),(80, 81),[]
(54, 82),(55, 78),[]
(37, 72),(37, 67),[]
(52, 88),(55, 87),[]
(17, 47),(17, 44),[]
(38, 42),(42, 42),[]
(74, 85),(75, 82),[]
(9, 29),(14, 24),[]
(53, 51),(57, 51),[]
(75, 61),(72, 66),[]
(80, 81),(76, 80),[]
(77, 42),(81, 50),[]
(44, 72),(37, 72),[]
(81, 25),(86, 27),[]
(80, 41),(77, 42),[]
(61, 61),(64, 63),[]
(52, 75),(49, 77),[]
(43, 63),(43, 60),[]
(71, 47),(75, 53),[]
(98, 35),(94, 36),[]
(63, 49),(57, 50),[]
(96, 24),(93, 24),[]
(7, 11),(4, 13),[]
(67, 67),(68, 64),[]
(14, 30),(17, 27),[]
(81, 78),(80, 81),[]
(72, 79),(72, 66),[]
(52, 88),(47, 88),[]
(63, 42),(63, 49),[]
(79, 65),(77, 69),[]
(82, 58),(79, 59),[]
(93, 24),(89, 22),[]
(66, 46),(63, 46),[]
(68, 41),(70, 44),[]
(20, 23),(16, 26),[]
(60, 43),(54, 43),[]
(94, 36),(90, 39),[]
(56, 75),(61, 75),[]
(70, 82),(74, 84),[]
(81, 54),(80, 51),[]
(40, 86),(37, 80),[]
(76, 57),(76, 53),[]
(57, 72),(57, 75),[]
(44, 72),(47, 72),[]
(36, 80),(48, 76),[]
(35, 77),(35, 70),[]
(33, 20),(30, 20),[]
(93, 29),(80, 41),[]
(81, 78),(81, 70),[]
(43, 89),(36, 89),[]
(35, 77),(36, 80),[]
(92, 32),(90, 29),[]
(36, 89),(40, 86),[]
(61, 79),(62, 69),[]
(96, 32),(97, 35),[]
(42, 60),(45, 59),[]
(35, 25),(31, 36),[]
(19, 44),(23, 46),[]
(27, 28),(27, 31),[]
(40, 75),(40, 79),[]
(49, 55),(43, 49),[]
(57, 72),(57, 64),[]
(47, 89),(49, 78),[]
(58, 46),(58, 43),[]
(60, 54),(73, 54),[]
(28, 47),(32, 43),[]
(13, 15),(9, 18),[]
(49, 78),(46, 67),[]
(61, 61),(56, 56),[]
(35, 63),(35, 67),[]
(42, 42),(45, 43),[]
(50, 43),(53, 45),[]
(70, 44),(71, 47),[]
(52, 58),(55, 60),[]
(53, 46),(53, 51),[]
(81, 20),(81, 25),[]
(35, 56),(37, 51),[]
(70, 56),(60, 67),[]
(74, 45),(71, 46),[]
(29, 16),(30, 22),[]
(75, 82),(78, 70),[]
(62, 69),(57, 50),[(55, 62)]
(56, 75),(52, 75),[]
(74, 45),(78, 45),[]
(66, 46),(71, 46),[]
(24, 43),(28, 39),[]
(96, 28),(91, 30),[]
(3, 18),(6, 15),[]
(85, 12),(92, 15),[]
(50, 51),(53, 51),[]
(65, 70),(62, 70),[]
(41, 70),(41, 67),[]
(81, 50),(70, 56),[]
(53, 69),(57, 69),[]
(30, 29),(34, 29),[]
(43, 89),(47, 89),[]
(53, 69),(47, 69),[]
(17, 19),(20, 23),[]
(50, 48),(53, 48),[]
(38, 42),(31, 42),[]
(50, 48),(44, 48),[]
(60, 54),(57, 53),[]
(78, 70),(65, 62),[]
(38, 47),(36, 50),[]
(67, 49),(67, 46),[]
(42, 53),(49, 65),[]
(64, 81),(61, 79),[]
(55, 78),(55, 75),[]
(43, 81),(43, 78),[]
(40, 75),(40, 72),[]
(86, 20),(81, 20),[]
(35, 39),(31, 42),[]
(27, 23),(30, 22),[]
(90, 39),(83, 35),[]
(70, 61),(69, 64),[]
(58, 84),(56, 87),[]
(55, 87),(59, 89),[]
(70, 61),(70, 56),[]
(23, 47),(24, 43),[]
(76, 89),(74, 85),[]
(45, 67),(55, 62),[]
(35, 67),(45, 67),[]
(14, 41),(16, 44),[]
(23, 23),(20, 23),[]
(90, 29),(86, 29),[]
(59, 89),(66, 89),[]
(81, 70),(78, 70),[]
(27, 31),(24, 34),[]
(16, 44),(19, 44),[]
(38, 61),(38, 51),[]
(58, 46),(58, 50),[]
(67, 73),(65, 70),[]
(66, 89),(70, 82),[]
(67, 49),(67, 54),[]
(50, 51),(45, 51),[]
(43, 81),(43, 89),[]
(30, 22),(35, 25),[]
(15, 11),(13, 15),[]
(35, 50),(42, 52),[]
(34, 70),(37, 70),[]
(86, 20),(89, 21),[]
