(16, 30):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(11, 39):  	connectivity: 1,  	local depth: 15,  	global depth: 48
(2, 49):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(24, 51):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(9, 60):  	connectivity: 1,  	local depth: 10,  	global depth: 19
(1, 49):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(6, 38):  	connectivity: 2,  	local depth: 17,  	global depth: 40
(11, 44):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(27, 53):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(32, 44):  	connectivity: 1,  	local depth: 8,  	global depth: 17
(20, 36):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(27, 61):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(16, 34):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(7, 45):  	connectivity: 2,  	local depth: 18,  	global depth: 36
(20, 44):  	connectivity: 2,  	local depth: 14,  	global depth: 14
(33, 54):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(11, 49):  	connectivity: 4,  	local depth: 16,  	global depth: 37
(30, 62):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(24, 56):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(20, 47):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(19, 40):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(1, 56):  	connectivity: 1,  	local depth: 10,  	global depth: 19
(24, 44):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(20, 49):  	connectivity: 2,  	local depth: 9,  	global depth: 17
(23, 28):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(8, 38):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(21, 35):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(22, 55):  	connectivity: 2,  	local depth: 15,  	global depth: 44
(30, 33):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(23, 29):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(30, 34):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(28, 39):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(33, 59):  	connectivity: 2,  	local depth: 15,  	global depth: 53
(13, 56):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(6, 49):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(1, 62):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(20, 54):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(22, 59):  	connectivity: 2,  	local depth: 9,  	global depth: 13
(6, 52):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(0, 49):  	connectivity: 1,  	local depth: 15,  	global depth: 48
(4, 43):  	connectivity: 2,  	local depth: 20,  	global depth: 37
(32, 59):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(8, 59):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(14, 39):  	connectivity: 2,  	local depth: 13,  	global depth: 45
(2, 46):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(7, 56):  	connectivity: 3,  	local depth: 10,  	global depth: 14
(34, 62):  	connectivity: 1,  	local depth: 8,  	global depth: 64
(33, 36):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(28, 43):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(31, 43):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(25, 35):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(19, 53):  	connectivity: 1,  	local depth: 8,  	global depth: 22
(14, 44):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(34, 44):  	connectivity: 1,  	local depth: 10,  	global depth: 63
(5, 61):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(24, 35):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(25, 38):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(10, 54):  	connectivity: 2,  	local depth: 13,  	global depth: 13
(15, 61):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(12, 33):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(19, 57):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(16, 52):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(24, 47):  	connectivity: 1,  	local depth: 10,  	global depth: 63
(28, 52):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(31, 50):  	connectivity: 2,  	local depth: 9,  	global depth: 13
(32, 40):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(22, 30):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(19, 28):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(24, 42):  	connectivity: 3,  	local depth: 10,  	global depth: 52
(25, 42):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(29, 35):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(30, 51):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(29, 36):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(8, 35):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(19, 61):  	connectivity: 1,  	local depth: 8,  	global depth: 17
