(87, 79),(87, 71),[]
(66, 94),(71, 95),[]
(63, 78),(63, 75),[]
(63, 78),(63, 83),[]
(34, 70),(31, 70),[]
(32, 60),(44, 72),[]
(37, 70),(39, 67),[]
(81, 90),(71, 95),[]
(39, 59),(35, 63),[]
(77, 87),(79, 91),[]
(43, 54),(39, 59),[]
(74, 98),(82, 98),[]
(44, 77),(49, 76),[]
(58, 70),(58, 83),[]
(42, 63),(38, 66),[]
(77, 71),(74, 71),[]
(53, 85),(56, 83),[]
(61, 75),(58, 75),[]
(61, 98),(67, 98),[]
(55, 77),(46, 77),[]
(85, 71),(82, 72),[]
(48, 73),(58, 73),[]
(42, 51),(43, 54),[]
(31, 71),(31, 66),[]
(67, 83),(67, 94),[]
(78, 78),(67, 83),[]
(61, 75),(65, 75),[]
(44, 72),(48, 72),[]
(36, 56),(39, 59),[]
(58, 99),(61, 98),[]
(46, 97),(58, 99),[]
(54, 80),(56, 83),[]
(67, 98),(69, 95),[]
(32, 66),(35, 63),[]
(74, 85),(77, 87),[]
(61, 72),(58, 72),[]
(92, 81),(87, 93),[]
(74, 85),(67, 78),[]
(46, 80),(46, 77),[]
(65, 71),(65, 75),[]
(87, 79),(87, 82),[]
(89, 71),(92, 81),[]
(65, 75),(67, 78),[]
(74, 98),(71, 99),[]
(31, 53),(28, 55),[]
(85, 71),(89, 71),[]
(64, 87),(60, 87),[]
(82, 72),(78, 75),[]
(53, 70),(53, 73),[]
(30, 63),(30, 66),[]
(83, 98),(80, 97),[]
(83, 82),(80, 83),[]
(48, 70),(48, 73),[]
(83, 98),(92, 98),[]
(83, 82),(92, 82),[]
(84, 76),(83, 72),[]
(67, 78),(69, 82),[]
(33, 89),(44, 77),[]
(34, 70),(37, 70),[]
(71, 99),(68, 97),[]
(86, 84),(86, 87),[]
(28, 66),(32, 66),[]
(73, 89),(77, 88),[]
(60, 87),(60, 83),[]
(73, 89),(67, 89),[]
(86, 87),(89, 88),[]
(72, 76),(73, 80),[]
(16, 67),(28, 66),[]
(86, 87),(77, 87),[]
(56, 83),(67, 83),[]
(92, 96),(81, 90),[]
(78, 75),(78, 78),[]
(49, 76),(49, 73),[]
(74, 70),(72, 76),[]
(55, 77),(58, 77),[]
(80, 97),(78, 92),[]
(80, 83),(77, 87),[]
(61, 72),(65, 72),[]
(50, 82),(54, 80),[]
(92, 99),(92, 96),[]
(69, 73),(72, 75),[]
(64, 87),(67, 87),[]
