(48, 6):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(31, 1):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(57, 15):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(48, 9):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(31, 4):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(32, 27):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(48, 13):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(60, 12):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(48, 15):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(48, 16):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(34, 37):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(60, 15):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(48, 18):  	connectivity: 1,  	local depth: 8,  	global depth: 43
(42, 15):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(31, 18):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(35, 27):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(28, 46):  	connectivity: 2,  	local depth: 12,  	global depth: 20
(48, 24):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(31, 26):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(35, 14):  	connectivity: 3,  	local depth: 13,  	global depth: 13
(36, 0):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(41, 4):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(51, 7):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(51, 9):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(36, 4):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(36, 5):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(42, 30):  	connectivity: 1,  	local depth: 13,  	global depth: 28
(53, 22):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(51, 12):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(19, 48):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(51, 13):  	connectivity: 1,  	local depth: 11,  	global depth: 37
(31, 39):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(29, 29):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(32, 4):  	connectivity: 2,  	local depth: 12,  	global depth: 12
(51, 26):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(45, 13):  	connectivity: 2,  	local depth: 14,  	global depth: 29
(36, 30):  	connectivity: 2,  	local depth: 11,  	global depth: 26
(45, 18):  	connectivity: 2,  	local depth: 9,  	global depth: 35
(51, 23):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(35, 19):  	connectivity: 2,  	local depth: 9,  	global depth: 29
(32, 17):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(32, 19):  	connectivity: 1,  	local depth: 8,  	global depth: 36
(39, 26):  	connectivity: 2,  	local depth: 16,  	global depth: 20
(7, 53):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(17, 57):  	connectivity: 1,  	local depth: 8,  	global depth: 26
(39, 29):  	connectivity: 3,  	local depth: 12,  	global depth: 21
(44, 3):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(32, 42):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(27, 54):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(52, 15):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(33, 34):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(30, 39):  	connectivity: 3,  	local depth: 14,  	global depth: 14
(26, 33):  	connectivity: 1,  	local depth: 11,  	global depth: 24
(55, 9):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(26, 36):  	connectivity: 2,  	local depth: 14,  	global depth: 18
(33, 6):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(28, 4):  	connectivity: 3,  	local depth: 13,  	global depth: 13
(32, 30):  	connectivity: 1,  	local depth: 11,  	global depth: 33
(26, 1):  	connectivity: 1,  	local depth: 10,  	global depth: 18
(40, 34):  	connectivity: 2,  	local depth: 14,  	global depth: 18
(55, 22):  	connectivity: 1,  	local depth: 10,  	global depth: 18
(26, 43):  	connectivity: 2,  	local depth: 16,  	global depth: 16
(32, 31):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(58, 15):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(58, 19):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(27, 9):  	connectivity: 1,  	local depth: 10,  	global depth: 18
(44, 28):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(24, 52):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(24, 53):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(39, 0):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(27, 17):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(56, 12):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(56, 15):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(34, 12):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(27, 23):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(43, 3):  	connectivity: 1,  	local depth: 11,  	global depth: 37
(39, 10):  	connectivity: 2,  	local depth: 19,  	global depth: 23
(47, 30):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(40, 19):  	connectivity: 2,  	local depth: 11,  	global depth: 24
(32, 29):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(43, 7):  	connectivity: 2,  	local depth: 14,  	global depth: 29
(39, 13):  	connectivity: 2,  	local depth: 17,  	global depth: 25
(40, 23):  	connectivity: 2,  	local depth: 17,  	global depth: 21
(43, 10):  	connectivity: 3,  	local depth: 14,  	global depth: 23
(39, 15):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(26, 24):  	connectivity: 1,  	local depth: 10,  	global depth: 18
(30, 12):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(39, 18):  	connectivity: 2,  	local depth: 11,  	global depth: 29
(46, 24):  	connectivity: 1,  	local depth: 11,  	global depth: 24
