(15, 15):  	connectivity: 1,  	local depth: 11,  	global depth: 48
(12, 65):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(31, 1):  	connectivity: 2,  	local depth: 14,  	global depth: 14
(36, 19):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(36, 20):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(15, 12):  	connectivity: 2,  	local depth: 11,  	global depth: 39
(1, 33):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(24, 16):  	connectivity: 3,  	local depth: 20,  	global depth: 41
(48, 11):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(1, 39):  	connectivity: 1,  	local depth: 11,  	global depth: 20
(15, 32):  	connectivity: 3,  	local depth: 10,  	global depth: 61
(24, 20):  	connectivity: 2,  	local depth: 17,  	global depth: 35
(44, 19):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(38, 2):  	connectivity: 2,  	local depth: 12,  	global depth: 59
(24, 24):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(30, 27):  	connectivity: 4,  	local depth: 21,  	global depth: 25
(24, 26):  	connectivity: 2,  	local depth: 19,  	global depth: 41
(19, 5):  	connectivity: 2,  	local depth: 16,  	global depth: 29
(1, 47):  	connectivity: 2,  	local depth: 12,  	global depth: 16
(19, 11):  	connectivity: 2,  	local depth: 11,  	global depth: 39
(9, 51):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(52, 14):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(5, 39):  	connectivity: 2,  	local depth: 11,  	global depth: 15
(15, 1):  	connectivity: 1,  	local depth: 10,  	global depth: 19
(52, 20):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(13, 6):  	connectivity: 1,  	local depth: 13,  	global depth: 41
(13, 15):  	connectivity: 2,  	local depth: 16,  	global depth: 49
(13, 20):  	connectivity: 1,  	local depth: 8,  	global depth: 53
(22, 3):  	connectivity: 2,  	local depth: 20,  	global depth: 28
(13, 26):  	connectivity: 2,  	local depth: 12,  	global depth: 59
(14, 51):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(20, 0):  	connectivity: 3,  	local depth: 10,  	global depth: 14
(18, 32):  	connectivity: 2,  	local depth: 13,  	global depth: 53
(22, 8):  	connectivity: 2,  	local depth: 16,  	global depth: 29
(22, 11):  	connectivity: 3,  	local depth: 12,  	global depth: 32
(14, 57):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(13, 37):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(46, 22):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(22, 29):  	connectivity: 2,  	local depth: 17,  	global depth: 43
(22, 30):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(33, 13):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(15, 9):  	connectivity: 3,  	local depth: 12,  	global depth: 32
(45, 14):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(13, 60):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(33, 25):  	connectivity: 2,  	local depth: 18,  	global depth: 31
(16, 20):  	connectivity: 2,  	local depth: 9,  	global depth: 43
(15, 11):  	connectivity: 1,  	local depth: 11,  	global depth: 48
(16, 27):  	connectivity: 1,  	local depth: 10,  	global depth: 73
(25, 15):  	connectivity: 1,  	local depth: 13,  	global depth: 41
(49, 18):  	connectivity: 1,  	local depth: 8,  	global depth: 49
(40, 31):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(10, 72):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(2, 43):  	connectivity: 1,  	local depth: 10,  	global depth: 73
(49, 24):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(3, 70):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(25, 31):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(2, 52):  	connectivity: 1,  	local depth: 8,  	global depth: 21
(39, 21):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(29, 11):  	connectivity: 1,  	local depth: 10,  	global depth: 19
(29, 16):  	connectivity: 2,  	local depth: 15,  	global depth: 39
(43, 13):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(8, 54):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(35, 6):  	connectivity: 2,  	local depth: 16,  	global depth: 49
(29, 31):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(29, 32):  	connectivity: 1,  	local depth: 18,  	global depth: 35
(21, 32):  	connectivity: 2,  	local depth: 17,  	global depth: 47
(7, 42):  	connectivity: 3,  	local depth: 12,  	global depth: 12
(47, 20):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(47, 21):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(35, 26):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(42, 16):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(35, 30):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(42, 21):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(37, 14):  	connectivity: 1,  	local depth: 8,  	global depth: 22
(3, 44):  	connectivity: 2,  	local depth: 13,  	global depth: 13
(28, 24):  	connectivity: 2,  	local depth: 21,  	global depth: 29
(27, 0):  	connectivity: 2,  	local depth: 13,  	global depth: 13
(41, 0):  	connectivity: 1,  	local depth: 8,  	global depth: 71
(30, 19):  	connectivity: 2,  	local depth: 18,  	global depth: 31
(34, 5):  	connectivity: 2,  	local depth: 9,  	global depth: 17
(41, 11):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(11, 43):  	connectivity: 1,  	local depth: 13,  	global depth: 17
(55, 18):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(41, 21):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(11, 54):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(17, 27):  	connectivity: 1,  	local depth: 8,  	global depth: 71
(41, 28):  	connectivity: 2,  	local depth: 15,  	global depth: 39
(50, 18):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(26, 14):  	connectivity: 1,  	local depth: 8,  	global depth: 49
(30, 11):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(34, 25):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(11, 69):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(21, 24):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(40, 28):  	connectivity: 1,  	local depth: 3,  	global depth: 3
