(56, 90):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(37, 69):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(56, 95):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(39, 68):  	connectivity: 2,  	local depth: 25,  	global depth: 107
(32, 53):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(11, 59):  	connectivity: 1,  	local depth: 10,  	global depth: 10
(22, 69):  	connectivity: 2,  	local depth: 32,  	global depth: 94
(26, 74):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(31, 58):  	connectivity: 2,  	local depth: 22,  	global depth: 106
(49, 81):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(22, 72):  	connectivity: 3,  	local depth: 26,  	global depth: 107
(1, 68):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(59, 93):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(49, 87):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(31, 64):  	connectivity: 2,  	local depth: 14,  	global depth: 143
(29, 44):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(22, 61):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(34, 55):  	connectivity: 1,  	local depth: 14,  	global depth: 131
(22, 62):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(20, 47):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(43, 54):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(34, 63):  	connectivity: 3,  	local depth: 17,  	global depth: 120
(26, 59):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(27, 49):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(11, 55):  	connectivity: 3,  	local depth: 7,  	global depth: 7
(47, 93):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(34, 70):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(9, 63):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(8, 55):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(43, 65):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(30, 68):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(63, 83):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(41, 51):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(38, 64):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(20, 50):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(46, 58):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(24, 65):  	connectivity: 4,  	local depth: 34,  	global depth: 83
(8, 61):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(43, 73):  	connectivity: 2,  	local depth: 14,  	global depth: 128
