(43, 0):  	connectivity: 1,  	local depth: 8,  	global depth: 67
(75, 40):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(68, 21):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(43, 2):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(91, 27):  	connectivity: 1,  	local depth: 10,  	global depth: 113
(97, 48):  	connectivity: 1,  	local depth: 11,  	global depth: 15
(43, 5):  	connectivity: 2,  	local depth: 12,  	global depth: 55
(43, 6):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(88, 43):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(97, 45):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(56, 6):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(56, 10):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(88, 51):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(71, 24):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(88, 54):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(58, 31):  	connectivity: 1,  	local depth: 16,  	global depth: 55
(56, 15):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(69, 14):  	connectivity: 2,  	local depth: 22,  	global depth: 39
(71, 30):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(91, 46):  	connectivity: 1,  	local depth: 13,  	global depth: 13
(46, 11):  	connectivity: 1,  	local depth: 8,  	global depth: 79
(59, 6):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(71, 33):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(71, 36):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(56, 25):  	connectivity: 3,  	local depth: 7,  	global depth: 7
(66, 33):  	connectivity: 2,  	local depth: 14,  	global depth: 53
(91, 53):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(56, 28):  	connectivity: 1,  	local depth: 10,  	global depth: 10
(82, 22):  	connectivity: 2,  	local depth: 19,  	global depth: 79
(95, 27):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(52, 0):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(59, 21):  	connectivity: 3,  	local depth: 22,  	global depth: 37
(71, 45):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(79, 38):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(65, 0):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(95, 23):  	connectivity: 2,  	local depth: 9,  	global depth: 105
(65, 1):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(98, 54):  	connectivity: 1,  	local depth: 8,  	global depth: 17
(71, 51):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(79, 43):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(49, 19):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(65, 4):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(79, 45):  	connectivity: 1,  	local depth: 8,  	global depth: 17
(79, 46):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(62, 19):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(82, 36):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(85, 25):  	connectivity: 3,  	local depth: 22,  	global depth: 66
(65, 17):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(98, 38):  	connectivity: 1,  	local depth: 11,  	global depth: 15
(96, 32):  	connectivity: 1,  	local depth: 11,  	global depth: 104
(63, 5):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(63, 8):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(88, 29):  	connectivity: 3,  	local depth: 13,  	global depth: 96
(75, 33):  	connectivity: 1,  	local depth: 11,  	global depth: 65
(78, 22):  	connectivity: 2,  	local depth: 12,  	global depth: 94
(40, 6):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(50, 16):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(98, 28):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(70, 37):  	connectivity: 2,  	local depth: 9,  	global depth: 13
(73, 26):  	connectivity: 1,  	local depth: 8,  	global depth: 111
(63, 18):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(70, 40):  	connectivity: 2,  	local depth: 11,  	global depth: 11
