(41, 50):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(75, 25):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(85, 33):  	connectivity: 2,  	local depth: 9,  	global depth: 39
(75, 26):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(62, 31):  	connectivity: 1,  	local depth: 8,  	global depth: 17
(72, 41):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(96, 22):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(60, 18):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(97, 18):  	connectivity: 2,  	local depth: 13,  	global depth: 17
(95, 52):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(70, 29):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(62, 37):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(73, 18):  	connectivity: 1,  	local depth: 8,  	global depth: 35
(60, 22):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(83, 29):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(63, 18):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(73, 29):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(63, 21):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(76, 20):  	connectivity: 1,  	local depth: 8,  	global depth: 47
(63, 25):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(75, 52):  	connectivity: 1,  	local depth: 13,  	global depth: 26
(73, 37):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(43, 14):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(99, 45):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(76, 28):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(79, 18):  	connectivity: 2,  	local depth: 9,  	global depth: 39
(94, 39):  	connectivity: 1,  	local depth: 8,  	global depth: 23
(94, 38):  	connectivity: 2,  	local depth: 13,  	global depth: 17
(50, 40):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(86, 41):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(99, 40):  	connectivity: 2,  	local depth: 9,  	global depth: 18
(56, 19):  	connectivity: 2,  	local depth: 9,  	global depth: 13
(41, 43):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(79, 23):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(66, 27):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(99, 37):  	connectivity: 2,  	local depth: 11,  	global depth: 15
(95, 26):  	connectivity: 1,  	local depth: 8,  	global depth: 23
(94, 33):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(95, 24):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(82, 17):  	connectivity: 2,  	local depth: 11,  	global depth: 33
(89, 38):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(99, 33):  	connectivity: 2,  	local depth: 14,  	global depth: 14
(96, 49):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(82, 21):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(94, 28):  	connectivity: 3,  	local depth: 15,  	global depth: 15
(44, 6):  	connectivity: 1,  	local depth: 8,  	global depth: 17
(89, 43):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(44, 7):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(99, 29):  	connectivity: 2,  	local depth: 11,  	global depth: 15
(96, 44):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(44, 8):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(79, 39):  	connectivity: 1,  	local depth: 10,  	global depth: 14
(69, 33):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(90, 22):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(56, 38):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(99, 22):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(54, 23):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(43, 43):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(69, 36):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(82, 33):  	connectivity: 1,  	local depth: 8,  	global depth: 47
(54, 29):  	connectivity: 2,  	local depth: 12,  	global depth: 12
(40, 18):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(67, 26):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(43, 52):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(57, 20):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(39, 39):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(88, 21):  	connectivity: 2,  	local depth: 14,  	global depth: 27
(42, 13):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(54, 38):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(57, 27):  	connectivity: 2,  	local depth: 10,  	global depth: 10
(67, 36):  	connectivity: 3,  	local depth: 10,  	global depth: 10
(88, 25):  	connectivity: 2,  	local depth: 14,  	global depth: 27
(77, 46):  	connectivity: 2,  	local depth: 16,  	global depth: 20
(65, 22):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(67, 40):  	connectivity: 1,  	local depth: 10,  	global depth: 14
(88, 28):  	connectivity: 2,  	local depth: 14,  	global depth: 29
(80, 37):  	connectivity: 2,  	local depth: 14,  	global depth: 23
(91, 18):  	connectivity: 2,  	local depth: 12,  	global depth: 21
(78, 22):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(80, 38):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(92, 46):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(88, 33):  	connectivity: 2,  	local depth: 11,  	global depth: 33
(68, 19):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(92, 44):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(78, 29):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(98, 50):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(65, 34):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(78, 32):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(68, 25):  	connectivity: 2,  	local depth: 9,  	global depth: 13
(55, 33):  	connectivity: 1,  	local depth: 8,  	global depth: 16
(98, 26):  	connectivity: 2,  	local depth: 9,  	global depth: 18
(78, 39):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(93, 55):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(84, 27):  	connectivity: 2,  	local depth: 9,  	global depth: 28
(74, 19):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(91, 48):  	connectivity: 2,  	local depth: 12,  	global depth: 21
(84, 28):  	connectivity: 1,  	local depth: 13,  	global depth: 21
(68, 45):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(91, 51):  	connectivity: 1,  	local depth: 8,  	global depth: 27
(87, 21):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(84, 33):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(71, 37):  	connectivity: 1,  	local depth: 8,  	global depth: 34
(84, 36):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(45, 49):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(64, 21):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(74, 29):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(93, 43):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(84, 40):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(71, 45):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(59, 22):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(71, 46):  	connectivity: 2,  	local depth: 12,  	global depth: 27
