(68, 36):  	connectivity: 1,  	local depth: 11,  	global depth: 50
(45, 34):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(45, 37):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(76, 37):  	connectivity: 1,  	local depth: 11,  	global depth: 19
(89, 35):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(56, 24):  	connectivity: 1,  	local depth: 11,  	global depth: 15
(82, 17):  	connectivity: 2,  	local depth: 14,  	global depth: 38
(59, 17):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(72, 13):  	connectivity: 2,  	local depth: 14,  	global depth: 40
(79, 33):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(66, 38):  	connectivity: 1,  	local depth: 13,  	global depth: 17
(75, 4):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(72, 20):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(75, 9):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(60, 1):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(60, 4):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(73, 1):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(85, 25):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(75, 18):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(83, 11):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(75, 20):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(72, 33):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(85, 30):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(86, 2):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(75, 23):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(62, 29):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(88, 22):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(85, 37):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(86, 9):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(73, 13):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(83, 22):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(86, 10):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(75, 30):  	connectivity: 1,  	local depth: 11,  	global depth: 50
(88, 27):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(60, 21):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(88, 35):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(89, 9):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(83, 34):  	connectivity: 1,  	local depth: 16,  	global depth: 16
(79, 2):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(76, 15):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(89, 14):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(63, 23):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(69, 0):  	connectivity: 1,  	local depth: 10,  	global depth: 10
(73, 36):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(79, 12):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(50, 33):  	connectivity: 2,  	local depth: 9,  	global depth: 58
(50, 34):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(69, 7):  	connectivity: 1,  	local depth: 8,  	global depth: 68
(71, 25):  	connectivity: 3,  	local depth: 20,  	global depth: 32
(64, 7):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(54, 0):  	connectivity: 1,  	local depth: 11,  	global depth: 11
(61, 20):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(58, 34):  	connectivity: 3,  	local depth: 9,  	global depth: 9
(67, 3):  	connectivity: 3,  	local depth: 7,  	global depth: 7
(80, 1):  	connectivity: 2,  	local depth: 9,  	global depth: 58
(57, 0):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(80, 5):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(61, 36):  	connectivity: 1,  	local depth: 13,  	global depth: 13
(67, 15):  	connectivity: 2,  	local depth: 12,  	global depth: 43
(80, 11):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(80, 14):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(77, 28):  	connectivity: 3,  	local depth: 12,  	global depth: 12
(51, 36):  	connectivity: 1,  	local depth: 8,  	global depth: 68
(80, 16):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(54, 26):  	connectivity: 2,  	local depth: 11,  	global depth: 50
(67, 22):  	connectivity: 2,  	local depth: 22,  	global depth: 34
(80, 21):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(92, 19):  	connectivity: 2,  	local depth: 14,  	global depth: 38
(91, 2):  	connectivity: 2,  	local depth: 11,  	global depth: 50
(77, 34):  	connectivity: 2,  	local depth: 14,  	global depth: 14
(70, 14):  	connectivity: 1,  	local depth: 11,  	global depth: 52
(65, 12):  	connectivity: 1,  	local depth: 8,  	global depth: 54
(67, 30):  	connectivity: 3,  	local depth: 22,  	global depth: 30
(92, 15):  	connectivity: 2,  	local depth: 14,  	global depth: 40
(65, 16):  	connectivity: 2,  	local depth: 14,  	global depth: 44
(92, 14):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(90, 38):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(68, 6):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(92, 11):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(78, 15):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(80, 32):  	connectivity: 3,  	local depth: 11,  	global depth: 11
(92, 10):  	connectivity: 2,  	local depth: 14,  	global depth: 44
(92, 9):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(80, 37):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(70, 30):  	connectivity: 2,  	local depth: 17,  	global depth: 39
(91, 19):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(78, 24):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(78, 25):  	connectivity: 1,  	local depth: 16,  	global depth: 43
(91, 22):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(65, 33):  	connectivity: 2,  	local depth: 17,  	global depth: 39
(84, 5):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(78, 29):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(81, 17):  	connectivity: 1,  	local depth: 13,  	global depth: 17
(91, 27):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(68, 25):  	connectivity: 3,  	local depth: 27,  	global depth: 27
(71, 13):  	connectivity: 1,  	local depth: 10,  	global depth: 10
(91, 30):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(74, 4):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(61, 9):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(71, 17):  	connectivity: 2,  	local depth: 14,  	global depth: 41
(55, 34):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(91, 34):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(81, 28):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(55, 38):  	connectivity: 1,  	local depth: 11,  	global depth: 15
