(30, 53),(29, 50),[]
(32, 32),(29, 35),[]
(63, 74),(66, 74),[]
(62, 35),(58, 35),[]
(25, 34),(22, 37),[]
(6, 18),(6, 9),[]
(41, 35),(47, 39),[]
(50, 43),(47, 43),[]
(22, 44),(25, 41),[]
(8, 77),(14, 83),[]
(75, 75),(73, 79),[]
(20, 13),(21, 18),[]
(60, 59),(56, 62),[]
(46, 76),(42, 72),[]
(49, 68),(49, 65),[]
(28, 75),(21, 75),[]
(52, 70),(53, 73),[]
(49, 65),(53, 61),[]
(22, 69),(33, 63),[]
(41, 76),(44, 74),[]
(57, 56),(60, 59),[]
(12, 29),(16, 24),[]
(47, 30),(43, 36),[]
(68, 71),(65, 70),[]
(17, 11),(17, 22),[]
(65, 62),(62, 58),[]
(25, 71),(24, 68),[]
(50, 43),(53, 43),[]
(45, 64),(49, 65),[]
(63, 57),(60, 59),[]
(52, 70),(52, 62),[]
(30, 53),(30, 57),[]
(21, 18),(16, 23),[]
(60, 76),(60, 73),[]
(41, 43),(47, 43),[]
(56, 76),(55, 73),[]
(34, 40),(28, 44),[]
(65, 70),(62, 67),[]
(49, 55),(49, 52),[]
(43, 49),(47, 45),[]
(11, 10),(8, 11),[]
(43, 49),(41, 52),[]
(22, 55),(25, 58),[]
(33, 53),(37, 53),[]
(20, 1),(16, 7),[]
(54, 31),(58, 31),[]
(52, 58),(53, 61),[]
(38, 47),(37, 50),[]
(10, 87),(21, 75),[]
(42, 57),(42, 53),[]
(31, 28),(28, 28),[]
(38, 34),(41, 35),[]
(14, 7),(11, 10),[]
(21, 75),(25, 71),[]
(68, 65),(65, 62),[]
(17, 11),(17, 8),[]
(3, 87),(7, 91),[]
(15, 16),(12, 17),[]
(28, 75),(31, 74),[]
(25, 58),(28, 56),[]
(50, 36),(50, 40),[]
(56, 62),(56, 72),[]
(62, 67),(56, 67),[]
(39, 66),(42, 66),[]
(30, 38),(27, 38),[]
(56, 47),(47, 47),[]
(22, 37),(30, 47),[]
(31, 74),(35, 71),[]
(29, 35),(25, 34),[]
(26, 48),(28, 45),[]
(30, 47),(43, 53),[]
(54, 36),(57, 36),[]
(57, 40),(47, 40),[]
(33, 63),(38, 51),[]
(64, 38),(64, 41),[]
(53, 61),(56, 62),[]
(6, 31),(12, 29),[]
(54, 36),(50, 36),[]
(10, 21),(22, 32),[]
(69, 82),(72, 79),[]
(77, 85),(66, 74),[]
(17, 91),(11, 87),[]
(18, 8),(14, 7),[]
(6, 22),(12, 18),[]
(28, 56),(34, 60),[]
(24, 63),(21, 64),[]
(36, 72),(32, 64),[]
(58, 30),(57, 40),[]
(53, 44),(53, 40),[]
(2, 18),(6, 18),[]
(60, 50),(48, 52),[]
(21, 64),(23, 68),[]
(43, 53),(48, 52),[]
(63, 28),(58, 30),[]
(27, 38),(24, 39),[]
(21, 59),(23, 56),[]
(42, 72),(36, 72),[]
(69, 48),(67, 42),[]
(59, 46),(59, 50),[]
(29, 50),(30, 47),[]
(68, 53),(69, 48),[]
(42, 66),(45, 64),[]
(61, 63),(59, 60),[]
(51, 32),(54, 31),[]
(9, 7),(10, 10),[]
(67, 42),(62, 41),[]
(51, 32),(46, 32),[]
(64, 38),(64, 34),[]
(6, 18),(7, 21),[]
(33, 53),(30, 53),[]
(64, 31),(64, 34),[]
(39, 59),(36, 57),[]
(23, 50),(26, 50),[]
(66, 74),(67, 71),[]
(47, 39),(47, 52),[]
(24, 63),(33, 63),[]
(2, 24),(6, 22),[]
(60, 73),(57, 72),[]
(36, 43),(34, 40),[]
(22, 32),(25, 34),[]
(26, 51),(26, 48),[]
(28, 28),(24, 33),[]
(26, 51),(26, 57),[]
(57, 72),(46, 76),[]
(56, 47),(59, 47),[]
(62, 41),(57, 40),[]
(69, 33),(62, 35),[]
(48, 60),(47, 64),[]
(67, 57),(68, 53),[]
