(68, 78):  	connectivity: 3,  	local depth: 7,  	global depth: 7
(99, 80):  	connectivity: 2,  	local depth: 14,  	global depth: 47
(58, 76):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(69, 57):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(97, 91):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(58, 80):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(58, 83):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(84, 76):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(81, 88):  	connectivity: 1,  	local depth: 16,  	global depth: 31
(59, 58):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(94, 70):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(58, 87):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(59, 60):  	connectivity: 1,  	local depth: 8,  	global depth: 41
(62, 49):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(72, 58):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(84, 86):  	connectivity: 3,  	local depth: 14,  	global depth: 23
(94, 69):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(58, 95):  	connectivity: 1,  	local depth: 10,  	global depth: 44
(62, 56):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(59, 68):  	connectivity: 1,  	local depth: 11,  	global depth: 11
(62, 57):  	connectivity: 2,  	local depth: 9,  	global depth: 13
(72, 67):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(59, 71):  	connectivity: 2,  	local depth: 9,  	global depth: 33
(98, 75):  	connectivity: 2,  	local depth: 14,  	global depth: 42
(69, 82):  	connectivity: 1,  	local depth: 10,  	global depth: 44
(82, 79):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(75, 62):  	connectivity: 2,  	local depth: 9,  	global depth: 13
(85, 71):  	connectivity: 2,  	local depth: 17,  	global depth: 39
(21, 67):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(99, 95):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(69, 89):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(99, 84):  	connectivity: 2,  	local depth: 11,  	global depth: 54
(69, 92):  	connectivity: 3,  	local depth: 13,  	global depth: 35
(94, 74):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(75, 71):  	connectivity: 1,  	local depth: 10,  	global depth: 10
(75, 72):  	connectivity: 1,  	local depth: 8,  	global depth: 52
(85, 81):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(82, 93):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(65, 66):  	connectivity: 2,  	local depth: 14,  	global depth: 48
(72, 89):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(75, 79):  	connectivity: 2,  	local depth: 9,  	global depth: 43
(59, 95):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(72, 93):  	connectivity: 2,  	local depth: 15,  	global depth: 30
(75, 82):  	connectivity: 2,  	local depth: 11,  	global depth: 36
(98, 70):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(78, 71):  	connectivity: 2,  	local depth: 19,  	global depth: 38
(66, 47):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(99, 62):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(68, 64):  	connectivity: 3,  	local depth: 17,  	global depth: 39
(91, 69):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(85, 93):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(75, 85):  	connectivity: 2,  	local depth: 17,  	global depth: 31
(75, 88):  	connectivity: 2,  	local depth: 16,  	global depth: 28
(65, 81):  	connectivity: 1,  	local depth: 7,  	global depth: 7
(75, 89):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(75, 93):  	connectivity: 3,  	local depth: 18,  	global depth: 27
(93, 80):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(66, 61):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(76, 70):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(93, 88):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(99, 53):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(60, 91):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(10, 55):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(98, 57):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(17, 63):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(60, 94):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(63, 84):  	connectivity: 3,  	local depth: 5,  	global depth: 5
(74, 65):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(66, 75):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(79, 71):  	connectivity: 1,  	local depth: 16,  	global depth: 29
(79, 76):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(51, 69):  	connectivity: 1,  	local depth: 8,  	global depth: 17
(89, 85):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(66, 81):  	connectivity: 1,  	local depth: 10,  	global depth: 10
(93, 78):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(79, 78):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(57, 47):  	connectivity: 1,  	local depth: 8,  	global depth: 66
(79, 79):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(87, 72):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(57, 50):  	connectivity: 2,  	local depth: 12,  	global depth: 55
(79, 82):  	connectivity: 3,  	local depth: 17,  	global depth: 21
(77, 66):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(64, 70):  	connectivity: 1,  	local depth: 11,  	global depth: 59
(95, 95):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(87, 75):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(70, 52):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(98, 87):  	connectivity: 2,  	local depth: 9,  	global depth: 63
(87, 85):  	connectivity: 2,  	local depth: 14,  	global depth: 29
(79, 94):  	connectivity: 1,  	local depth: 13,  	global depth: 36
(70, 61):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(90, 78):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(60, 54):  	connectivity: 2,  	local depth: 16,  	global depth: 46
(98, 94):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(64, 87):  	connectivity: 1,  	local depth: 7,  	global depth: 7
(10, 78):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(67, 82):  	connectivity: 2,  	local depth: 19,  	global depth: 23
(70, 71):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(60, 63):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(57, 75):  	connectivity: 2,  	local depth: 14,  	global depth: 27
(73, 60):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(77, 93):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(60, 66):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(96, 62):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(91, 86):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(58, 51):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(96, 90):  	connectivity: 1,  	local depth: 8,  	global depth: 74
(90, 94):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(57, 83):  	connectivity: 1,  	local depth: 7,  	global depth: 7
(20, 61):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(73, 67):  	connectivity: 1,  	local depth: 8,  	global depth: 17
(96, 61):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(93, 73):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(73, 75):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(91, 85):  	connectivity: 1,  	local depth: 11,  	global depth: 37
(96, 81):  	connectivity: 1,  	local depth: 3,  	global depth: 3
