(44, 26):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(13, 45):  	connectivity: 1,  	local depth: 18,  	global depth: 92
(15, 61):  	connectivity: 3,  	local depth: 10,  	global depth: 10
(13, 47):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(8, 36):  	connectivity: 2,  	local depth: 15,  	global depth: 103
(27, 30):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(39, 0):  	connectivity: 1,  	local depth: 11,  	global depth: 20
(19, 3):  	connectivity: 2,  	local depth: 11,  	global depth: 115
(7, 75):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(13, 55):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(31, 21):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(11, 52):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(19, 8):  	connectivity: 2,  	local depth: 14,  	global depth: 102
(26, 0):  	connectivity: 2,  	local depth: 12,  	global depth: 16
(19, 11):  	connectivity: 2,  	local depth: 17,  	global depth: 91
(36, 0):  	connectivity: 2,  	local depth: 11,  	global depth: 15
(2, 75):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(18, 49):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(35, 8):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(26, 4):  	connectivity: 1,  	local depth: 13,  	global depth: 92
(19, 14):  	connectivity: 2,  	local depth: 16,  	global depth: 82
(30, 16):  	connectivity: 1,  	local depth: 10,  	global depth: 10
(35, 10):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(22, 13):  	connectivity: 1,  	local depth: 11,  	global depth: 11
(22, 14):  	connectivity: 3,  	local depth: 15,  	global depth: 75
(25, 17):  	connectivity: 2,  	local depth: 16,  	global depth: 72
(35, 16):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(26, 13):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(19, 23):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(12, 36):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(45, 29):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(36, 6):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(8, 60):  	connectivity: 1,  	local depth: 10,  	global depth: 14
(7, 61):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(12, 40):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(22, 23):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(22, 24):  	connectivity: 2,  	local depth: 23,  	global depth: 71
(30, 28):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(4, 75):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(32, 4):  	connectivity: 2,  	local depth: 9,  	global depth: 130
(19, 31):  	connectivity: 2,  	local depth: 21,  	global depth: 72
(4, 78):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(39, 26):  	connectivity: 1,  	local depth: 8,  	global depth: 17
(2, 48):  	connectivity: 2,  	local depth: 18,  	global depth: 88
(3, 58):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(26, 26):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(2, 52):  	connectivity: 2,  	local depth: 15,  	global depth: 103
(6, 32):  	connectivity: 1,  	local depth: 8,  	global depth: 120
(31, 20):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(25, 3):  	connectivity: 1,  	local depth: 8,  	global depth: 21
(17, 49):  	connectivity: 1,  	local depth: 8,  	global depth: 16
(6, 33):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(32, 23):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(25, 7):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(17, 52):  	connectivity: 2,  	local depth: 12,  	global depth: 12
(3, 47):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(6, 39):  	connectivity: 2,  	local depth: 18,  	global depth: 88
(36, 27):  	connectivity: 2,  	local depth: 9,  	global depth: 13
(32, 28):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(11, 33):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(16, 38):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(9, 69):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(1, 35):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(17, 57):  	connectivity: 2,  	local depth: 10,  	global depth: 10
(33, 4):  	connectivity: 1,  	local depth: 13,  	global depth: 17
(9, 72):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(10, 55):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(37, 10):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(37, 13):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(28, 8):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(42, 31):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(9, 78):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(47, 28):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(37, 17):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(20, 0):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(37, 21):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(20, 3):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(16, 64):  	connectivity: 1,  	local depth: 10,  	global depth: 14
(43, 22):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(29, 0):  	connectivity: 2,  	local depth: 13,  	global depth: 13
(28, 23):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(1, 44):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(37, 27):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(10, 69):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(43, 4):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(5, 53):  	connectivity: 1,  	local depth: 8,  	global depth: 120
(23, 30):  	connectivity: 2,  	local depth: 9,  	global depth: 13
(37, 30):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(14, 52):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(20, 14):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(29, 8):  	connectivity: 1,  	local depth: 10,  	global depth: 10
(28, 29):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(20, 17):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(29, 13):  	connectivity: 3,  	local depth: 7,  	global depth: 7
(34, 12):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(20, 20):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(15, 40):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(38, 18):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(38, 3):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(5, 67):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(7, 43):  	connectivity: 4,  	local depth: 21,  	global depth: 75
(38, 6):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(20, 29):  	connectivity: 1,  	local depth: 8,  	global depth: 17
(42, 8):  	connectivity: 1,  	local depth: 8,  	global depth: 147
(33, 0):  	connectivity: 3,  	local depth: 12,  	global depth: 12
(42, 10):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(38, 10):  	connectivity: 2,  	local depth: 4,  	global depth: 4
