(20, 98),(20, 95),[]
(18, 88),(20, 84),[]
(18, 88),(13, 93),[]
(6, 89),(10, 87),[]
(0, 99),(3, 99),[]
(42, 79),(40, 74),[]
(6, 57),(9, 59),[]
(39, 66),(42, 66),[]
(0, 65),(3, 65),[]
(29, 80),(29, 86),[]
(22, 88),(19, 87),[]
(9, 82),(25, 85),[(19, 77)]
(22, 88),(27, 88),[]
(46, 92),(46, 89),[]
(9, 64),(9, 69),[]
(28, 73),(31, 73),[]
(20, 84),(23, 83),[]
(25, 72),(22, 67),[]
(15, 57),(16, 67),[]
(20, 62),(16, 63),[]
(30, 96),(30, 99),[]
(3, 99),(6, 99),[]
(3, 87),(10, 87),[]
(39, 66),(35, 66),[]
(39, 87),(36, 89),[]
(12, 58),(15, 58),[]
(35, 87),(25, 85),[]
(4, 96),(14, 93),[]
(34, 74),(32, 86),[]
(22, 91),(22, 95),[]
(16, 67),(19, 77),[]
(15, 83),(14, 80),[]
(12, 58),(8, 58),[]
(42, 63),(42, 73),[]
(15, 83),(15, 91),[]
(38, 84),(38, 81),[]
(9, 59),(9, 64),[]
(10, 87),(10, 82),[]
(38, 84),(38, 88),[]
(3, 93),(4, 96),[]
(30, 96),(30, 91),[]
(5, 84),(5, 87),[]
(5, 84),(5, 79),[]
(31, 90),(33, 87),[]
(46, 81),(42, 79),[]
(34, 93),(37, 92),[]
(23, 61),(29, 61),[]
(9, 74),(12, 75),[]
(18, 57),(15, 57),[]
(24, 66),(17, 69),[]
(45, 65),(42, 65),[]
(1, 59),(1, 62),[]
(34, 93),(30, 93),[]
(6, 99),(9, 99),[]
(1, 76),(4, 70),[]
(31, 70),(31, 74),[]
(33, 99),(39, 96),[]
(24, 97),(28, 86),[]
(14, 93),(24, 96),[]
(39, 58),(42, 63),[]
(27, 58),(29, 61),[]
(31, 90),(24, 97),[]
(46, 89),(45, 86),[]
(28, 67),(24, 66),[]
(29, 77),(33, 78),[]
(3, 65),(3, 62),[]
(4, 70),(16, 68),[]
(12, 75),(15, 79),[]
(9, 74),(2, 74),[]
(45, 68),(42, 68),[]
(0, 68),(0, 71),[]
(32, 59),(29, 61),[]
(5, 79),(2, 79),[]
(21, 58),(18, 57),[]
(36, 81),(46, 81),[]
(29, 61),(26, 63),[]
(0, 86),(2, 80),[]
(46, 58),(41, 61),[]
(35, 61),(40, 66),[]
(34, 65),(37, 70),[]
(35, 61),(32, 59),[]
(41, 99),(35, 87),[]
(6, 66),(9, 66),[]
(9, 99),(9, 95),[]
(23, 61),(20, 62),[]
(2, 80),(1, 76),[]
(0, 71),(3, 72),[]
(41, 92),(38, 93),[]
(45, 86),(45, 81),[]
(31, 74),(34, 74),[]
(46, 73),(34, 74),[]
(46, 76),(46, 73),[]
(5, 79),(15, 79),[]
(36, 81),(33, 81),[]
(1, 62),(9, 62),[]
(37, 70),(37, 74),[]
(46, 76),(46, 81),[]
(30, 99),(33, 99),[]
(26, 63),(26, 66),[]
(15, 97),(16, 94),[]
(22, 91),(22, 88),[]
(29, 80),(29, 77),[]
(3, 87),(0, 86),[]
