(68, 47):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(54, 80):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(68, 49):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(78, 58):  	connectivity: 1,  	local depth: 8,  	global depth: 16
(40, 80):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(78, 60):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(65, 67):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(27, 95):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(57, 77):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(46, 77):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(71, 47):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(55, 64):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(80, 85):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(65, 74):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(47, 74):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(43, 81):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(81, 60):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(57, 85):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(71, 54):  	connectivity: 3,  	local depth: 10,  	global depth: 10
(46, 83):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(58, 60):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(55, 72):  	connectivity: 1,  	local depth: 8,  	global depth: 17
(46, 84):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(70, 85):  	connectivity: 1,  	local depth: 8,  	global depth: 85
(39, 72):  	connectivity: 2,  	local depth: 14,  	global depth: 55
(65, 83):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(68, 71):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(70, 87):  	connectivity: 1,  	local depth: 16,  	global depth: 56
(70, 88):  	connectivity: 2,  	local depth: 9,  	global depth: 72
(68, 72):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(58, 70):  	connectivity: 2,  	local depth: 25,  	global depth: 42
(61, 62):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(71, 70):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(81, 79):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(41, 75):  	connectivity: 3,  	local depth: 20,  	global depth: 44
(84, 70):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(71, 76):  	connectivity: 1,  	local depth: 8,  	global depth: 29
(44, 72):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(72, 50):  	connectivity: 1,  	local depth: 10,  	global depth: 14
(68, 92):  	connectivity: 2,  	local depth: 11,  	global depth: 61
(72, 52):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(48, 78):  	connectivity: 3,  	local depth: 24,  	global depth: 37
(62, 46):  	connectivity: 2,  	local depth: 9,  	global depth: 69
(84, 82):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(72, 58):  	connectivity: 2,  	local depth: 10,  	global depth: 10
(28, 64):  	connectivity: 1,  	local depth: 11,  	global depth: 68
(85, 55):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(74, 75):  	connectivity: 2,  	local depth: 9,  	global depth: 23
(42, 75):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(59, 65):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(84, 87):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(72, 64):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(51, 76):  	connectivity: 2,  	local depth: 19,  	global depth: 49
(65, 45):  	connectivity: 1,  	local depth: 8,  	global depth: 82
(74, 82):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(59, 70):  	connectivity: 1,  	local depth: 8,  	global depth: 83
(72, 67):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(74, 84):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(26, 91):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(72, 69):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(75, 58):  	connectivity: 2,  	local depth: 12,  	global depth: 12
(51, 82):  	connectivity: 2,  	local depth: 12,  	global depth: 60
(42, 85):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(41, 90):  	connectivity: 2,  	local depth: 16,  	global depth: 51
(51, 85):  	connectivity: 1,  	local depth: 8,  	global depth: 73
(65, 55):  	connectivity: 1,  	local depth: 10,  	global depth: 14
(65, 56):  	connectivity: 2,  	local depth: 11,  	global depth: 58
(62, 68):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(72, 76):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(59, 81):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(33, 95):  	connectivity: 1,  	local depth: 8,  	global depth: 75
(44, 89):  	connectivity: 3,  	local depth: 23,  	global depth: 42
(26, 98):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(72, 78):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(68, 46):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(65, 58):  	connectivity: 1,  	local depth: 8,  	global depth: 17
(45, 87):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(69, 91):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(82, 88):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(75, 69):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(60, 58):  	connectivity: 2,  	local depth: 9,  	global depth: 13
(62, 76):  	connectivity: 2,  	local depth: 9,  	global depth: 70
(59, 88):  	connectivity: 3,  	local depth: 22,  	global depth: 40
(62, 77):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(63, 49):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(46, 92):  	connectivity: 1,  	local depth: 16,  	global depth: 55
(63, 51):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(49, 85):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(62, 82):  	connectivity: 2,  	local depth: 19,  	global depth: 50
(85, 86):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(86, 60):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(76, 52):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(49, 89):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(85, 90):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(62, 87):  	connectivity: 3,  	local depth: 20,  	global depth: 43
(86, 65):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(38, 77):  	connectivity: 1,  	local depth: 16,  	global depth: 57
(50, 70):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(76, 64):  	connectivity: 3,  	local depth: 10,  	global depth: 19
(86, 72):  	connectivity: 2,  	local depth: 13,  	global depth: 17
(86, 76):  	connectivity: 2,  	local depth: 17,  	global depth: 17
(76, 69):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(38, 87):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(23, 95):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(76, 72):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(66, 64):  	connectivity: 1,  	local depth: 10,  	global depth: 25
(66, 66):  	connectivity: 2,  	local depth: 17,  	global depth: 49
(30, 90):  	connectivity: 2,  	local depth: 12,  	global depth: 62
(69, 54):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(63, 79):  	connectivity: 2,  	local depth: 14,  	global depth: 59
(60, 92):  	connectivity: 2,  	local depth: 22,  	global depth: 45
(66, 68):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(76, 76):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(56, 63):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(73, 92):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(69, 61):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(79, 69):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(69, 64):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(79, 73):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(69, 67):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(76, 87):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(76, 88):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(63, 92):  	connectivity: 2,  	local depth: 17,  	global depth: 52
(79, 76):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(29, 65):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(23, 92):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(69, 70):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(77, 62):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(66, 83):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(69, 71):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(82, 69):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(66, 86):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(53, 90):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(80, 54):  	connectivity: 1,  	local depth: 10,  	global depth: 25
(69, 74):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(80, 55):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(82, 73):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(56, 83):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(82, 76):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(54, 69):  	connectivity: 2,  	local depth: 9,  	global depth: 13
(69, 82):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(54, 70):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(80, 63):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(69, 83):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(77, 76):  	connectivity: 2,  	local depth: 11,  	global depth: 19
(69, 85):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(57, 61):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(27, 69):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(56, 90):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(45, 85):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(60, 53):  	connectivity: 1,  	local depth: 3,  	global depth: 3
