(17, 24),(20, 26),[]
(20, 35),(19, 38),[]
(40, 39),(37, 36),[]
(14, 44),(14, 41),[]
(38, 18),(36, 22),[]
(46, 46),(44, 41),[]
(24, 18),(25, 21),[]
(22, 32),(20, 35),[]
(37, 30),(34, 35),[]
(14, 15),(13, 19),[]
(55, 1),(59, 5),[]
(29, 38),(29, 35),[]
(30, 29),(31, 32),[]
(41, 23),(37, 21),[]
(13, 31),(19, 25),[]
(63, 2),(59, 5),[]
(8, 38),(18, 38),[]
(16, 29),(21, 34),[]
(25, 21),(28, 23),[]
(13, 19),(9, 22),[]
(40, 33),(38, 30),[]
(44, 37),(44, 34),[]
(44, 37),(44, 41),[]
(12, 54),(15, 51),[]
(20, 19),(20, 22),[]
(2, 18),(2, 21),[]
(41, 15),(45, 15),[]
(4, 15),(2, 18),[]
(10, 34),(15, 51),[(20, 39)]
(9, 22),(9, 34),[]
(19, 16),(20, 19),[]
(45, 15),(45, 21),[]
(41, 18),(38, 18),[]
(57, 4),(45, 15),[]
(20, 48),(17, 47),[]
(22, 15),(41, 15),[]
(20, 26),(26, 28),[]
(45, 30),(43, 33),[]
(3, 45),(15, 50),[]
(10, 41),(9, 47),[]
(2, 29),(2, 34),[]
(13, 41),(19, 41),[]
(3, 26),(2, 29),[]
(22, 32),(26, 28),[]
(44, 41),(40, 39),[]
(0, 38),(0, 34),[]
(20, 39),(25, 39),[]
(9, 55),(12, 54),[]
(59, 5),(57, 8),[]
(0, 34),(10, 34),[]
(46, 21),(41, 23),[]
(5, 38),(5, 34),[]
(30, 18),(26, 29),[]
(27, 16),(30, 18),[]
(38, 26),(38, 21),[]
(7, 52),(7, 47),[]
(38, 26),(39, 29),[]
(22, 15),(19, 16),[]
(57, 8),(57, 11),[]
(46, 34),(40, 33),[]
(4, 49),(7, 49),[]
(1, 21),(9, 22),[]
(1, 41),(4, 41),[]
(8, 38),(5, 38),[]
(8, 18),(10, 21),[]
(5, 31),(5, 34),[]
(16, 29),(14, 26),[]
(41, 18),(45, 18),[]
(23, 43),(23, 39),[]
(36, 22),(32, 25),[]
(0, 25),(3, 26),[]
(13, 31),(11, 34),[]
(30, 29),(30, 24),[]
(14, 26),(17, 24),[]
(5, 38),(4, 41),[]
(20, 22),(19, 25),[]
(41, 28),(37, 30),[]
(4, 41),(4, 45),[]
(46, 1),(50, 13),[]
(26, 29),(25, 39),[]
(37, 36),(26, 34),[]
(32, 25),(28, 24),[]
(31, 32),(31, 35),[]
(35, 16),(38, 18),[]
(13, 41),(10, 41),[]
(14, 44),(14, 50),[]
