(71, 35),(76, 40),[]
(73, 23),(76, 23),[]
(91, 26),(79, 30),[]
(93, 55),(91, 52),[]
(83, 45),(80, 45),[]
(87, 31),(86, 28),[]
(76, 33),(79, 32),[]
(77, 49),(72, 54),[]
(71, 28),(68, 25),[]
(72, 54),(68, 50),[]
(48, 41),(51, 40),[]
(69, 38),(66, 40),[]
(87, 31),(87, 35),[]
(83, 39),(73, 43),[]
(68, 30),(68, 33),[]
(61, 45),(66, 40),[]
(56, 39),(56, 36),[]
(87, 24),(87, 27),[]
(65, 69),(62, 69),[]
(59, 62),(60, 65),[]
(74, 58),(71, 56),[]
(93, 61),(91, 64),[]
(53, 43),(56, 43),[]
(71, 35),(68, 33),[]
(69, 38),(78, 29),[]
(93, 38),(93, 33),[]
(91, 64),(78, 66),[]
(45, 55),(49, 52),[]
(56, 46),(61, 45),[]
(68, 30),(68, 25),[]
(61, 35),(71, 45),[]
(87, 46),(87, 49),[]
(78, 61),(79, 58),[]
(60, 55),(57, 54),[]
(78, 61),(78, 66),[]
(85, 52),(82, 52),[]
(88, 71),(87, 65),[]
(56, 51),(57, 54),[]
(85, 52),(90, 52),[]
(74, 58),(78, 62),[]
(72, 69),(69, 67),[]
(57, 54),(52, 57),[]
(84, 49),(81, 49),[]
(47, 27),(47, 24),[]
(64, 23),(61, 35),[]
(70, 57),(72, 54),[]
(47, 27),(47, 34),[]
(59, 40),(62, 36),[]
(75, 54),(82, 54),[]
(66, 66),(65, 63),[]
(54, 68),(66, 62),[]
(84, 24),(84, 28),[]
(84, 49),(93, 49),[]
(87, 46),(87, 40),[]
(48, 58),(51, 56),[]
(70, 57),(66, 61),[]
(58, 30),(62, 30),[]
(69, 67),(71, 64),[]
(93, 41),(83, 39),[]
(79, 58),(82, 54),[]
(75, 54),(72, 54),[]
(90, 48),(93, 48),[]
(68, 33),(62, 33),[]
(75, 38),(77, 41),[]
(90, 23),(90, 26),[]
(47, 24),(58, 23),[]
(50, 68),(54, 68),[]
(92, 71),(88, 71),[]
(91, 58),(93, 55),[]
(51, 40),(51, 36),[]
(50, 32),(51, 36),[]
(93, 33),(90, 33),[]
(45, 49),(48, 41),[]
(55, 29),(58, 30),[]
(49, 52),(45, 49),[]
(88, 61),(88, 64),[]
(47, 68),(50, 68),[]
(88, 61),(88, 52),[]
(57, 58),(56, 55),[]
(84, 69),(87, 68),[]
(82, 54),(79, 41),[]
(66, 52),(73, 43),[]
(78, 28),(82, 39),[]
(83, 62),(83, 65),[]
(51, 36),(61, 35),[]
(83, 62),(83, 57),[]
(76, 70),(77, 66),[]
(80, 24),(78, 28),[]
(84, 69),(80, 69),[]
(68, 25),(64, 25),[]
(90, 52),(93, 51),[]
(90, 45),(93, 45),[]
(45, 31),(48, 35),[]
(46, 71),(47, 68),[]
(78, 66),(66, 62),[]
(66, 62),(66, 52),[]
(56, 43),(56, 46),[]
(62, 69),(61, 65),[]
(85, 35),(81, 35),[]
(90, 32),(90, 36),[]
(54, 33),(54, 36),[]
(85, 35),(90, 35),[]
(58, 23),(63, 26),[]
(73, 31),(71, 28),[]
(76, 23),(80, 24),[]
(80, 69),(80, 66),[]
(53, 71),(53, 68),[]
(46, 36),(50, 34),[]
(84, 58),(81, 56),[]
(77, 49),(80, 47),[]
(52, 57),(49, 52),[]
(90, 36),(90, 40),[]
(51, 29),(50, 32),[]
(93, 51),(93, 41),[]
(93, 38),(93, 41),[]
(75, 46),(74, 43),[]
(64, 47),(61, 45),[]
