(68, 7):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(75, 29):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(78, 18):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(92, 2):  	connectivity: 1,  	local depth: 8,  	global depth: 30
(78, 19):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(71, 0):  	connectivity: 3,  	local depth: 9,  	global depth: 9
(81, 8):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(58, 6):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(88, 30):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(71, 3):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(68, 15):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(84, 0):  	connectivity: 1,  	local depth: 13,  	global depth: 13
(80, 41):  	connectivity: 1,  	local depth: 11,  	global depth: 11
(78, 26):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(81, 16):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(84, 6):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(81, 19):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(74, 1):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(61, 5):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(71, 14):  	connectivity: 1,  	local depth: 11,  	global depth: 15
(91, 32):  	connectivity: 2,  	local depth: 11,  	global depth: 20
(81, 27):  	connectivity: 2,  	local depth: 14,  	global depth: 18
(82, 1):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(82, 2):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(81, 32):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(87, 9):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(59, 2):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(71, 27):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(84, 23):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(82, 8):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(59, 7):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(85, 0):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(72, 9):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(85, 6):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(92, 28):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(82, 19):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(87, 24):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(84, 37):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(72, 13):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(75, 2):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(88, 0):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(74, 32):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(72, 19):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(82, 27):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(88, 4):  	connectivity: 2,  	local depth: 9,  	global depth: 24
(65, 2):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(82, 30):  	connectivity: 1,  	local depth: 10,  	global depth: 10
(75, 12):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(72, 24):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(85, 20):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(88, 13):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(68, 0):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(78, 10):  	connectivity: 2,  	local depth: 11,  	global depth: 20
(68, 4):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(70, 23):  	connectivity: 2,  	local depth: 14,  	global depth: 18
(92, 12):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(83, 24):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(76, 5):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(83, 28):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(86, 18):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(86, 19):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(79, 2):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(56, 3):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(79, 9):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(89, 19):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(86, 34):  	connectivity: 3,  	local depth: 7,  	global depth: 7
(89, 27):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(89, 28):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(54, 0):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(86, 42):  	connectivity: 2,  	local depth: 9,  	global depth: 24
(64, 13):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(67, 3):  	connectivity: 1,  	local depth: 11,  	global depth: 15
(90, 8):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(76, 40):  	connectivity: 1,  	local depth: 8,  	global depth: 30
(44, 0):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(89, 36):  	connectivity: 1,  	local depth: 10,  	global depth: 10
(69, 20):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(77, 15):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(67, 10):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(67, 16):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(77, 26):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(90, 24):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(80, 22):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(77, 34):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(83, 11):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(77, 37):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(73, 6):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(77, 40):  	connectivity: 1,  	local depth: 8,  	global depth: 12
