(21, 9):  	connectivity: 2,  	local depth: 14,  	global depth: 71
(35, 36):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(14, 23):  	connectivity: 2,  	local depth: 16,  	global depth: 53
(29, 12):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(27, 37):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(28, 2):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(19, 1):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(33, 6):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(19, 2):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(35, 32):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(36, 6):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(14, 27):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(34, 19):  	connectivity: 2,  	local depth: 9,  	global depth: 13
(38, 32):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(46, 24):  	connectivity: 1,  	local depth: 16,  	global depth: 20
(23, 12):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(17, 27):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(15, 0):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(33, 35):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(33, 12):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(17, 14):  	connectivity: 3,  	local depth: 5,  	global depth: 5
(35, 23):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(32, 2):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(34, 36):  	connectivity: 2,  	local depth: 14,  	global depth: 18
(35, 27):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(24, 24):  	connectivity: 1,  	local depth: 11,  	global depth: 15
(32, 5):  	connectivity: 1,  	local depth: 11,  	global depth: 84
(39, 29):  	connectivity: 1,  	local depth: 16,  	global depth: 20
(23, 8):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(31, 0):  	connectivity: 1,  	local depth: 8,  	global depth: 30
(17, 32):  	connectivity: 1,  	local depth: 13,  	global depth: 13
(31, 1):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(44, 36):  	connectivity: 2,  	local depth: 11,  	global depth: 20
(12, 21):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(39, 36):  	connectivity: 2,  	local depth: 14,  	global depth: 18
(47, 36):  	connectivity: 2,  	local depth: 9,  	global depth: 24
(38, 1):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(27, 31):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(31, 16):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(23, 2):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(34, 10):  	connectivity: 2,  	local depth: 9,  	global depth: 24
(23, 5):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(30, 6):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(30, 9):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(11, 36):  	connectivity: 2,  	local depth: 12,  	global depth: 78
(22, 2):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(30, 12):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(11, 5):  	connectivity: 3,  	local depth: 14,  	global depth: 60
(23, 28):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(9, 18):  	connectivity: 2,  	local depth: 17,  	global depth: 50
(30, 19):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(13, 13):  	connectivity: 1,  	local depth: 7,  	global depth: 7
(29, 24):  	connectivity: 1,  	local depth: 13,  	global depth: 71
(23, 35):  	connectivity: 3,  	local depth: 9,  	global depth: 9
(8, 1):  	connectivity: 1,  	local depth: 16,  	global depth: 66
(30, 23):  	connectivity: 1,  	local depth: 11,  	global depth: 24
(51, 30):  	connectivity: 2,  	local depth: 14,  	global depth: 18
(8, 4):  	connectivity: 3,  	local depth: 17,  	global depth: 53
(51, 31):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(30, 29):  	connectivity: 1,  	local depth: 11,  	global depth: 15
(26, 11):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(41, 28):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(9, 25):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(16, 19):  	connectivity: 2,  	local depth: 9,  	global depth: 13
(18, 12):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(26, 12):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(8, 12):  	connectivity: 2,  	local depth: 19,  	global depth: 50
(29, 26):  	connectivity: 2,  	local depth: 11,  	global depth: 20
(16, 36):  	connectivity: 2,  	local depth: 13,  	global depth: 67
(8, 15):  	connectivity: 2,  	local depth: 17,  	global depth: 49
(26, 15):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(30, 36):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(10, 30):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(26, 19):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(18, 23):  	connectivity: 3,  	local depth: 15,  	global depth: 58
(16, 23):  	connectivity: 1,  	local depth: 8,  	global depth: 17
(45, 31):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(37, 18):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(42, 23):  	connectivity: 2,  	local depth: 14,  	global depth: 18
(37, 19):  	connectivity: 1,  	local depth: 8,  	global depth: 17
(20, 9):  	connectivity: 1,  	local depth: 7,  	global depth: 7
(10, 9):  	connectivity: 1,  	local depth: 16,  	global depth: 73
(52, 34):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(42, 27):  	connectivity: 3,  	local depth: 14,  	global depth: 14
(37, 23):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(52, 36):  	connectivity: 1,  	local depth: 8,  	global depth: 30
(52, 37):  	connectivity: 1,  	local depth: 11,  	global depth: 24
(25, 15):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(20, 16):  	connectivity: 1,  	local depth: 7,  	global depth: 7
(8, 36):  	connectivity: 1,  	local depth: 8,  	global depth: 91
(42, 31):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(42, 32):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(16, 33):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(55, 32):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(17, 7):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(45, 27):  	connectivity: 3,  	local depth: 14,  	global depth: 14
(25, 8):  	connectivity: 1,  	local depth: 5,  	global depth: 5
