(1, 43),(1, 39),[]
(47, 42),(51, 41),[]
(49, 29),(52, 29),[]
(11, 39),(15, 41),[]
(15, 37),(14, 40),[]
(34, 42),(34, 38),[]
(39, 18),(35, 18),[]
(19, 43),(14, 43),[]
(39, 32),(39, 29),[]
(52, 30),(52, 27),[]
(11, 36),(11, 39),[]
(18, 15),(13, 15),[]
(55, 4),(56, 7),[]
(57, 31),(49, 36),[]
(43, 20),(46, 20),[]
(29, 43),(26, 41),[]
(31, 29),(36, 29),[]
(10, 25),(13, 25),[]
(18, 40),(15, 41),[]
(54, 24),(54, 21),[]
(2, 46),(7, 47),[]
(14, 22),(15, 19),[]
(52, 15),(55, 17),[]
(14, 33),(18, 28),[]
(43, 20),(39, 20),[]
(6, 38),(17, 49),[]
(7, 47),(9, 44),[]
(13, 25),(14, 22),[]
(37, 42),(47, 42),[]
(8, 39),(2, 39),[]
(54, 24),(54, 33),[]
(39, 32),(39, 37),[]
(33, 34),(28, 34),[]
(71, 15),(71, 10),[]
(56, 20),(45, 24),[]
(14, 14),(12, 17),[]
(52, 27),(49, 23),[]
(57, 26),(54, 26),[]
(37, 38),(19, 48),[(29, 38)]
(18, 34),(15, 32),[]
(36, 34),(36, 24),[]
(37, 42),(34, 42),[]
(61, 9),(61, 13),[]
(63, 5),(61, 9),[]
(49, 29),(46, 29),[]
(33, 34),(36, 34),[]
(57, 23),(54, 23),[]
(32, 23),(21, 20),[]
(22, 36),(22, 45),[]
(47, 14),(43, 14),[]
(18, 28),(29, 38),[]
(8, 39),(11, 39),[]
(25, 15),(22, 16),[]
(25, 15),(42, 15),[]
(52, 30),(52, 34),[]
(46, 19),(47, 23),[]
(56, 46),(53, 45),[]
(55, 39),(51, 40),[]
(22, 16),(18, 28),[]
(27, 27),(27, 22),[]
(50, 18),(52, 21),[]
(56, 7),(61, 9),[]
(31, 29),(28, 29),[]
(10, 58),(9, 55),[]
(9, 55),(19, 48),[]
(1, 43),(2, 46),[]
(39, 29),(38, 26),[]
(53, 45),(48, 34),[]
(28, 17),(26, 21),[]
(28, 30),(27, 27),[]
(43, 14),(39, 18),[]
(11, 36),(11, 25),[]
(55, 17),(55, 20),[]
(18, 15),(22, 16),[]
(46, 39),(46, 42),[]
(48, 34),(37, 38),[]
(45, 24),(47, 34),[]
(23, 26),(19, 26),[]
(35, 18),(32, 23),[]
(10, 20),(11, 17),[]
(9, 16),(20, 21),[]
(38, 26),(33, 22),[]
(40, 22),(39, 18),[]
(19, 43),(22, 43),[]
(19, 37),(15, 37),[]
(36, 34),(36, 38),[]
(19, 37),(22, 37),[]
(46, 39),(46, 35),[]
(15, 41),(13, 46),[]
(22, 36),(23, 33),[]
(10, 20),(10, 25),[]
(65, 5),(54, 16),[]
(28, 30),(28, 37),[]
