(64, 57),(68, 55),[]
(50, 36),(53, 35),[]
(53, 35),(55, 38),[]
(61, 53),(61, 49),[]
(82, 1),(80, 5),[]
(70, 47),(70, 40),[]
(88, 14),(86, 11),[]
(54, 42),(47, 42),[]
(44, 37),(44, 40),[]
(61, 24),(61, 27),[]
(60, 11),(56, 14),[]
(54, 42),(57, 43),[]
(55, 38),(59, 38),[]
(62, 45),(60, 48),[]
(79, 11),(82, 14),[]
(83, 12),(72, 23),[]
(73, 12),(73, 15),[]
(51, 51),(52, 47),[]
(72, 52),(69, 51),[]
(77, 1),(81, 3),[]
(68, 55),(68, 51),[]
(72, 58),(68, 55),[]
(64, 53),(61, 53),[]
(66, 31),(62, 31),[]
(67, 25),(64, 25),[]
(90, 2),(88, 5),[]
(37, 45),(47, 49),[]
(70, 47),(70, 51),[]
(76, 12),(73, 12),[]
(64, 25),(60, 36),[]
(55, 52),(57, 48),[]
(86, 22),(80, 16),[]
(46, 41),(49, 45),[]
(66, 31),(69, 30),[]
(72, 34),(68, 35),[]
(69, 30),(72, 30),[]
(59, 48),(49, 46),[]
(64, 53),(68, 53),[]
(59, 27),(63, 27),[]
(64, 40),(60, 37),[]
(47, 38),(46, 41),[]
(80, 5),(77, 7),[]
(88, 5),(91, 7),[]
(72, 27),(72, 23),[]
(49, 45),(47, 49),[]
(68, 35),(61, 34),[]
(91, 21),(86, 22),[]
(69, 51),(59, 48),[]
(48, 13),(61, 24),[]
(72, 30),(72, 34),[]
(95, 12),(93, 18),[]
(60, 36),(56, 47),[]
(56, 33),(53, 35),[]
(73, 6),(73, 12),[]
(56, 33),(62, 27),[]
(98, 6),(96, 3),[]
(65, 44),(70, 44),[]
(71, 41),(68, 35),[]
(42, 40),(46, 41),[]
(65, 44),(62, 45),[]
(58, 54),(61, 53),[]
(77, 7),(73, 7),[]
(73, 15),(75, 20),[]
(76, 12),(80, 12),[]
(72, 23),(67, 25),[]
(72, 27),(72, 30),[]
(93, 18),(91, 21),[]
