(75, 85),(75, 88),[]
(63, 78),(63, 75),[]
(16, 43),(19, 43),[]
(60, 86),(62, 83),[]
(60, 86),(54, 92),[]
(72, 96),(75, 93),[]
(3, 68),(6, 68),[]
(25, 59),(23, 62),[]
(17, 64),(14, 62),[]
(75, 88),(73, 91),[]
(13, 49),(9, 49),[]
(37, 51),(35, 54),[]
(68, 78),(68, 75),[]
(17, 60),(17, 57),[]
(68, 81),(65, 85),[]
(27, 51),(28, 54),[]
(2, 71),(3, 68),[]
(50, 79),(50, 83),[]
(54, 87),(60, 81),[]
(57, 96),(54, 96),[]
(81, 93),(79, 96),[]
(44, 77),(48, 72),[]
(2, 63),(7, 64),[]
(30, 65),(30, 53),[]
(17, 60),(17, 64),[]
(17, 54),(20, 54),[]
(50, 83),(58, 83),[]
(19, 43),(23, 44),[]
(36, 68),(38, 71),[]
(78, 88),(75, 88),[]
(53, 80),(53, 76),[]
(53, 80),(53, 83),[]
(13, 54),(13, 49),[]
(13, 49),(16, 48),[]
(54, 78),(42, 67),[]
(37, 57),(29, 46),[]
(50, 69),(49, 72),[]
(23, 44),(24, 47),[]
(20, 64),(17, 64),[]
(47, 96),(48, 93),[]
(20, 58),(21, 48),[]
(17, 69),(17, 64),[]
(62, 70),(65, 72),[]
(64, 75),(60, 75),[]
(35, 64),(39, 62),[]
(27, 51),(27, 47),[]
(54, 98),(54, 87),[]
(50, 79),(50, 73),[]
(20, 64),(24, 64),[]
(39, 54),(36, 55),[]
(13, 54),(13, 57),[]
(61, 92),(57, 92),[]
(14, 66),(17, 66),[]
(38, 71),(42, 67),[]
(67, 91),(70, 89),[]
(44, 86),(46, 83),[]
(30, 65),(29, 68),[]
(6, 68),(10, 57),[]
(18, 51),(21, 51),[]
(65, 72),(65, 75),[]
(14, 66),(7, 66),[]
(22, 70),(26, 67),[]
(32, 69),(27, 68),[]
(42, 67),(37, 57),[]
(33, 60),(30, 60),[]
(51, 90),(44, 90),[]
(27, 62),(25, 65),[]
(16, 47),(18, 51),[]
(17, 54),(13, 54),[]
(24, 56),(25, 59),[]
(21, 48),(29, 46),[]
(4, 52),(9, 52),[]
(43, 60),(39, 61),[]
(36, 68),(30, 62),[]
(82, 89),(78, 88),[]
(27, 68),(20, 58),[]
(45, 65),(42, 67),[]
(10, 57),(20, 57),[]
(60, 75),(58, 79),[]
(28, 54),(33, 52),[]
(43, 96),(44, 86),[]
(57, 92),(54, 92),[]
(14, 62),(14, 57),[]
(46, 83),(44, 77),[]
(50, 83),(46, 83),[]
(3, 57),(9, 59),[]
(51, 90),(54, 90),[]
(12, 69),(7, 66),[]
(9, 47),(10, 57),[]
(56, 71),(54, 76),[]
(33, 60),(38, 60),[]
(24, 56),(24, 47),[]
(74, 75),(64, 75),[]
(48, 93),(44, 91),[]
