(75, 18):  	connectivity: 2,  	local depth: 11,  	global depth: 37
(70, 10):  	connectivity: 2,  	local depth: 14,  	global depth: 34
(70, 12):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(61, 23):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(84, 10):  	connectivity: 1,  	local depth: 13,  	global depth: 35
(70, 13):  	connectivity: 2,  	local depth: 9,  	global depth: 41
(70, 15):  	connectivity: 1,  	local depth: 13,  	global depth: 39
(75, 24):  	connectivity: 1,  	local depth: 11,  	global depth: 46
(61, 27):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(84, 14):  	connectivity: 1,  	local depth: 10,  	global depth: 10
(70, 17):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(71, 44):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(57, 51):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(70, 23):  	connectivity: 1,  	local depth: 8,  	global depth: 50
(71, 51):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(84, 24):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(97, 66):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(74, 15):  	connectivity: 3,  	local depth: 15,  	global depth: 30
(74, 16):  	connectivity: 1,  	local depth: 11,  	global depth: 11
(85, 63):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(70, 39):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(75, 47):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(84, 41):  	connectivity: 1,  	local depth: 10,  	global depth: 10
(80, 61):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(97, 51):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(70, 48):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(70, 49):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(83, 20):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(84, 48):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(74, 32):  	connectivity: 1,  	local depth: 11,  	global depth: 11
(74, 33):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(89, 61):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(59, 15):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(59, 16):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(74, 41):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(59, 17):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(64, 29):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(59, 23):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(69, 42):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(64, 38):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(49, 18):  	connectivity: 1,  	local depth: 12,  	global depth: 16
(68, 23):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(49, 22):  	connectivity: 4,  	local depth: 11,  	global depth: 11
(68, 27):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(59, 44):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(83, 59):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(81, 5):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(83, 60):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(88, 70):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(53, 16):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(68, 43):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(72, 25):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(81, 16):  	connectivity: 3,  	local depth: 7,  	global depth: 7
(76, 7):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(62, 13):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(53, 26):  	connectivity: 2,  	local depth: 12,  	global depth: 12
