(2, 15),(6, 18),[]
(81, 71),(77, 73),[]
(83, 76),(87, 78),[]
(74, 77),(71, 75),[]
(24, 49),(27, 53),[]
(15, 26),(20, 37),[]
(9, 64),(9, 67),[]
(68, 87),(65, 86),[]
(76, 55),(72, 52),[]
(42, 69),(42, 66),[]
(84, 86),(84, 91),[]
(69, 58),(67, 54),[]
(35, 49),(35, 53),[]
(69, 98),(68, 94),[]
(6, 18),(10, 27),[]
(53, 62),(54, 65),[]
(83, 95),(84, 91),[]
(35, 58),(30, 48),[]
(60, 80),(63, 81),[]
(58, 37),(48, 37),[]
(72, 87),(79, 87),[]
(9, 61),(9, 64),[]
(60, 80),(53, 80),[]
(20, 68),(22, 65),[]
(25, 68),(28, 68),[]
(38, 46),(30, 46),[]
(6, 67),(15, 67),[]
(87, 88),(90, 89),[]
(75, 80),(75, 72),[]
(73, 98),(76, 98),[]
(73, 98),(69, 98),[]
(13, 64),(13, 67),[]
(4, 28),(15, 27),[]
(6, 63),(6, 67),[]
(45, 29),(34, 41),[]
(72, 87),(68, 87),[]
(74, 70),(68, 79),[]
(74, 91),(77, 91),[]
(48, 67),(36, 65),[]
(10, 15),(6, 18),[]
(37, 52),(33, 54),[]
(46, 22),(49, 25),[]
(72, 52),(66, 54),[]
(70, 91),(74, 91),[]
(43, 54),(42, 57),[]
(27, 59),(27, 56),[]
(20, 18),(15, 26),[]
(95, 72),(91, 72),[]
(79, 97),(77, 91),[]
(90, 84),(91, 88),[]
(22, 23),(18, 22),[]
(50, 15),(58, 15),[]
(37, 23),(38, 27),[]
(35, 67),(37, 59),[]
(23, 61),(21, 64),[]
(29, 22),(29, 25),[]
(85, 83),(79, 83),[]
(41, 62),(44, 62),[]
(1, 40),(11, 36),[]
(88, 76),(85, 83),[]
(91, 74),(88, 76),[]
(50, 15),(46, 16),[]
(45, 58),(39, 57),[]
(82, 79),(82, 83),[]
(31, 63),(35, 66),[]
(84, 86),(84, 83),[]
(60, 97),(64, 94),[]
(35, 49),(35, 46),[]
(77, 91),(80, 88),[]
(30, 60),(27, 60),[]
(5, 35),(5, 38),[]
(26, 63),(23, 61),[]
(24, 18),(20, 18),[]
(67, 65),(66, 70),[]
(12, 41),(20, 37),[]
(58, 88),(61, 89),[]
(14, 34),(11, 36),[]
(44, 61),(44, 66),[]
(46, 16),(46, 22),[]
(44, 61),(44, 58),[]
(2, 32),(5, 35),[]
(94, 86),(91, 87),[]
(52, 68),(48, 67),[]
(54, 98),(60, 97),[]
(32, 69),(35, 67),[]
(30, 60),(37, 60),[]
(30, 48),(20, 37),[(30, 42)]
(29, 25),(17, 30),[]
(69, 61),(69, 58),[]
(66, 70),(63, 70),[]
(63, 79),(52, 68),[]
(11, 36),(14, 40),[]
(26, 30),(25, 27),[]
(66, 84),(64, 87),[]
(38, 59),(35, 58),[]
(61, 90),(62, 86),[]
(29, 15),(29, 22),[]
(90, 69),(91, 74),[]
(63, 81),(66, 78),[]
(60, 65),(63, 69),[]
(40, 21),(37, 23),[]
(39, 56),(38, 59),[]
(41, 62),(36, 62),[]
(91, 88),(88, 93),[]
(76, 98),(79, 97),[]
(77, 73),(73, 72),[]
(61, 60),(64, 58),[]
(15, 67),(20, 57),[]
(82, 79),(83, 76),[]
(14, 34),(17, 31),[]
(24, 35),(23, 38),[]
(66, 54),(53, 62),[]
(70, 91),(62, 91),[]
(22, 23),(29, 23),[]
(34, 41),(30, 42),[]
(65, 59),(63, 56),[]
(54, 65),(52, 68),[]
(53, 81),(57, 72),[]
(27, 59),(27, 68),[]
(57, 32),(57, 37),[]
(94, 91),(90, 90),[]
(22, 65),(18, 62),[]
(28, 68),(32, 64),[]
(40, 52),(37, 52),[]
(30, 56),(33, 55),[]
(55, 86),(56, 83),[]
(79, 82),(78, 86),[]
(60, 85),(53, 81),[]
(20, 57),(31, 51),[]
(64, 87),(60, 85),[]
(64, 94),(61, 90),[]
(86, 58),(76, 55),[]
(30, 56),(22, 56),[]
(63, 69),(61, 74),[]
(14, 60),(18, 61),[]
(38, 27),(43, 31),[]
(75, 80),(74, 83),[]
(16, 14),(20, 18),[]
(48, 37),(41, 34),[]
(68, 94),(68, 91),[]
